gene,logFC_Y,logFC_O,sig_int,sig_Y,sig_O,quadrant,concordant
RPL22,-0.0287962655600857,0.384118638600516,0,0,0,Q4,FALSE
SPR,-0.0106074874920239,-0.105126775849595,0,0,0,Q3,TRUE
THBS4,-0.0734501156326459,0.476768972242901,0,0,0,Q4,FALSE
FBN1,-0.820336796564387,-0.380896433620137,0,-1,0,Q3,TRUE
AGL,0.0351033329413788,0.03973895357759,0,0,0,Q1,TRUE
MYH9,0.113753248127864,0.329390568192792,0,0,0,Q1,TRUE
COPB2,0.164012061243728,0.146020670915597,0,0,0,Q1,TRUE
ACTN2,-0.883962305762655,0.493257794093587,1,0,0,Q4,FALSE
ADD1,0.454678977122359,0.0703451598247433,0,0,0,Q1,TRUE
BSG,-0.0342227251293075,0.131877959643706,0,0,0,Q4,FALSE
FUS,-0.131310893253023,0.00914363132776685,0,0,0,Q4,FALSE
DEK,-0.110318972063599,-0.00749513392794654,0,0,0,Q3,TRUE
MYH11,0.108672165999177,0.454280348342873,0,0,0,Q1,TRUE
GLRX,-0.246065040667489,-0.172604342527194,0,0,0,Q3,TRUE
PPM1A,0.129574098938292,0.0237109175786152,0,0,0,Q1,TRUE
KRT2,-0.328504135135983,0.119200198041202,0,0,0,Q4,FALSE
HMGCL,0.0808400584696116,0.0062106264788504,0,0,0,Q1,TRUE
PSMC2,0.142043646881156,0.0516259198300872,0,0,0,Q1,TRUE
ARL3,0.278093623255565,0.0881983072265555,0,0,0,Q1,TRUE
MAP2K2,-0.0443567983186028,-0.0893594683558661,0,0,0,Q3,TRUE
ATP5F1C,0.152253968251557,0.0327252963736768,0,0,0,Q1,TRUE
ATP6V1E1,-0.120996600940742,-0.0216470648119582,0,0,0,Q3,TRUE
RPL4,0.104435394824776,0.189255015671982,0,0,0,Q1,TRUE
LONP1,-0.0395411288606731,-0.00393553570576799,0,0,0,Q3,TRUE
PGM1,-0.0172093526429222,-0.0527505020997765,0,0,0,Q3,TRUE
PPP1CC,-0.675870004956082,-0.22265479711521,0,0,0,Q3,TRUE
SERPINF1,-0.125488138469969,0.0179847574576151,0,0,0,Q4,FALSE
DLST,-0.0237477650335798,0.0115102831530578,0,0,0,Q4,FALSE
GMPR,0.0604003574090655,-0.018114492349298,0,0,0,Q2,FALSE
GPX4,-0.0131825333068143,-0.0544851770217818,0,0,0,Q3,TRUE
SRP14,6.8792091368052e-4,-0.0801116541340612,0,0,0,Q2,FALSE
TAGLN2,0.0766824175333802,0.232148280411366,0,0,0,Q1,TRUE
TALDO1,-0.117072109766809,-0.153874294743794,0,0,0,Q3,TRUE
SNCA,0.21788599153151,0.152182961981886,0,0,0,Q1,TRUE
ETFB,-0.0181117553540879,-0.0436150855502113,0,0,0,Q3,TRUE
ATP6V1A,0.0926872819377458,0.134356340909985,0,0,0,Q1,TRUE
HSPA9,0.0506029481484873,0.151910285424702,0,0,0,Q1,TRUE
RPS19,0.0779750025230221,0.220403894323553,0,0,0,Q1,TRUE
RPL3,0.565335699596172,-0.181380391052322,0,0,0,Q2,FALSE
COL15A1,-0.301443119443398,0.314036249620035,0,0,0,Q4,FALSE
COL18A1,-0.273616201667899,-0.0632241132045994,0,0,0,Q3,TRUE
DDOST,-0.161381059822062,-0.158650384634488,0,0,0,Q3,TRUE
ANP32A,0.0740958337780029,0.0486552503489932,0,0,0,Q1,TRUE
CAPG,0.332608451193598,0.445548735033849,0,0,0,Q1,TRUE
CAP2,-0.328869219397866,0.0484027821203163,0,0,0,Q4,FALSE
CCT6A,0.40383751040352,0.165787457747516,0,1,0,Q1,TRUE
RPL13A,0.33168502697993,0.193398573790422,0,0,0,Q1,TRUE
STAT3,-0.148318922996193,0.0312817306143138,0,0,0,Q4,FALSE
MDH1,-0.139307673736131,-0.126950633437012,0,0,0,Q3,TRUE
MDH2,0.0552487401243447,0.0515197576101407,0,0,0,Q1,TRUE
HADHA,0.00713301300887537,-0.0763799010505046,0,0,0,Q2,FALSE
EIF2S3,0.308694812796908,-0.0604498504748427,0,0,0,Q2,FALSE
NAA10,0.265955794025995,0.173323635062673,0,0,0,Q1,TRUE
PPP1R2,-0.0446388806708882,-0.110462349673913,0,0,0,Q3,TRUE
GARS1,0.123730887577338,-0.170818361357959,0,0,0,Q2,FALSE
IARS1,-0.0640044367485899,0.059250442660062,0,0,0,Q4,FALSE
EIF1,0.101152128503248,-0.156097867638419,0,0,0,Q2,FALSE
ECI1,-0.241225417194237,-0.0851645539378296,0,0,0,Q3,TRUE
TMPO,-0.6145466833936,-0.411482612414709,0,0,0,Q3,TRUE
AKR1C3,0.669368290878449,0.067852328220912,0,1,0,Q1,TRUE
RPS27,0.219609643777563,0.0348388004503235,0,0,0,Q1,TRUE
LRPPRC,0.0840072909047542,0.113464610987275,0,0,0,Q1,TRUE
ACAA2,-0.0376952330752545,-0.143680297071899,0,0,0,Q3,TRUE
RPL35,-0.0694121417275007,0.243385656625414,0,0,0,Q4,FALSE
SLC1A4,-0.109757734899976,0.0368049318898613,0,0,0,Q4,FALSE
PAFAH1B1,0.184717507360791,-0.0533974895429026,0,0,0,Q2,FALSE
CRAT,-0.147918254545342,-0.0444710413545089,0,0,0,Q3,TRUE
GPD2,-0.14126966562905,-0.163285915294367,0,0,0,Q3,TRUE
NAMPT,0.261185491263898,0.394157287617109,0,0,0,Q1,TRUE
PSMC4,0.154476166634019,0.0648493705981359,0,0,0,Q1,TRUE
TSFM,0.0380879949627264,0.13947012603829,0,0,0,Q1,TRUE
TNNT3,-0.302209214193049,0.291769078316118,0,0,0,Q4,FALSE
ASPA,-0.00548812209975225,0.0741076820838948,0,0,0,Q4,FALSE
PPIC,-0.0887745785303089,-0.0855725304256758,0,0,0,Q3,TRUE
VDAC2,-0.217103103104481,0.0440203658397031,0,0,0,Q4,FALSE
ACADSB,-0.0432260641423348,-0.104787908029738,0,0,0,Q3,TRUE
USP5,0.253442189246837,0.0651241458417005,0,0,0,Q1,TRUE
MAP2K4,-0.0787765768573472,0.0759126370278018,0,0,0,Q4,FALSE
PHKA2,0.0467577470581091,0.358657498624044,0,0,0,Q1,TRUE
PHKA1,0.18924452411953,0.227239477225346,0,0,0,Q1,TRUE
CRKL,-0.21443800554621,-0.122279701382414,0,0,0,Q3,TRUE
MTIF2,0.237542201175096,0.143665045882493,0,0,0,Q1,TRUE
BAG6,0.109592946583163,-0.0850214826927456,0,0,0,Q2,FALSE
NSF,0.0565379342787011,0.164733638953216,0,0,0,Q1,TRUE
MAP2K3,0.0104591112958907,0.0467242255752431,0,0,0,Q1,TRUE
RPL27A,0.089758036786499,-0.0128332183429123,0,0,0,Q2,FALSE
RPL5,-0.025462440551955,0.139229358143538,0,0,0,Q4,FALSE
RPL28,0.180848262251679,0.132311221864239,0,0,0,Q1,TRUE
RPS9,0.0417391249124215,0.134192337480759,0,0,0,Q1,TRUE
RPS5,-0.142187138509648,0.139821348315348,0,0,0,Q4,FALSE
RPS10,-0.0804189745982136,0.260710582792861,0,0,0,Q4,FALSE
GNPDA1,-0.138516055968502,-0.110757213300587,0,0,0,Q3,TRUE
UTRN,-0.188480142220694,-0.0358880883914665,0,0,0,Q3,TRUE
IQGAP1,0.325203108374556,0.400316626809531,0,0,0,Q1,TRUE
GYG1,0.16718803530053,-0.0119574797133986,0,0,0,Q2,FALSE
STT3A,0.0039366634930893,-0.0929101460963295,0,0,0,Q2,FALSE
CAPZA2,-0.145681109280098,0.0302204110493776,0,0,0,Q4,FALSE
CAPZB,-0.0828371305278672,0.101265876535901,0,0,0,Q4,FALSE
EIF1AX,0.14238887895689,0.0375392657135478,0,0,0,Q1,TRUE
QARS1,0.16835558121991,0.0766750437146726,0,0,0,Q1,TRUE
RPL29,0.219251962277955,0.185784558079515,0,0,0,Q1,TRUE
UQCRFS1,-0.080867441613119,0.128553047559908,0,0,0,Q4,FALSE
ATP5PO,0.115625500134051,0.0117121349867908,0,0,0,Q1,TRUE
LIMS1,-0.154402836974594,0.0419993909370682,0,0,0,Q4,FALSE
PREP,-0.106546101594954,-0.0558462319874735,0,0,0,Q3,TRUE
ME1,-0.0691324057478901,-0.176913780381096,0,0,0,Q3,TRUE
PIP4K2A,-0.00242207410446937,-7.4224062187866e-4,0,0,0,Q3,TRUE
ARCN1,0.270925514787912,-0.00588419744083168,0,0,0,Q2,FALSE
LSS,0.0307475743059875,-0.0337929297129342,0,0,0,Q2,FALSE
GCLM,-0.11348801231405,0.135635997104213,0,0,0,Q4,FALSE
CD151,0.0223240106223059,-0.0854409435287913,0,0,0,Q2,FALSE
PSMD8,0.131434847258436,0.00270315393154519,0,0,0,Q1,TRUE
GSS,-0.0131550462090857,-0.0859060097288236,0,0,0,Q3,TRUE
CCT5,0.269633048707107,0.161370176658078,0,0,0,Q1,TRUE
NES,0.615178198289914,-0.276023995252562,0,0,0,Q2,FALSE
IDH2,0.021627647010547,0.0154875018886571,0,0,0,Q1,TRUE
TNNI2,-0.313841611987847,0.267432874637446,0,0,0,Q4,FALSE
PXN,0.234570058317212,2.8974194435349e-4,0,0,0,Q1,TRUE
ALDH9A1,-0.182249746151175,-0.16603027118185,0,0,0,Q3,TRUE
RPL34,0.195261134544104,-0.167307046036775,0,0,0,Q2,FALSE
LMAN1,0.157828127058952,0.0356317333995975,0,0,0,Q1,TRUE
FNTA,0.0718485646248226,0.148358327322992,0,0,0,Q1,TRUE
CCT3,0.188423684561073,0.133962735330201,0,0,0,Q1,TRUE
MRPL19,0.135376171816009,0.0216342298493792,0,0,0,Q1,TRUE
TUFM,0.185384643272613,0.245139763737143,0,0,0,Q1,TRUE
ALDH7A1,-0.0810251652976817,-0.059793891373225,0,0,0,Q3,TRUE
CDC34,0.0246065010459731,-0.0564441408894076,0,0,0,Q2,FALSE
PCYT1A,-0.206949985337197,-0.129144156435157,0,0,0,Q3,TRUE
AARS1,0.11201307954779301,-0.0203100316922509,0,0,0,Q2,FALSE
CARS1,0.0998331914285195,0.0186761679486231,0,0,0,Q1,TRUE
SARS1,0.278906513253069,0.102984532139846,0,0,0,Q1,TRUE
PSMB3,0.105968340808886,0.00205286995233323,0,0,0,Q1,TRUE
PSMB2,0.0433608194429809,-0.00368133062277209,0,0,0,Q2,FALSE
ACADVL,-0.0847990203235902,-0.0884532539649356,0,0,0,Q3,TRUE
ACOT2,-0.113095495892242,-0.0477029972467058,0,0,0,Q3,TRUE
TMED10,-2.63944259231153e-5,-0.131694786739544,0,0,0,Q3,TRUE
HINT1,0.145343751211172,-0.0215696885066627,0,0,0,Q2,FALSE
NDUFV1,-0.370570844146272,-0.0127262105029402,0,0,0,Q3,TRUE
GSK3A,-0.052537875114993,-0.191148284794803,0,0,0,Q3,TRUE
GSK3B,2.2366743857205e-4,0.104563607275971,0,0,0,Q1,TRUE
IDH3A,0.189627326500229,0.225070206195014,0,0,0,Q1,TRUE
SULT1A1,-0.169268127819851,-0.164371838730208,0,0,0,Q3,TRUE
GDI2,0.0645729965370307,-0.0597036755917308,0,0,0,Q2,FALSE
EMD,-0.424772979005823,0.0462108071482277,0,-1,0,Q4,FALSE
CPT1A,-0.313294677780721,-0.219412932230856,0,0,0,Q3,TRUE
SERPINH1,0.977653615443771,0.820661509642314,0,1,0,Q1,TRUE
CSRP3,0.496616002648626,0.508444816154956,0,0,0,Q1,TRUE
ST13,-0.0162326267106714,-0.0753869645333118,0,0,0,Q3,TRUE
DNM2,0.0692984390311295,-0.0632851676089956,0,0,0,Q2,FALSE
METAP2,-0.0698293584544452,-0.131173996551741,0,0,0,Q3,TRUE
NUDT2,-0.152832731396035,0.466503279047512,0,0,0,Q4,FALSE
LRBA,-0.748851753043095,-0.202696273850314,0,0,0,Q3,TRUE
BCAM,-0.25770050328925,-0.0827158868472324,0,0,0,Q3,TRUE
RPL14,0.288584036091851,0.104471736160235,0,0,0,Q1,TRUE
CCT8,0.2383601785323,0.109800644009606,0,0,0,Q1,TRUE
CCT4,0.230653614109411,0.172007555645074,0,0,0,Q1,TRUE
ATP1A2,0.162699227099836,0.0309562964072043,0,0,0,Q1,TRUE
ANXA11,-0.0562278428554315,0.0267961920309787,0,0,0,Q4,FALSE
FXR1,0.101427864685657,0.154871915538308,0,0,0,Q1,TRUE
RAB5C,0.00429853337728403,0.107762604126052,0,0,0,Q1,TRUE
RAB7A,-0.0101367777980563,-0.0166294447555408,0,0,0,Q3,TRUE
DUSP3,-0.0416554323861043,0.0328285754941291,0,0,0,Q4,FALSE
IDH3G,0.252190183277499,0.23770685855774,0,0,0,Q1,TRUE
GALK1,0.054429354206853,-0.187200951887267,0,0,0,Q2,FALSE
SSR4,-0.213538606342212,0.230118065498599,0,0,0,Q4,FALSE
BCAP31,0.213800919314366,0.0667699270681403,0,0,0,Q1,TRUE
MECP2,-0.134103248414057,-0.411057307185725,0,0,0,Q3,TRUE
CAV2,-0.948199578899246,0.358856741961773,1,0,0,Q4,FALSE
ALDH3A2,0.0296467616056724,-0.0290733899853528,0,0,0,Q2,FALSE
ALDH5A1,-0.171339957685458,-0.0750132710920219,0,0,0,Q3,TRUE
HSD17B4,0.157056204849027,0.0114919437829499,0,0,0,Q1,TRUE
PSMD7,-0.0129785753217497,0.178418889305295,0,0,0,Q4,FALSE
UBE2D1,-0.112752064751291,-0.306912350187279,0,0,0,Q3,TRUE
SUOX,-0.0793040042439976,-0.18400858377677,0,0,0,Q3,TRUE
STAT5B,-0.0560017039627745,-0.167365814246772,0,0,0,Q3,TRUE
RPS6KA3,-0.0234075318567086,0.0842509756216039,0,0,0,Q4,FALSE
HDGF,-0.0032530924662062,-0.0791782972622066,0,0,0,Q3,TRUE
LUM,-0.126155044321443,0.12524659532145,0,0,0,Q4,FALSE
PRELP,-0.310894085407309,-0.0460195630229165,0,0,0,Q3,TRUE
NDUFA8,-0.406107270720156,-0.0135006257807042,0,0,0,Q3,TRUE
HNRNPA3,-0.0203835349795369,0.131189318478274,0,0,0,Q4,FALSE
MYOM1,-0.393598835989,-0.0976333988795162,0,0,0,Q3,TRUE
PGD,0.082587869012059,0.00368369024140947,0,0,0,Q1,TRUE
HNRNPM,-0.172303286729417,0.208468725141124,0,0,0,Q4,FALSE
KPNA1,0.273374400436122,0.153956340908287,0,0,0,Q1,TRUE
MAP2K6,-0.144074108502295,-0.0234030826216234,0,0,0,Q3,TRUE
ARHGDIA,-6.6936965720998e-4,-0.102711006363958,0,0,0,Q3,TRUE
ARHGDIB,0.253255962071147,-0.149223115841185,0,0,0,Q2,FALSE
RIDA,-0.208145349779389,-0.162511507109329,0,0,0,Q3,TRUE
MRPL12,-0.166944255293789,0.0480126962101011,0,0,0,Q4,FALSE
THOP1,0.0353946198460307,-0.055476867025714,0,0,0,Q2,FALSE
AKR1C2,0.211566468477486,0.199804044149911,0,0,0,Q1,TRUE
CAPZA1,-0.187307990700994,0.106723940477952,0,0,0,Q4,FALSE
CRIP2,0.015003277419936,0.281958467405385,0,0,0,Q1,TRUE
BLVRA,0.232582579806351,0.0556713756801557,0,0,0,Q1,TRUE
PPP5C,0.170503411471735,-0.021030002131802,0,0,0,Q2,FALSE
NUBP1,0.00741511906489478,0.102055814906812,0,0,0,Q1,TRUE
SUCLG1,0.017695310448687,-3.99746757899777e-5,0,0,0,Q2,FALSE
COPA,0.0973706772030383,0.0455520141468959,0,0,0,Q1,TRUE
HCCS,0.056281207183261,0.00843410627007302,0,0,0,Q1,TRUE
MAPK12,-0.347765658779988,-0.162009498636447,0,0,0,Q3,TRUE
SMTN,0.0606994503512297,0.0897408867013816,0,0,0,Q1,TRUE
SLC16A1,0.370587235842965,0.171094053573761,0,0,0,Q1,TRUE
IST1,-0.120994541171601,0.066811347888251,0,0,0,Q4,FALSE
SEC24C,0.0847029784046462,-0.0097132520710268,0,0,0,Q2,FALSE
SUB1,-0.00929681669673954,0.0498941607186296,0,0,0,Q4,FALSE
RARS1,0.115077190392711,0.0295160834715169,0,0,0,Q1,TRUE
CACNB3,-0.180901994144257,-0.0353819844906802,0,0,0,Q3,TRUE
CACNA2D1,-0.10308246194991,-0.0646426850279518,0,0,0,Q3,TRUE
MYOM2,-0.347479118023891,-0.179573489316265,0,0,0,Q3,TRUE
YARS1,-0.0626774062644948,0.103603454023958,0,0,0,Q4,FALSE
USP14,0.0480272025367867,0.0334916593692434,0,0,0,Q1,TRUE
PRKAG1,0.32091061767267,0.134993162061416,0,0,0,Q1,TRUE
PRKAA2,0.242211737724265,0.0224205172165313,0,0,0,Q1,TRUE
HSPA2,0.277478176642887,-0.064540414596518,0,0,0,Q2,FALSE
RAD23A,-0.0168794112270092,-0.187491035451185,0,0,0,Q3,TRUE
RAD23B,0.084000628501709,-0.0345211187692485,0,0,0,Q2,FALSE
AK2,-0.0370989260767161,-0.00794550720113207,0,0,0,Q3,TRUE
NAPA,-0.0634951077357009,-0.0488583905111781,0,0,0,Q3,TRUE
EIF5,-0.0947981965162299,0.0235901135644454,0,0,0,Q4,FALSE
PSMD4,0.168926606719271,0.0132225959523069,0,0,0,Q1,TRUE
DRG2,-0.0265758951175137,0.461556488550787,0,0,0,Q4,FALSE
RRAD,0.482152209793373,0.502885283559571,0,0,0,Q1,TRUE
CSE1L,0.191021434783874,-0.109712832123787,0,0,0,Q2,FALSE
VCP,0.0972851735444316,0.00465551198461611,0,0,0,Q1,TRUE
HADHB,-0.103076970761535,-0.109490553270465,0,0,0,Q3,TRUE
NAP1L1,0.114896454899693,0.0625364698554662,0,0,0,Q1,TRUE
ADK,0.0691605083338906,0.299579946482442,0,0,0,Q1,TRUE
LAMB2,-0.704453465570282,-0.0889337566644599,0,0,0,Q3,TRUE
CDH13,-0.0392342958630678,-0.165325596196858,0,0,0,Q3,TRUE
SEC13,-0.138109686875069,0.0671541711495749,0,0,0,Q4,FALSE
SNU13,-0.507977030843595,-0.185132713229265,0,-1,0,Q3,TRUE
NPEPPS,-0.0622719076967009,-0.109400775123902,0,0,0,Q3,TRUE
HNRNPH2,-0.323344962240846,-0.100389879235077,0,0,0,Q3,TRUE
OXCT1,-0.252901191285467,-0.340209325624357,0,0,0,Q3,TRUE
SH3BGR,-0.037264732697885,-0.0250870628821964,0,0,0,Q3,TRUE
EIF3B,0.00786254757229088,0.0342927426719015,0,0,0,Q1,TRUE
ATP5MF,-0.117263971051951,-0.203429625047576,0,0,0,Q3,TRUE
NDUFV3,-0.369350803560817,0.132849674829071,0,0,0,Q4,FALSE
MARS1,0.350487283371482,0.209885384273594,0,0,0,Q1,TRUE
ARPP19,0.0396793427064352,-0.00494664805020406,0,0,0,Q2,FALSE
ATP5F1E,0.0240940962449727,-0.0405849784437997,0,0,0,Q2,FALSE
ATP5ME,0.0657712132216659,-0.0208346952228631,0,0,0,Q2,FALSE
EIF6,-0.0876072086330133,0.0246769371896676,0,0,0,Q4,FALSE
NDUFA6,-0.519515370776496,0.130950561678326,1,-1,0,Q4,FALSE
SYNJ2BP,-0.241662780941816,-0.00284033202838074,0,0,0,Q3,TRUE
EEFSEC,0.0415220701529044,0.366488656899286,0,0,0,Q1,TRUE
MTPN,-0.062387717427498,-0.0630436467298559,0,0,0,Q3,TRUE
DEFA3,0.0713735423039203,0.00799216674409564,0,0,0,Q1,TRUE
ARPC4,0.260146009822368,0.0715438816937422,0,0,0,Q1,TRUE
CD81,-0.693267766083142,-0.156065471498518,0,-1,0,Q3,TRUE
TPI1,-0.052021805899571,0.011334471333857,0,0,0,Q4,FALSE
EIF3E,0.0038237430197583,0.143886346218078,0,0,0,Q1,TRUE
SEC61B,0.113132549288913,-0.487969477432797,0,0,0,Q2,FALSE
GABARAPL2,-0.38305775481291,-0.126324401573015,0,0,0,Q3,TRUE
ROMO1,-0.0372839248490173,-0.182819176374338,0,0,0,Q3,TRUE
MYL6,-0.227879062615152,0.260032431508055,0,0,0,Q4,FALSE
ACTB,-0.421311769654739,0.262399058711242,0,0,0,Q4,FALSE
EIF4A1,-0.166463457693229,0.00567119903767122,0,0,0,Q4,FALSE
RPS20,0.0638071277775971,0.193664385257808,0,0,0,Q1,TRUE
PRPS1,0.0125531128499041,-0.0465949000128774,0,0,0,Q2,FALSE
PSMA6,0.0952955343515107,0.02406600841352,0,0,0,Q1,TRUE
S100A10,0.155435541151522,0.103199278509255,0,0,0,Q1,TRUE
CDC42,-0.0233590078883239,-0.0848562039196601,0,0,0,Q3,TRUE
DSTN,0.13141585857349,0.196910106646506,0,0,0,Q1,TRUE
RAB2A,-0.109430192345702,-0.189016403192586,0,0,0,Q3,TRUE
RAB5B,-0.109051210105271,-0.154015185739222,0,0,0,Q3,TRUE
RAB10,-0.0415599358332415,-0.0712071706313466,0,0,0,Q3,TRUE
UBE2D3,-0.170086387053104,-0.136855972183128,0,0,0,Q3,TRUE
UBE2M,-0.122541337160037,-0.109569597103356,0,0,0,Q3,TRUE
UBE2K,-0.095443511269039,-0.182550535066586,0,0,0,Q3,TRUE
UBE2N,-0.187785642893878,-0.125129637770932,0,0,0,Q3,TRUE
RAB14,-0.110943843329704,-0.0782161554623215,0,0,0,Q3,TRUE
ACTR3,0.13451945601512,0.0992135543219881,0,0,0,Q1,TRUE
ACTR2,0.27127926494385,0.179168474147961,0,0,0,Q1,TRUE
ACTR1A,0.192222296007738,0.128649266943942,0,0,0,Q1,TRUE
COPS2,0.0601458209400185,-0.0261827119982421,0,0,0,Q2,FALSE
ABCE1,0.392224852513721,0.193762727056079,0,0,0,Q1,TRUE
RAP1B,0.227879549845586,0.0165082691624541,0,0,0,Q1,TRUE
RPS3A,0.0125493672416219,0.268246166764648,0,0,0,Q1,TRUE
RPL26,0.128249282819766,0.0599047192764566,0,0,0,Q1,TRUE
RPL15,0.294150361142279,0.056377094562059,0,0,0,Q1,TRUE
PCBD1,-0.108824514062622,-0.0773595438395525,0,0,0,Q3,TRUE
RPL37A,0.16381952774061,0.440285244670868,0,0,0,Q1,TRUE
RHOA,-0.0830038973821843,-0.10695193755933,0,0,0,Q3,TRUE
HSPE1,0.150159970741228,0.214796252612718,0,0,0,Q1,TRUE
SEC61A1,0.182879596259241,-0.144279857278853,0,0,0,Q2,FALSE
VBP1,0.0487397437821713,-0.0970403284288857,0,0,0,Q2,FALSE
B2M,0.0120554935329409,0.0302527141242201,0,0,0,Q1,TRUE
DAD1,0.220180610393937,-0.172956147408925,0,0,0,Q2,FALSE
NPC2,-0.141919141780894,-0.0483432016015044,0,0,0,Q3,TRUE
PKIA,0.0653501887396502,-0.134962105082657,0,0,0,Q2,FALSE
SUMO2,0.07409142904093,0.115466269175005,0,0,0,Q1,TRUE
UFM1,0.224614003994432,-0.110277771476941,0,0,0,Q2,FALSE
NUTF2,-0.0282307577928904,-0.108749116494039,0,0,0,Q3,TRUE
HNRNPK,-0.18215141841258,-0.0814048845718283,0,0,0,Q3,TRUE
YWHAG,0.0933203377307059,-0.046893938524228,0,0,0,Q2,FALSE
RRAS2,-0.197517166603756,-0.140970463747188,0,0,0,Q3,TRUE
TIMM10,-0.0431924716034189,-0.15283269219405,0,0,0,Q3,TRUE
RPS7,0.108337168126585,0.279524940220156,0,0,0,Q1,TRUE
PPP1CA,0.0898103050223718,0.122580892500533,0,0,0,Q1,TRUE
PPP1CB,0.0674004319139172,0.192113216505788,0,0,0,Q1,TRUE
PSMC1,0.173388586178312,0.0542672912492002,0,0,0,Q1,TRUE
PSMC5,0.00718032087187126,-0.013521420177355,0,0,0,Q2,FALSE
RPS8,0.164453463947872,0.137565555106207,0,0,0,Q1,TRUE
RPS15A,0.145973931933675,0.158152068109757,0,0,0,Q1,TRUE
RPS16,0.103160890511539,0.251975192785313,0,0,0,Q1,TRUE
UBE2G1,-0.133800727357382,-0.0274770369849389,0,0,0,Q3,TRUE
YWHAE,0.0500799568258969,-0.0505423752868559,0,0,0,Q2,FALSE
RPS14,0.136127397686682,0.18163305890743,0,0,0,Q1,TRUE
RPS23,-0.0999214939822757,0.0822353273245824,0,0,0,Q4,FALSE
RPS18,0.00372359894402052,0.214613504514578,0,0,0,Q1,TRUE
RPS13,0.146976201521252,0.307364130945484,0,0,0,Q1,TRUE
