gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
EHBP1L1,C3,0.938123490833221,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
CMYA5,C2,0.9981914792210276,Magenta,Conc. Down,Exacerbated Down
TXLNB,C3,0.9974518797352948,Brown,Disc. YUp/ODn,Exacerbated Down
SYNPO,C4,0.9994899371699648,Green,Conc. Down,Exacerbated Down
TOMM5,C2,0.9995045989516336,Red,Disc. YDn/OUp,Exacerbated Up
CHCHD4,C2,0.9989873628512638,Blue,Conc. Up,Exacerbated Up
CBR4,C2,0.99975520205342,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MMGT1,C3,0.7264638228942266,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CISD2,C1,0.994128061387614,Turquoise,Conc. Up,Exacerbated Up
ATPAF2,C2,0.9999860937326612,Blue,Conc. Down,Reversed (Aging Up / Training Down)
JAGN1,C1,0.991114864269052,Turquoise,Conc. Down,Exacerbated Down
MRPL50,C2,0.9999211102642802,Magenta,Conc. Up,Exacerbated Up
SMYD1,C4,0.999941353408882,Green,Disc. YDn/OUp,Exacerbated Up
RDH13,C2,0.9926705746840976,Magenta,Conc. Up,Exacerbated Up
TXNDC5,C3,0.9990681294301142,Brown,Conc. Up,Exacerbated Up
ATAD1,C2,0.999736688946599,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SCCPDH,C2,0.99333609629202,Blue,Conc. Up,Exacerbated Up
SERBP1,C4,0.8715643877603837,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FAM98A,C3,0.4548182337926813,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PDPR,C2,0.9958416997299228,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NPEPL1,C2,0.4279584311168161,Yellow,Conc. Up,Exacerbated Up
CHDH,C2,0.9977776101700184,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ABCF1,C3,0.9763922790871066,Black,Conc. Up,Exacerbated Up
MCU,C2,0.8599395050465843,Red,Conc. Down,Reversed (Aging Up / Training Down)
ABHD11,C2,0.9999836148611972,Blue,Conc. Up,Exacerbated Up
ATL2,C1,0.9449447871554664,Turquoise,Conc. Down,Exacerbated Down
PPTC7,C2,0.9999875388043138,Blue,Disc. YDn/OUp,Exacerbated Up
COQ8A,C2,0.9999997211872336,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NPLOC4,C1,0.5151124854890771,Green,Disc. YUp/ODn,Exacerbated Down
SPATA20,C4,0.9688743068626195,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DEPTOR,C4,0.6850574432118772,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RDH11,C1,0.5956807460195197,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
NT5C,C1,0.9839921033143336,Green,Conc. Down,Exacerbated Down
PNPT1,C2,0.9470352989118512,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SPPL2A,C4,0.6534162008902792,Turquoise,Conc. Down,Exacerbated Down
NEK9,C3,0.9936706726485164,Brown,Disc. YUp/ODn,Exacerbated Down
GPT2,C2,0.9991875931373022,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MYOZ3,C4,0.9544699687735436,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UTP15,C4,0.99999871592666,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SETD7,C3,0.8729321486286528,Brown,Conc. Up,Reversed (Aging Down / Training Up)
NUP133,C1,0.9974193522328252,Pink,Conc. Down,Exacerbated Down
NUDCD2,C1,0.6877877257280591,Yellow,Disc. YUp/ODn,Exacerbated Down
DNAJA4,C3,0.9921506258127636,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SPRYD4,C2,0.9761335008755,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RTN4IP1,C2,0.9999731309804802,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PALLD,C4,0.9999496089696484,Black,Conc. Up,Reversed (Aging Down / Training Up)
SYNE2,C3,0.984538517847462,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
THAP4,C2,0.9784635219595276,Blue,Conc. Up,Exacerbated Up
IFT81,C1,0.9969170128328184,Turquoise,Conc. Down,Exacerbated Down
TTN,C4,0.9999611989050552,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DDX1,C4,0.7409023371017256,Brown,Conc. Up,Exacerbated Up
HSD17B8,C2,0.9997789895028996,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CPT1B,C2,0.9999489006061296,Blue,Conc. Down,Reversed (Aging Up / Training Down)
UBXN4,C1,0.9186372458758972,Blue,Conc. Up,Exacerbated Up
MYO18A,C4,0.9999083215627464,Black,Conc. Up,Reversed (Aging Down / Training Up)
GCN1,C3,0.9999767905223136,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SGCD,C1,0.9991266371963232,Turquoise,Conc. Down,Exacerbated Down
AKAP1,C2,0.8808751152972055,Red,Conc. Down,Reversed (Aging Up / Training Down)
RABGGTA,C4,0.6014892611499318,Blue,Disc. YDn/OUp,Exacerbated Up
TFG,C4,0.7975247194581452,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
ARPC1A,C3,0.9828254641164108,Turquoise,Disc. YUp/ODn,Exacerbated Down
P3H4,C4,0.6382593706808356,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CELF1,C4,0.5685155014996472,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RPL3L,C4,0.9999861040233038,Black,Conc. Up,Reversed (Aging Down / Training Up)
COPS5,C3,0.9948230776039216,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GCDH,C2,0.9941909750628994,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TNPO1,C3,0.9999100330939024,Brown,Conc. Up,Reversed (Aging Down / Training Up)
USP13,C2,0.9500606303504932,Turquoise,Conc. Down,Exacerbated Down
USP9X,C3,0.6369915904398148,Brown,Conc. Up,Exacerbated Up
CUL5,C1,0.5043374820245993,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
LPP,C3,0.4780613824318884,Blue,Conc. Down,Reversed (Aging Up / Training Down)
ATP2A3,C1,0.997882731693469,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PHKB,C1,0.7260379576972614,Green,Conc. Up,Reversed (Aging Down / Training Up)
UBE2F,C1,0.9932226097874248,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL36AL,C4,0.9114505226639698,Black,Conc. Up,Reversed (Aging Down / Training Up)
ERGIC1,C3,0.9012258008504476,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MTARC2,C4,0.772572809637463,Green,Disc. YDn/OUp,Exacerbated Up
FAM162A,C2,0.999994000543026,Magenta,Conc. Up,Exacerbated Up
CCDC47,C4,0.7369803852939858,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ISOC2,C2,0.9999878290814568,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SLC25A46,C2,0.9917838839714078,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMEM143,C2,0.9764651956031196,Red,Disc. YDn/OUp,Exacerbated Up
PTER,C1,0.9839503511328171,Pink,Conc. Up,Exacerbated Up
ZBTB9,C1,0.9782108711460828,Turquoise,Conc. Down,Exacerbated Down
FAM136A,C2,0.9967675139924675,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FGGY,C2,0.6820682669936382,Blue,Disc. YDn/OUp,Exacerbated Up
DCPS,C1,0.9604690285042936,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ACSF2,C2,0.9999963180410488,Blue,Conc. Down,Reversed (Aging Up / Training Down)
CCDC124,C1,0.5922454670055268,Black,Conc. Up,Reversed (Aging Down / Training Up)
OPTN,C2,0.9704032792215236,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AP2M1,C3,0.9997310951471052,Brown,Conc. Up,Reversed (Aging Down / Training Up)
KCTD12,C2,0.518537291976036,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RMDN1,C2,0.9577382853211396,Red,Disc. YDn/OUp,Exacerbated Up
ECHDC3,C2,0.999998813751302,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NUDT16,C2,0.6101470337314479,Red,Conc. Down,Reversed (Aging Up / Training Down)
CMBL,C1,0.9993350896600244,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MRPL38,C2,0.9998874632436694,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRRF,C4,0.90618451224356,Red,Conc. Down,Reversed (Aging Up / Training Down)
MRPL53,C4,0.971136687799794,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DAZAP1,C2,0.9809785311438312,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DNAJA3,C2,0.9970501194622556,Red,Conc. Down,Exacerbated Down
PTCD3,C2,0.9992322463007812,Magenta,Conc. Up,Exacerbated Up
S100A16,C3,0.999832790663129,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SCRN2,C1,0.9985783561882252,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
OTUB1,C1,0.9204762268988624,Blue,Conc. Down,Reversed (Aging Up / Training Down)
CHMP6,C2,0.9935447845704184,Blue,Conc. Up,Exacerbated Up
DCUN1D1,C1,0.8005457312798223,Brown,Conc. Up,Reversed (Aging Down / Training Up)
FAHD2A,C2,0.9951337088674168,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SNF8,C3,0.779355511005559,Magenta,Conc. Up,Exacerbated Up
PDLIM5,C4,0.998747397047762,Green,Conc. Down,Exacerbated Down
CRELD1,C4,0.94270777594909,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ERO1A,C3,0.5072874775625876,Brown,Conc. Up,Reversed (Aging Down / Training Up)
AHCYL2,C3,0.5929975103872622,Yellow,Conc. Up,Exacerbated Up
PGAM5,C4,0.8179107238913245,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DDRGK1,C3,0.9888215136258276,Black,Conc. Up,Reversed (Aging Down / Training Up)
PYURF,C1,0.7963139489280563,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SUCLG2,C2,0.999998763291163,Magenta,Conc. Down,Reversed (Aging Up / Training Down)
ABHD14B,C1,0.9770554788250932,Pink,Conc. Down,Reversed (Aging Up / Training Down)
TMX3,C1,0.6505899899067737,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
BTF3L4,C1,0.5600198059610406,Yellow,Disc. YUp/ODn,Exacerbated Down
USP47,C1,0.727941432361456,Yellow,Disc. YUp/ODn,Exacerbated Down
CNDP2,C1,0.8518649006482675,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ALPK3,C3,0.7912715235178905,Brown,Conc. Up,Reversed (Aging Down / Training Up)
STAC3,C1,0.941002251654574,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COQ10A,C2,0.9999994671588862,Blue,Disc. YDn/OUp,Exacerbated Up
MCEE,C2,0.9997662326131788,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
QKI,C1,0.8521244596345361,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
PLIN4,C1,0.9961073341162532,Blue,Conc. Down,Reversed (Aging Up / Training Down)
VPS35,C1,0.9139329749207636,Yellow,Conc. Up,Exacerbated Up
PURB,C4,0.9995998686444448,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
BBS4,C4,0.5549833781002087,Yellow,Conc. Down,Exacerbated Down
VPS13A,C3,0.9412757976828592,Turquoise,Conc. Down,Exacerbated Down
MCCC1,C2,0.999572313511718,Blue,Conc. Down,Reversed (Aging Up / Training Down)
CLCC1,C1,0.8282729567816962,Turquoise,Conc. Down,Exacerbated Down
PLEKHF1,C4,0.5139278304066797,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYCBP,C4,0.9885916437500314,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TBCB,C3,0.9953105394431404,Brown,Conc. Up,Exacerbated Up
PSMB7,C1,0.9890054601820396,Yellow,Conc. Up,Exacerbated Up
PCYT2,C2,0.9801886654402664,Blue,Conc. Down,Reversed (Aging Up / Training Down)
PSMD1,C1,0.773867072783642,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
PFDN5,C3,0.635319692409363,Turquoise,Conc. Down,Exacerbated Down
PAFAH2,C1,0.9906553462006992,Pink,Conc. Down,Exacerbated Down
PARK7,C1,0.9997233073044648,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
VAT1,C3,0.8806381170850172,Brown,Conc. Up,Exacerbated Up
PLIN2,C2,0.9763509676797812,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
S100A13,C3,0.9999912872843828,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TSNAX,C1,0.9999728485887842,Turquoise,Conc. Down,Exacerbated Down
EIF3C,C3,0.9924926694001078,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PHB2,C2,0.9983793753529948,Red,Disc. YDn/OUp,Exacerbated Up
COPS8,C1,0.9695122754249236,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
CHP1,C1,0.9970273884824348,Turquoise,Conc. Down,Exacerbated Down
HSD17B10,C2,0.949261381158717,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NAP1L4,C3,0.9872284567012456,Turquoise,Disc. YUp/ODn,Exacerbated Down
MGST2,C3,0.9101351307335204,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TXN2,C1,0.6020323714091905,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DMAC2L,C2,0.8287912339321382,Blue,Conc. Down,Reversed (Aging Up / Training Down)
ACO2,C2,0.9999902018514204,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COQ7,C2,0.9999245675746864,Blue,Conc. Down,Reversed (Aging Up / Training Down)
TSG101,C1,0.6298791364194836,Yellow,Disc. YUp/ODn,Exacerbated Down
CPNE1,C1,0.944884959492783,Turquoise,Conc. Down,Exacerbated Down
CCT7,C3,0.9981574322038884,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PRMT1,C1,0.8065421064649964,Yellow,Disc. YUp/ODn,Exacerbated Down
NIPSNAP1,C2,0.9959789530909288,Red,Conc. Down,Exacerbated Down
ARPC5L,C2,0.9195184428776914,Red,Disc. YDn/OUp,Exacerbated Up
MICU1,C2,0.9990235121842947,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MACROD1,C4,0.6727934277780495,Turquoise,Conc. Down,Exacerbated Down
WDR77,C1,0.9158690558326182,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
APOL2,C3,0.999948002845537,Brown,Conc. Up,Reversed (Aging Down / Training Up)
JPH2,C1,0.5931383517345951,Turquoise,Conc. Down,Exacerbated Down
CORO1B,C4,0.911438558122732,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TXNDC17,C1,0.7914293128524091,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
CPPED1,C1,0.8509182316223194,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
MIEN1,C1,0.7688484632642676,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PELO,C4,0.9945098445991738,Black,Conc. Up,Reversed (Aging Down / Training Up)
PRXL2A,C2,0.992854274037875,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ERP44,C3,0.8547821846484979,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NIPSNAP3B,C2,0.7877502851368509,Blue,Conc. Down,Reversed (Aging Up / Training Down)
AGMAT,C2,0.6452227380237672,Yellow,Conc. Up,Exacerbated Up
TACO1,C2,0.9999847930904364,Blue,Conc. Down,Reversed (Aging Up / Training Down)
ESYT1,C3,0.9893033020464524,Turquoise,Conc. Down,Exacerbated Down
UBAC1,C2,0.8081405125272713,Blue,Conc. Up,Exacerbated Up
COPS4,C1,0.908034159401636,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
DCTN5,C3,0.9959796971074064,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
AARSD1,C2,0.8929687589919679,Turquoise,Conc. Down,Exacerbated Down
TMEM43,C3,0.9977905445954772,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DHRS4,C2,0.9713118285823495,Blue,Conc. Up,Exacerbated Up
TUBB6,C3,0.9997331974231364,Brown,Conc. Up,Exacerbated Up
CHCHD7,C2,0.9996698725600331,Blue,Conc. Down,Reversed (Aging Up / Training Down)
APOO,C2,0.9999924496165524,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MRI1,C3,0.4877348641928834,Turquoise,Disc. YDn/OUp,Exacerbated Up
ABHD6,C2,0.876599861226789,Turquoise,Disc. YUp/ODn,Exacerbated Down
ADI1,C1,0.9976158615662718,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
MECR,C2,0.99999808998303,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NTMT1,C4,0.9802837987171746,Red,Disc. YDn/OUp,Exacerbated Up
TMEM109,C3,0.6438902193894613,Turquoise,Conc. Down,Exacerbated Down
TIMM21,C2,0.999836188501122,Red,Disc. YDn/OUp,Exacerbated Up
TPPP3,C3,0.9971940723347638,Brown,Conc. Up,Exacerbated Up
NUDT9,C2,0.9971320895677444,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SORBS1,C2,0.8871854655651235,Red,Conc. Down,Exacerbated Down
HINT2,C2,0.999951349339926,Turquoise,Conc. Down,Exacerbated Down
OSBPL11,C3,0.9298872969221754,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
NT5C1A,C1,0.8490024464956459,Green,Conc. Up,Reversed (Aging Down / Training Up)
TMEM120A,C2,0.99927080405323,Turquoise,Conc. Down,Exacerbated Down
NAA15,C3,0.7263426450480852,Turquoise,Conc. Up,Exacerbated Up
BCL2L13,C2,0.9984183366776406,Blue,Conc. Down,Reversed (Aging Up / Training Down)
AP1M1,C3,0.9975294219548676,Brown,Conc. Up,Reversed (Aging Down / Training Up)
OSBPL1A,C4,0.9902187556767807,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
HDHD5,C2,0.9995709733463344,Blue,Disc. YDn/OUp,Exacerbated Up
MRPL13,C2,0.9999033044029372,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPL4,C4,0.5717269697279976,Green,Conc. Up,Reversed (Aging Down / Training Up)
MRPL1,C2,0.9949357398301778,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
TRIM54,C4,0.9972743272343172,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
BCO2,C2,0.9996209815956304,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MRPL37,C2,0.9992447977242394,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ASPSCR1,C1,0.9952604137557196,Turquoise,Conc. Down,Exacerbated Down
UBL5,C4,0.9773141394983584,Yellow,Conc. Down,Exacerbated Down
NIBAN1,C1,0.7178251249170614,Green,Conc. Down,Exacerbated Down
PITHD1,C1,0.9687564184056352,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SLIRP,C2,0.9994900612771834,Magenta,Conc. Up,Exacerbated Up
NIF3L1,C1,0.9688307896481064,Turquoise,Conc. Down,Exacerbated Down
EGLN1,C2,0.9936637789805688,Blue,Conc. Up,Exacerbated Up
ANKRD2,C3,0.9806517084806656,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TMEM126A,C2,0.9999974296840912,Red,Conc. Down,Reversed (Aging Up / Training Down)
CLPB,C2,0.9996184477231562,Red,Conc. Up,Exacerbated Up
TOLLIP,C3,0.9875085637335824,Turquoise,Conc. Down,Exacerbated Down
PCBD2,C2,0.8781664975393357,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NT5C3A,C1,0.9672338295507924,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
HDHD2,C1,0.9990213805768156,Pink,Conc. Down,Reversed (Aging Up / Training Down)
RAB1B,C3,0.9998917840279572,Brown,Disc. YUp/ODn,Exacerbated Down
C11orf54,C1,0.8748569520614262,Green,Conc. Down,Reversed (Aging Up / Training Down)
MYLK2,C1,0.9981317136337134,Turquoise,Conc. Down,Exacerbated Down
EHD4,C2,0.998913689109749,Blue,Disc. YDn/OUp,Exacerbated Up
SH3BGRL3,C1,0.5738796495042664,Pink,Disc. YDn/OUp,Exacerbated Up
SLK,C3,0.7984755880100759,Brown,Conc. Up,Reversed (Aging Down / Training Up)
LRMDA,C3,0.9996981849165688,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TNMD,C2,0.9972755673033716,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PPA2,C2,0.9999796564712656,Magenta,Conc. Down,Reversed (Aging Up / Training Down)
MRPL46,C2,0.9999539632543276,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TMEM245,C3,0.930988746697818,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GHITM,C2,0.9187217479698474,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CHMP4B,C3,0.9931227082080945,Yellow,Conc. Up,Exacerbated Up
RBKS,C1,0.9729330937077636,Yellow,Conc. Down,Exacerbated Down
FN3K,C2,0.9994722763812156,Blue,Conc. Down,Reversed (Aging Up / Training Down)
TOR1AIP2,C3,0.9987981335662096,Brown,Conc. Up,Exacerbated Up
GLIPR2,C3,0.9722085143178544,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TMEM38A,C4,0.8793894531525905,Yellow,Conc. Down,Exacerbated Down
OPA3,C2,0.9839075763312544,Magenta,Conc. Down,Reversed (Aging Up / Training Down)
DCTPP1,C2,0.9996830542779118,Red,Conc. Down,Reversed (Aging Up / Training Down)
PTGES2,C2,0.999999974695909,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
UBE2Z,C3,0.9999736234731011,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MOB1A,C4,0.9811734028046168,Green,Conc. Down,Reversed (Aging Up / Training Down)
JPT2,C3,0.952631326517378,Blue,Conc. Up,Exacerbated Up
SYNPO2L,C4,0.9999606431832512,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ARMT1,C1,0.938876721188414,Turquoise,Conc. Down,Exacerbated Down
LRRC40,C4,0.9964352619261664,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SFXN1,C2,0.9997406777175238,Blue,Conc. Up,Exacerbated Up
L2HGDH,C2,0.9996344218800912,Blue,Conc. Down,Reversed (Aging Up / Training Down)
COPS7B,C1,0.974430765953785,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CACYBP,C3,0.9638980331975168,Yellow,Conc. Up,Exacerbated Up
RDH14,C2,0.998043030839657,Blue,Disc. YDn/OUp,Exacerbated Up
TNS1,C4,0.9984832892293796,Red,Conc. Down,Reversed (Aging Up / Training Down)
PLGRKT,C4,0.9318049138927694,Red,Conc. Down,Reversed (Aging Up / Training Down)
GLOD4,C1,0.989812611796546,Pink,Conc. Down,Reversed (Aging Up / Training Down)
MCCC2,C2,0.9999720502938968,Blue,Conc. Down,Reversed (Aging Up / Training Down)
HHATL,C1,0.6983074998449421,Turquoise,Conc. Down,Exacerbated Down
JPH1,C4,0.6738466598981635,Black,Conc. Down,Exacerbated Down
APMAP,C3,0.994377115234229,Brown,Conc. Up,Reversed (Aging Down / Training Up)
RAB18,C3,0.9992757468271688,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PALMD,C3,0.6499561493196412,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
VTA1,C3,0.8461347051168937,Turquoise,Disc. YUp/ODn,Exacerbated Down
SARS2,C2,0.998649769436202,Blue,Conc. Up,Exacerbated Up
MYOZ1,C4,0.9999377898781612,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYOZ2,C4,0.9996709869236736,Green,Conc. Down,Exacerbated Down
OSGEP,C4,0.9691986341717262,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACOT13,C2,0.9998295180387476,Blue,Conc. Up,Exacerbated Up
MRPL40,C2,0.999626747076328,Blue,Conc. Up,Exacerbated Up
TIGAR,C3,0.7911515904094131,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RTN4,C3,0.9624112652195737,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
HINT3,C2,0.9770130187804714,Turquoise,Conc. Down,Exacerbated Down
PFDN4,C1,0.9974221640072808,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NIT2,C1,0.7141761633359239,Turquoise,Disc. YUp/ODn,Exacerbated Down
XPNPEP1,C3,0.7295842499556402,Turquoise,Disc. YUp/ODn,Exacerbated Down
GPHN,C1,0.993459106293995,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PDLIM7,C4,0.9997395520608068,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACSS2,C2,0.9996388002903792,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DIABLO,C2,0.9981107893654998,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SH3GLB2,C3,0.7794845252742951,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
EIF2B3,C4,0.732561346933603,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MBNL1,C1,0.8731795453737146,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
SDR39U1,C2,0.9999031446009312,Blue,Conc. Down,Reversed (Aging Up / Training Down)
OSTC,C4,0.4872880357250248,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CMC2,C2,0.9999957006388632,Red,Conc. Down,Reversed (Aging Up / Training Down)
HEBP1,C2,0.8961838447024021,Blue,Disc. YDn/OUp,Exacerbated Up
TOMM22,C2,0.9570069448144984,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LANCL2,C1,0.9927434898912548,Turquoise,Conc. Down,Exacerbated Down
FARSB,C3,0.999906016614834,Brown,Conc. Up,Exacerbated Up
IARS2,C2,0.999999921100348,Blue,Conc. Up,Exacerbated Up
SIRT3,C2,0.999990878334437,Blue,Disc. YDn/OUp,Exacerbated Up
OLA1,C1,0.9990253782207384,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
ACSS1,C2,0.9807475073453392,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ABHD10,C2,0.999987102792862,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SEPTIN11,C1,0.9402953114644418,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PARVA,C1,0.8171310330232918,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PANK4,C2,0.8865605198987856,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
DNAJC11,C2,0.5937360196005532,Red,Conc. Down,Reversed (Aging Up / Training Down)
TMLHE,C2,0.979391813303735,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATAD3A,C2,0.999977431913872,Red,Disc. YDn/OUp,Exacerbated Up
ARL8B,C3,0.9418420246731,Yellow,Disc. YUp/ODn,Exacerbated Down
MRPS18A,C2,0.997715140391574,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
PNPO,C1,0.953628181367598,Blue,Conc. Down,Reversed (Aging Up / Training Down)
OXSM,C2,0.9999843699124016,Blue,Conc. Down,Exacerbated Down
MRPL22,C2,0.9860069357360188,Turquoise,Conc. Down,Exacerbated Down
