gene,logFC_Training_Young,logFC_Training_Old,pi_score_Young,pi_score_Old,pi_score_Interaction,significance,quadrant,imputed
PRKAR1A,0.1115,-0.0018,0.754846,0.999959,0.839423,NS,Discordant (Young Up / Old Down),FALSE
STIP1,0.1099,-0.0034,0.742072,0.999845,0.825913,NS,Discordant (Young Up / Old Down),FALSE
RAB10,-0.0416,-0.0712,0.982326,0.945292,0.994218,NS,Concordant Down,FALSE
APEX1,-0.0369,0.0755,0.986165,0.933145,0.896917,NS,Discordant (Young Down / Old Up),TRUE
NAPA,-0.0635,-0.0489,0.91141,0.952833,0.997575,NS,Concordant Down,FALSE
STIM1,0.0933,0.0191,0.893736,0.996533,0.958183,NS,Concordant Up,TRUE
EIF6,-0.0876,0.0247,0.900491,0.993586,0.888654,NS,Discordant (Young Down / Old Up),TRUE
SNX2,-0.0538,-0.0584,0.969792,0.962415,0.99987,NS,Concordant Down,TRUE
LCMT1,0.0192,0.093,0.997513,0.926582,0.971143,NS,Concordant Up,TRUE
RAB5C,0.0043,0.10780000000000001,0.999887,0.913318,0.946307,NS,Concordant Up,FALSE
ADSS1,-0.0912,0.0208,0.880369,0.995306,0.880925,NS,Discordant (Young Down / Old Up),FALSE
ENSA,-0.1074,0.0046,0.900324,0.999858,0.928685,NS,Discordant (Young Down / Old Up),TRUE
CRYZ,0.0576,0.0544,0.969299,0.973891,0.999944,NS,Concordant Up,FALSE
ACOT13,0.0339,0.078,0.989078,0.936335,0.987267,NS,Concordant Up,FALSE
JSRP1,0.0899,0.0216,0.901671,0.99559,0.96519,NS,Concordant Up,FALSE
EIF3M,-0.0566,0.0548,0.967865,0.971339,0.909952,NS,Discordant (Young Down / Old Up),TRUE
SLC25A6,0.1027,0.0085,0.94467,0.999692,0.969501,NS,Concordant Up,FALSE
ENDOG,0.0989,0.0122,0.94581,0.999321,0.972886,NS,Concordant Up,FALSE
GALM,-0.0911,0.02,0.911864,0.99667,0.912855,NS,Discordant (Young Down / Old Up),FALSE
JPH1,-0.0936,-0.0174,0.906017,0.997492,0.961142,NS,Concordant Down,FALSE
VPS4A,0.0361,-0.0748,0.988697,0.943722,0.914595,NS,Discordant (Young Up / Old Down),TRUE
PGK1,0.0545,0.0559,0.962647,0.962062,0.999987,NS,Concordant Up,FALSE
FKBP1A,-0.0233,-0.0871,0.995945,0.935351,0.977444,NS,Concordant Down,FALSE
PPA1,0.0674,-0.0429,0.94744,0.981087,0.901161,NS,Discordant (Young Up / Old Down),FALSE
ARL6IP5,0.0509,-0.0593,0.968774,0.958093,0.891503,NS,Discordant (Young Up / Old Down),FALSE
EMC3,-0.0791,-0.0309,0.96026,0.994656,0.990616,NS,Concordant Down,TRUE
NUBP1,0.0074,0.1021,0.999757,0.917635,0.963226,NS,Concordant Up,TRUE
GORASP2,-0.0487,-0.0608,0.974986,0.957829,0.999053,NS,Concordant Down,TRUE
RNH1,-0.0247,-0.0847,0.99302,0.902754,0.969427,NS,Concordant Down,FALSE
LTBP3,0.0313,-0.078,0.995518,0.967866,0.957127,NS,Discordant (Young Up / Old Down),TRUE
AKR1A1,0.1029,-0.006,0.869306,0.999684,0.905598,NS,Discordant (Young Up / Old Down),FALSE
CMPK1,-0.0405,-0.068,0.99122,0.974394,0.997296,NS,Concordant Down,TRUE
CDC42,-0.0234,-0.0849,0.994749,0.917537,0.972666,NS,Concordant Down,TRUE
TOLLIP,-0.0417,-0.0665,0.982499,0.953707,0.996065,NS,Concordant Down,FALSE
HSPD1,0.0723,0.0358,0.920143,0.983594,0.988272,NS,Concordant Up,FALSE
SRI,0.0162,0.0919,0.998163,0.929616,0.968767,NS,Concordant Up,TRUE
PSMB3,0.106,0.0021,0.847517,0.999961,0.906969,NS,Concordant Up,FALSE
PHB2,-0.057,0.0511,0.956667,0.967247,0.887162,NS,Discordant (Young Down / Old Up),FALSE
CD151,0.0223,-0.0854,0.9976,0.958873,0.955644,NS,Discordant (Young Up / Old Down),TRUE
RPS6KA3,-0.0234,0.0843,0.994813,0.921822,0.910968,NS,Discordant (Young Down / Old Up),FALSE
CHMP6,0.078,0.0297,0.954002,0.993141,0.988029,NS,Concordant Up,TRUE
BPNT1,0.0935,-0.0139,0.920897,0.998616,0.930369,NS,Discordant (Young Up / Old Down),TRUE
PRKAR2A,0.0824,-0.0248,0.879023,0.991644,0.863814,NS,Discordant (Young Up / Old Down),FALSE
KDM5B,-0.0716,0.0353,0.958752,0.990535,0.933844,NS,Discordant (Young Down / Old Up),TRUE
MDH2,0.0552,0.0515,0.963409,0.969774,0.999907,NS,Concordant Up,FALSE
CAPN1,0.0538,-0.0528,0.937039,0.941962,0.81875,NS,Discordant (Young Up / Old Down),FALSE
NIPSNAP3B,-0.0123,-0.094,0.999086,0.93805,0.968688,NS,Concordant Down,TRUE
LUC7L2,-0.0601,-0.0462,0.960734,0.975311,0.998721,NS,Concordant Down,TRUE
PARK7,-0.0095,-0.0967,0.998881,0.842641,0.917386,NS,Concordant Down,FALSE
CBX3,0.0485,0.0573,0.98999,0.976055,0.999739,NS,Concordant Up,TRUE
CA2,0.0157,-0.09,0.998398,0.939174,0.941854,NS,Discordant (Young Up / Old Down),FALSE
PSMA1,0.1007,0.0048,0.771938,0.99967,0.87118,NS,Concordant Up,FALSE
PALMD,0.1024,-0.003,0.920113,0.999943,0.941124,NS,Discordant (Young Up / Old Down),TRUE
KPNA3,0.1053,0,0.892639,1,0.9315,NS,Concordant Up,TRUE
EIF4G1,-3e-4,-0.1048,0.999998,0.763583,0.845921,NS,Concordant Down,FALSE
SOD2,-0.0424,-0.0624,0.98915,0.976379,0.998441,NS,Concordant Down,FALSE
GSK3B,2e-4,0.1046,1,0.836471,0.89925600000000006,NS,Concordant Up,TRUE
NIT2,0.0316,-0.0732,0.985552,0.912134,0.872055,NS,Discordant (Young Up / Old Down),FALSE
ETFA,-0.0041,-0.1005,0.999866,0.896197,0.936515,NS,Concordant Down,FALSE
EDF1,-0.0416,-0.063,0.984978,0.96474,0.997471,NS,Concordant Down,FALSE
CD59,0.0549,-0.0492,0.962229,0.9714,0.901625,NS,Discordant (Young Up / Old Down),FALSE
MECR,-0.0427,-0.0611,0.983567,0.96573,0.998071,NS,Concordant Down,FALSE
ELOB,-0.0457,0.058,0.974501,0.958713,0.901683,NS,Discordant (Young Down / Old Up),FALSE
ARHGDIA,-7e-4,-0.1027,0.999995,0.827421,0.88789,NS,Concordant Down,FALSE
TBC1D17,-0.0766,-0.0267,0.950361,0.994647,0.986475,NS,Concordant Down,TRUE
MICOS13,0.0121,0.091,0.999186,0.947051,0.973226,NS,Concordant Up,TRUE
CSTB,-0.0677,0.0352,0.961896,0.990881,0.938787,NS,Discordant (Young Down / Old Up),FALSE
MTHFD1,0.0582,-0.0445,0.937693,0.967096,0.861411,NS,Discordant (Young Up / Old Down),FALSE
RPL27A,0.0898,-0.0128,0.954971,0.999258,0.961332,NS,Discordant (Young Up / Old Down),TRUE
VPS35,0.0714,0.031,0.9486,0.991262,0.989722,NS,Concordant Up,TRUE
COPS5,0.0262,-0.0758,0.993826,0.941915,0.925778,NS,Discordant (Young Up / Old Down),FALSE
RPL35A,-0.0857,-0.0163,0.969144,0.99909,0.987194,NS,Concordant Down,TRUE
VCP,0.0973,0.0047,0.823892,0.999734,0.900264,NS,Concordant Up,FALSE
NXN,0.0476,-0.0543,0.979025,0.97092,0.92641,NS,Discordant (Young Up / Old Down),TRUE
CPNE3,0.0085,-0.0931,0.999277,0.885545,0.908967,NS,Discordant (Young Up / Old Down),TRUE
CHMP1B,-0.0188,-0.0825,0.997909,0.953458,0.981904,NS,Concordant Down,TRUE
METTL26,-0.0954,0.0058,0.929176,0.999774,0.944976,NS,Discordant (Young Down / Old Up),TRUE
LRMDA,0.0942,0.0068,0.931261,0.999716,0.961818,NS,Concordant Up,FALSE
YWHAE,0.0501,-0.0505,0.95612,0.956976,0.869428,NS,Discordant (Young Up / Old Down),FALSE
CAT,-0.0417,-0.0585,0.990197,0.980748,0.99897,NS,Concordant Down,FALSE
PSMA2,0.0884,0.0115,0.897334,0.998714,0.95152,NS,Concordant Up,FALSE
CAND1,0.0999,0,0.898322,1,0.934541,NS,Concordant Up,FALSE
NEK7,-0.0921,0.0077,0.909547,0.999526,0.930709,NS,Discordant (Young Down / Old Up),FALSE
AARSD1,-0.0584,-0.041,0.980385,0.990715,0.998884,NS,Concordant Down,TRUE
UBXN1,-0.0544,-0.045,0.967922,0.979181,0.999435,NS,Concordant Down,TRUE
NIT1,-0.0168,-0.0825,0.998124,0.948386,0.978288,NS,Concordant Down,TRUE
GSS,-0.0132,-0.0859,0.998444,0.919434,0.962285,NS,Concordant Down,FALSE
LYPLA1,-0.0771,0.022,0.926414,0.995207,0.918346,NS,Discordant (Young Down / Old Up),FALSE
ENDOD1,0.0555,0.0435,0.958673,0.976727,0.998894,NS,Concordant Up,FALSE
UBE2R2,0.0973,0.0014,0.94216,0.999989,0.960928,NS,Concordant Up,TRUE
RPL7A,0.0594,0.0388,0.980437,0.992551,0.998539,NS,Concordant Up,TRUE
ATP2B4,0.0441,-0.054,0.980908,0.967862,0.925693,NS,Discordant (Young Up / Old Down),TRUE
BLVRB,-0.0546,-0.0427,0.968037,0.981835,0.999121,NS,Concordant Down,FALSE
MLEC,-0.0888,-0.0083,0.906988,0.999399,0.95169,NS,Concordant Down,FALSE
STT3A,0.0039,-0.0929,0.999878,0.903356,0.933726,NS,Discordant (Young Up / Old Down),TRUE
TMX1,0.09,-0.0059,0.924044,0.99974,0.942459,NS,Discordant (Young Up / Old Down),TRUE
COMT,0.0263,0.0691,0.993398,0.94937,0.987638,NS,Concordant Up,FALSE
SPTB,-0.0092,-0.0857,0.999475,0.947034,0.971661,NS,Concordant Down,FALSE
PPIL1,-0.0442,-0.0504,0.96972,0.958853,0.999656,NS,Concordant Down,TRUE
CUL4A,-0.0179,-0.0766,0.995861,0.907245,0.965668,NS,Concordant Down,FALSE
MCM5,0.0416,0.0528,0.994948,0.990707,0.999737,NS,Concordant Up,TRUE
SEC24C,0.0847,-0.0097,0.912878,0.999098,0.927099,NS,Discordant (Young Up / Old Down),TRUE
IARS2,0.0023,0.0915,0.999952,0.896581,0.934816,NS,Concordant Up,FALSE
SDHA,0.0769,-0.0165,0.922096,0.997229,0.923749,NS,Discordant (Young Up / Old Down),FALSE
OLA1,-0.0309,-0.0625,0.985383,0.933986,0.98994,NS,Concordant Down,FALSE
MYPN,-0.0199,0.0733,0.998431,0.97672,0.973793,NS,Discordant (Young Down / Old Up),TRUE
RMDN1,-0.0069,0.0863,0.999632,0.930111,0.944447,NS,Discordant (Young Down / Old Up),FALSE
PDXK,-0.0263,-0.0668,0.991008,0.934318,0.985127,NS,Concordant Down,FALSE
BCS1L,-0.0513,-0.0418,0.991087,0.991408,0.999762,NS,Concordant Down,TRUE
EGLN1,0.0574,0.0352,0.989351,0.992751,0.99868,NS,Concordant Up,TRUE
PFDN6,-0.0431,-0.0491,0.978607,0.972624,0.999751,NS,Concordant Down,FALSE
TPP2,0.0811,0.0111,0.910449,0.998745,0.958417,NS,Concordant Up,FALSE
DPYSL2,0.0557,0.0364,0.959006,0.984406,0.997119,NS,Concordant Up,FALSE
PCBP2,-0.019,0.0729,0.995505,0.921092,0.912865,NS,Discordant (Young Down / Old Up),FALSE
ST13,-0.0162,-0.0754,0.99613,0.894563,0.959271,NS,Concordant Down,FALSE
EEF2,0.0085,0.0827,0.998836,0.847272,0.921608,NS,Concordant Up,FALSE
THOP1,0.0354,-0.0555,0.984,0.953583,0.914198,NS,Discordant (Young Up / Old Down),TRUE
YWHAQ,0.0611,0.0295,0.938581,0.987995,0.99046,NS,Concordant Up,FALSE
XPNPEP1,0.0481,-0.0425,0.973692,0.980628,0.932523,NS,Discordant (Young Up / Old Down),FALSE
IVD,-0.0558,-0.0344,0.973851,0.990968,0.997639,NS,Concordant Down,FALSE
FAH,0.0763,-0.0132,0.935173,0.99849,0.94091,NS,Discordant (Young Up / Old Down),FALSE
PPP2R2A,0.0834,-0.0061,0.882221,0.999566,0.912956,NS,Discordant (Young Up / Old Down),FALSE
EIF5A,0.0809,0.0085,0.904322,0.999226,0.952136,NS,Concordant Up,FALSE
PCBP1,-0.0484,0.0409,0.966021,0.977392,0.916316,NS,Discordant (Young Down / Old Up),FALSE
MTX1,-0.0551,0.0341,0.968455,0.988961,0.941287,NS,Discordant (Young Down / Old Up),TRUE
SF3B2,0.0504,0.0386,0.981317,0.988534,0.999332,NS,Concordant Up,TRUE
IPO5,0.0808,-0.0079,0.857617,0.99908,0.890094,NS,Discordant (Young Up / Old Down),FALSE
DNAJB4,0.0476,0.041,0.992613,0.994368,0.999904,NS,Concordant Up,TRUE
PTRHD1,0.0334,0.0552,0.990635,0.974209,0.997418,NS,Concordant Up,TRUE
COQ5,0.0158,-0.072,0.99839,0.962187,0.960939,NS,Discordant (Young Up / Old Down),TRUE
GCDH,0.0209,-0.0665,0.997189,0.964423,0.959671,NS,Discordant (Young Up / Old Down),TRUE
HMGCL,0.0808,0.0062,0.940285,0.999711,0.966296,NS,Concordant Up,TRUE
ATP5ME,0.0658,-0.0208,0.95521,0.996254,0.947253,NS,Discordant (Young Up / Old Down),FALSE
CLINT1,-0.0775,-0.0091,0.963309,0.999529,0.980119,NS,Concordant Down,TRUE
PGD,0.0826,0.0037,0.919894,0.999883,0.953298,NS,Concordant Up,FALSE
COPS2,0.0601,-0.0262,0.940042,0.99061,0.915243,NS,Discordant (Young Up / Old Down),FALSE
MICU1,-0.0038,-0.0824,0.999945,0.963737,0.979974,NS,Concordant Down,TRUE
DHX9,0.0783,0.0074,0.944448,0.999561,0.969047,NS,Concordant Up,TRUE
ELOC,-0.0368,0.0482,0.981044,0.967036,0.923599,NS,Discordant (Young Down / Old Up),FALSE
PBXIP1,0.059,-0.0258,0.957087,0.99299,0.938845,NS,Discordant (Young Up / Old Down),FALSE
BAIAP3,-0.0517,-0.0328,0.983271,0.993994,0.998614,NS,Concordant Down,TRUE
DDT,-0.0168,0.0677,0.9986,0.976528,0.973682,NS,Discordant (Young Down / Old Up),TRUE
UBE3A,0.0522,-0.0319,0.979291,0.99202,0.959802,NS,Discordant (Young Up / Old Down),TRUE
DTD1,0.0836,-2e-4,0.957909,1,0.97003,NS,Discordant (Young Up / Old Down),TRUE
HADHA,0.0071,-0.0764,0.999468,0.923217,0.937805,NS,Discordant (Young Up / Old Down),FALSE
ATP6V1B2,-0.0049,-0.0783,0.999766,0.924049,0.955861,NS,Concordant Down,FALSE
ANXA11,-0.0562,0.0268,0.943889,0.989353,0.915498,NS,Discordant (Young Down / Old Up),FALSE
GAPDHS,0.0345,0.0482,0.997098,0.992865,0.999653,NS,Concordant Up,TRUE
HDGF,-0.0033,-0.0792,0.999899,0.923534,0.953331,NS,Concordant Down,FALSE
NUP133,-0.0682,-0.0141,0.985852,0.999291,0.993279,NS,Concordant Down,TRUE
PACSIN2,-0.0169,0.0648,0.998548,0.963201,0.968842,NS,Discordant (Young Down / Old Up),TRUE
PCMT1,-0.0356,-0.0459,0.984184,0.973529,0.999185,NS,Concordant Down,FALSE
USP14,0.048,0.0335,0.951129,0.978912,0.997542,NS,Concordant Up,FALSE
TBCA,0.0481,-0.0334,0.970099,0.986907,0.938933,NS,Discordant (Young Up / Old Down),FALSE
FDPS,-0.046,-0.0354,0.960266,0.978621,0.998825,NS,Concordant Down,FALSE
NUMA1,-0.0798,-0.0014,0.938496,0.999985,0.961673,NS,Concordant Down,TRUE
VTA1,0.0285,-0.0527,0.992227,0.971659,0.951603,NS,Discordant (Young Up / Old Down),TRUE
CDC34,0.0246,-0.0564,0.997851,0.98836,0.982895,NS,Discordant (Young Up / Old Down),TRUE
GSTM3,-0.026,0.0549,0.995943,0.981266,0.970723,NS,Discordant (Young Down / Old Up),FALSE
BCAT2,-0.0359,-0.0449,0.990075,0.984429,0.999608,NS,Concordant Down,TRUE
SRP14,7e-4,-0.0801,0.999997,0.942304,0.960981,NS,Discordant (Young Up / Old Down),TRUE
DDX17,-0.0158,-0.0647,0.997702,0.946871,0.982233,NS,Concordant Down,TRUE
TRMT10C,0.0606,0.0196,0.966847,0.996524,0.989624,NS,Concordant Up,TRUE
GSPT1,0.0692,0.0108,0.939325,0.998785,0.971744,NS,Concordant Up,TRUE
VPS26A,-0.0095,-0.0702,0.999123,0.939299,0.971102,NS,Concordant Down,TRUE
ZRANB2,-0.0535,0.0262,0.991896,0.997932,0.986665,NS,Discordant (Young Down / Old Up),TRUE
ASPA,-0.0055,0.0741,0.999842,0.957159,0.970754,NS,Discordant (Young Down / Old Up),TRUE
DEFA3,0.0714,0.008,0.980004,0.99978,0.989469,NS,Concordant Up,FALSE
RBL1,-0.0485,0.0307,0.986203,0.993268,0.970625,NS,Discordant (Young Down / Old Up),TRUE
HSD17B8,0.0573,-0.0213,0.976829,0.997175,0.969997,NS,Discordant (Young Up / Old Down),TRUE
SH3GLB2,0.0569,0.0217,0.982074,0.996372,0.994663,NS,Concordant Up,TRUE
GMPR,0.0604,-0.0181,0.972586,0.997872,0.968378,NS,Discordant (Young Up / Old Down),FALSE
PGP,0.0707,-0.0077,0.927401,0.999362,0.941763,NS,Discordant (Young Up / Old Down),FALSE
EHD1,-0.0302,-0.0482,0.988931,0.97075,0.997479,NS,Concordant Down,FALSE
TIMM50,0.0726,0.0057,0.950516,0.999753,0.972669,NS,Concordant Up,TRUE
AKR7A2,-0.0724,-0.0054,0.92856,0.999707,0.961222,NS,Concordant Down,FALSE
CAB39,-0.0495,0.0283,0.963173,0.989472,0.936179,NS,Discordant (Young Down / Old Up),FALSE
CKM,-0.0171,-0.0605,0.996245,0.944959,0.982029,NS,Concordant Down,FALSE
CKMT2,-0.0019,0.0757,0.999977,0.959468,0.97078,NS,Discordant (Young Down / Old Up),FALSE
STRN3,0.0394,-0.0381,0.983942,0.984402,0.953022,NS,Discordant (Young Up / Old Down),TRUE
SDHB,0.0094,-0.0674,0.999118,0.945161,0.951156,NS,Discordant (Young Up / Old Down),FALSE
ARF4,0.0579,-0.0188,0.981867,0.998267,0.977938,NS,Discordant (Young Up / Old Down),TRUE
ACSS1,-0.0239,-0.0526,0.99775,0.979174,0.997218,NS,Concordant Down,TRUE
FNDC3A,0.0604,-0.0159,0.990803,0.999607,0.992157,NS,Discordant (Young Up / Old Down),TRUE
SAR1B,-0.0239,-0.0522,0.994673,0.973149,0.99494,NS,Concordant Down,FALSE
LRRC47,-0.0309,-0.0442,0.989017,0.977107,0.998705,NS,Concordant Down,FALSE
IAH1,0.0509,-0.024,0.97138,0.994675,0.957989,NS,Discordant (Young Up / Old Down),TRUE
AGL,0.0351,0.0397,0.98419,0.980099,0.999836,NS,Concordant Up,FALSE
BZW2,0.0206,-0.0542,0.994371,0.956373,0.940871,NS,Discordant (Young Up / Old Down),FALSE
LACTB2,0.0696,-0.0052,0.961442,0.999779,0.966588,NS,Discordant (Young Up / Old Down),TRUE
SNRPD2,-0.0409,0.0337,0.988838,0.990934,0.970469,NS,Discordant (Young Down / Old Up),TRUE
DUSP3,-0.0417,0.0328,0.978651,0.987675,0.951015,NS,Discordant (Young Down / Old Up),FALSE
FECH,0.0419,0.0325,0.981538,0.989667,0.999435,NS,Concordant Up,FALSE
GAA,-0.0117,-0.0621,0.999212,0.975353,0.989089,NS,Concordant Down,TRUE
SERPINF2,0.0027,0.071,0.999968,0.968733,0.982616,NS,Concordant Up,TRUE
NEB,-0.0306,-0.0425,0.996879,0.994097,0.999685,NS,Concordant Down,FALSE
CACNB1,-0.0373,-0.0353,0.983953,0.986244,0.999973,NS,Concordant Down,FALSE
NPLOC4,0.0683,-0.004,0.934697,0.999822,0.95040500000000006,NS,Discordant (Young Up / Old Down),TRUE
ABHD6,0.0362,-0.0361,0.992303,0.992631,0.978059,NS,Discordant (Young Up / Old Down),TRUE
PTGES2,0.0096,0.0626,0.99925,0.963257,0.982421,NS,Concordant Up,FALSE
CHMP2A,0.0626,-0.0094,0.940076,0.998955,0.947321,NS,Discordant (Young Up / Old Down),TRUE
NAXE,-0.0025,-0.0695,0.999921,0.920893,0.951633,NS,Concordant Down,FALSE
PALLD,0.0488,0.0232,0.989353,0.9977,0.998043,NS,Concordant Up,TRUE
MTARC2,-0.026,0.0458,0.994704,0.981738,0.968657,NS,Discordant (Young Down / Old Up),TRUE
RAC1,0.0149,-0.0567,0.99668,0.942694,0.936348,NS,Discordant (Young Up / Old Down),FALSE
DNM1L,0.0227,-0.0487,0.993886,0.96977,0.953162,NS,Discordant (Young Up / Old Down),FALSE
CFL2,0.0265,0.0447,0.990773,0.972517,0.997173,NS,Concordant Up,FALSE
DPT,-0.0359,0.0351,0.997686,0.995393,0.991708,NS,Discordant (Young Down / Old Up),TRUE
UBA2,-0.0013,0.0696,0.99999,0.95901,0.974619,NS,Discordant (Young Down / Old Up),TRUE
RYR1,0.0112,-0.0592,0.998676,0.956278,0.957208,NS,Discordant (Young Up / Old Down),FALSE
MTCH2,-0.0599,0.0105,0.953478,0.998881,0.957334,NS,Discordant (Young Down / Old Up),FALSE
PGLS,-0.0094,-0.0607,0.999464,0.971628,0.98727,NS,Concordant Down,TRUE
COPS6,0.0349,-0.0352,0.983552,0.983859,0.951357,NS,Discordant (Young Up / Old Down),FALSE
PGM1,-0.0172,-0.0528,0.996808,0.966651,0.990221,NS,Concordant Down,FALSE
CDV3,0.0127,0.0573,0.998625,0.966746,0.987075,NS,Concordant Up,TRUE
GPD1,-0.0271,-0.0416,0.993093,0.98347,0.998709,NS,Concordant Down,FALSE
TMED1,0.0019,0.0665,0.99998,0.964899,0.979789,NS,Concordant Up,TRUE
AIFM1,-0.0241,-0.0441,0.99224,0.972621,0.996504,NS,Concordant Down,FALSE
ECHS1,0.0588,0.0094,0.960197,0.999178,0.982141,NS,Concordant Up,FALSE
GPX4,-0.0132,-0.0545,0.998179,0.964595,0.986706,NS,Concordant Down,FALSE
TRIM28,0.0241,0.0436,0.99545,0.981277,0.997836,NS,Concordant Up,TRUE
RAB1A,-0.0341,-0.0333,0.986395,0.986841,0.999995,NS,Concordant Down,TRUE
FERMT2,0.0124,-0.055,0.998933,0.97653,0.975435,NS,Discordant (Young Up / Old Down),TRUE
NSFL1C,0.0285,-0.0385,0.987432,0.976881,0.947679,NS,Discordant (Young Up / Old Down),FALSE
FHOD1,0.0649,0.0017,0.942927,0.999971,0.965267,NS,Concordant Up,FALSE
NEDD8,-0.0141,0.0524,0.998466,0.976808,0.973647,NS,Discordant (Young Down / Old Up),FALSE
PDCD6IP,0.0612,0.0052,0.935827,0.999666,0.966175,NS,Concordant Up,FALSE
CMC2,-0.037,-0.0294,0.992199,0.994619,0.99977799999999994,NS,Concordant Down,TRUE
UGGT1,-0.0302,-0.036,0.993454,0.990072,0.999834,NS,Concordant Down,TRUE
ETFDH,0.0453,-0.0207,0.982009,0.996649,0.973497,NS,Discordant (Young Up / Old Down),FALSE
MRPL40,0.023,0.043,0.997332,0.988334,0.998488,NS,Concordant Up,TRUE
MOB1A,-0.0406,-0.0253,0.991012,0.995811,0.999079,NS,Concordant Down,TRUE
STRAP,0.0485,0.0165,0.957173,0.995978,0.988752,NS,Concordant Up,FALSE
HCCS,0.0563,0.0084,0.966101,0.999312,0.983341,NS,Concordant Up,TRUE
ATP5F1E,0.0241,-0.0406,0.995226,0.986221,0.974508,NS,Discordant (Young Up / Old Down),FALSE
LSS,0.0307,-0.0338,0.992537,0.990178,0.974847,NS,Discordant (Young Up / Old Down),TRUE
PPIF,-0.0364,0.0271,0.990718,0.99518,0.980045,NS,Discordant (Young Down / Old Up),FALSE
CTNNA1,-0.0446,0.0188,0.993615,0.998391,0.98928,NS,Discordant (Young Down / Old Up),TRUE
TPI1,-0.052,0.0113,0.962011,0.998552,0.962253,NS,Discordant (Young Down / Old Up),FALSE
NDRG2,0.0035,-0.0596,0.999903,0.966966,0.974584,NS,Discordant (Young Up / Old Down),FALSE
DNPH1,-0.0245,0.0384,0.995189,0.987851,0.976406,NS,Discordant (Young Down / Old Up),TRUE
ACSL1,0.0079,-0.0546,0.999391,0.966234,0.969392,NS,Discordant (Young Up / Old Down),FALSE
SH3BGR,-0.0373,-0.0251,0.989042,0.995379,0.999257,NS,Concordant Down,FALSE
COPS3,-0.0375,0.0245,0.974105,0.990078,0.949566,NS,Discordant (Young Down / Old Up),FALSE
ETFB,-0.0181,-0.0436,0.997554,0.985212,0.996632,NS,Concordant Down,FALSE
GRHPR,0.0426,0.0189,0.971741,0.995232,0.994691,NS,Concordant Up,FALSE
PFDN4,0.0053,-0.0557,0.999786,0.97264,0.977488,NS,Discordant (Young Up / Old Down),TRUE
COPS8,-0.0317,-0.0289,0.989334,0.991057,0.999947,NS,Concordant Down,TRUE
SLC25A4,0.0138,0.0467,0.998536,0.982097,0.994058,NS,Concordant Up,FALSE
DBT,-0.0161,-0.0441,0.998483,0.98789,0.996764,NS,Concordant Down,TRUE
FAHD2A,0.0078,-0.0516,0.999748,0.98633,0.988281,NS,Discordant (Young Up / Old Down),TRUE
SUB1,-0.0093,0.0499,0.999093,0.970163,0.970745,NS,Discordant (Young Down / Old Up),TRUE
PRPS1,0.0126,-0.0466,0.998903,0.983889,0.981598,NS,Discordant (Young Up / Old Down),FALSE
ARF1,0.0226,0.0365,0.993433,0.981987,0.998356,NS,Concordant Up,TRUE
TIMM44,0.0283,0.0304,0.992586,0.991672,0.999974,NS,Concordant Up,FALSE
ALDH3A2,0.0296,-0.0291,0.992164,0.992742,0.97787,NS,Discordant (Young Up / Old Down),FALSE
PTPN11,0.025,0.0337,0.995142,0.989985,0.999587,NS,Concordant Up,TRUE
SRL,-0.0138,-0.0443,0.997807,0.974945,0.99225,NS,Concordant Down,FALSE
CAVIN4,0.0448,0.0129,0.982548,0.998732,0.994295,NS,Concordant Up,FALSE
GNG12,-0.001,0.0565,0.999994,0.976213,0.98303,NS,Discordant (Young Down / Old Up),FALSE
MAP2K3,0.0105,0.0467,0.998815,0.973321,0.989397,NS,Concordant Up,FALSE
AMPD1,-0.0271,0.0294,0.996819,0.996233,0.989995,NS,Discordant (Young Down / Old Up),TRUE
ABRAXAS2,0.0398,-0.0158,0.981123,0.997087,0.972999,NS,Discordant (Young Up / Old Down),TRUE
BABAM1,-3e-4,0.0545,0.999999,0.967024,0.98012,NS,Discordant (Young Down / Old Up),TRUE
HSD17B10,0.0428,-0.0119,0.981121,0.998745,0.978971,NS,Discordant (Young Up / Old Down),FALSE
FAM162A,0.046,0.008,0.97874,0.999459,0.990594,NS,Concordant Up,FALSE
NARS1,0.0379,0.0159,0.987152,0.997873,0.997149,NS,Concordant Up,TRUE
CS,-0.0392,-0.0146,0.981868,0.997813,0.995483,NS,Concordant Down,FALSE
ALYREF,-0.0432,-0.0104,0.989638,0.999419,0.995897,NS,Concordant Down,TRUE
ACO2,0.0313,-0.022,0.987491,0.994293,0.974214,NS,Discordant (Young Up / Old Down),FALSE
SLC25A11,-0.0085,0.0447,0.999531,0.986214,0.986217,NS,Discordant (Young Down / Old Up),FALSE
PIN1,0.0081,0.0449,0.999542,0.98223800000000006,0.99249,NS,Concordant Up,TRUE
AFG3L2,-0.0016,0.051,0.999973,0.969711,0.977971,NS,Discordant (Young Down / Old Up),FALSE
DNPEP,-0.0263,0.026,0.990983,0.991531,0.974118,NS,Discordant (Young Down / Old Up),FALSE
EPS15L1,0.0314,-0.0208,0.993533,0.99693,0.986506,NS,Discordant (Young Up / Old Down),TRUE
CUTC,0.0441,0.008,0.98084,0.999467,0.991654,NS,Concordant Up,FALSE
LTA4H,0.009,-0.043,0.999143,0.977959,0.977447,NS,Discordant (Young Up / Old Down),FALSE
PAFAH1B3,0.0295,-0.0221,0.995874,0.99743,0.990426,NS,Discordant (Young Up / Old Down),TRUE
