gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8
CACYBP,0,0,0.02737881798885989,0,0.09547134483100128,0.06395048418036978,0.22678822527646408,0
RDH14,0,0.1572627287434701,0.12023302677810478,0,0.02594738884022175,0,0,0
PARVB,0,0.1595570880484481,0.005438673457370164,0,0.0035117228911253303,0.2316821082212998,0,0
TNS1,0,0.13564036171985808,0.15714943901745676,0.19991698491590557,0.22077069639507133,0,0,0.13041687205184507
PLGRKT,0,0.16477100120150145,0,0.14148227920708636,0,0.3014187587913146,0,0
GLOD4,0.12710777696513564,0,0.388631674427034,0.026503449116701737,0,0,0,0.1609607353433175
MCCC2,0,0.33547111411539515,0,0,0,0.04393444126570412,0,0.05182242068854546
HHATL,0.18775504888185435,0,0.011186212978447909,0.12730215386451998,0.1097594504038336,0.0859292578988134,0,0
PREB,0,0.10110702215705576,0,0,0.16229238541603308,0,0.15457472777484588,0
MRPL47,0.17991005135128973,0.048840440927696606,0,0.07026293807758638,0.01795619988833816,0,0,0.17396493358219142
JPH1,0.18753245139442334,0,0.10320862823443464,0.20715263772580755,0.34437450791511726,0,0,0
APMAP,0.23315715670832002,0,0,0,0.053919572972332554,0,0.2981160690435413,0
TXNRD2,0,0.22016153509120798,0,0.035681697509016334,0,0.02351553630667276,0,0
RAB18,0.19277169149768614,0,0.19499300183549456,0,0.05667064087324095,0,0.2354145040454131,0
PALMD,0.20340901173943718,0,0.17718404772652857,0,0.016545253809207575,0,0,0.0840524040399296
SSU72,0,0.048076853374668174,0.3205043030154113,3.0410874726982044e-4,0,0,0,0
VTA1,0.3480641617283853,0,0.057312799307887935,0,0,0,0.022637057747668943,0.035250854619997656
SARS2,0,0.3347725462120717,0,0,0,0,0.11802831941936533,0.09272225580517122
DYNLRB1,0.09555799842289912,0,0,0,0.14353254024219886,0.1324571918322163,0,0.03465114663562737
MYOZ1,0.0440935043685207,0,0,0.5961001511451028,0,0.15649550354880296,0,0
MYOZ2,0.12699231326318114,0,0,0.4403030150647218,0,0,0,0
OSGEP,0,0,0,0.2536459350733657,0.16952426999851927,0.04567135646877566,0.07335433114604098,0
ACOT13,0,0.3188501502796875,0,0,0,0.29147181812240414,0,0.10018947557011126
MRPL40,0,0.37855969001072654,0,0,0.020034516406087683,0,0,0.12582218911812415
TIGAR,0.2535080041475568,0,0.06387758998443684,0,0,0,0.13573282643782927,0.049679598286128425
RTN4,0,0,0.07100906234211696,0,0,0.4135197903306217,0.1107804573364516,0
HINT3,0.4091434682876756,0.008696655834768348,0.06951400626551449,0.029250649890680595,0,0,0,0
PFDN4,0,0,0.145578828328541,0,0,0.20849657733566537,0,0.06981201659149047
NIT2,0.27357832907842844,0,0,0,0,0,0.08808951989825685,0
XPNPEP1,0.38031857329239094,0,0,0.09990759059726856,0,0,0.09464155325280979,0
GPHN,0.351598615696867,0.02410300869243444,0.14578721978591777,0,0,0,0,0.07375437335902285
PDLIM7,0.07725702470128817,0,0,0.5800631124683343,0,0.05140723119801461,0,0
ACSS2,0,0.25718180353983083,0.2220229751034679,0,0,0,0,0.13917466629493772
DIABLO,0,0.21853804889411685,0.14514979806011086,0,0,0.20756980184275536,0,0.022893104169481225
SAR1A,0.020878337338901216,0,0.35514601756491304,0,0,0.05870031719966194,0.09578331080596843,0
SH3GLB2,0.39991869154359194,0,0,0.19068931283526563,0.05780981763668457,0,0.07589386517055796,0
EIF2B3,0,0.0851498865464499,0.004824258841025657,0,0.627788271462882,0.07661116349122417,0.06429413345529003,0
MBNL1,0.1929842399588049,0,0.06721213072101567,0.011077160844789526,0.018750047524953763,0.09069897991273647,0,0
SDR39U1,0,0.27579269975369025,0.16038767227123574,0,0,0,0.03957572137771484,0.07103253156705863
AASDHPPT,0.11629031759684626,0.0893146813387735,0,0,0,0.14907376910441303,0,0
OSTC,0.24193768633515103,0,0,0.2755979744308836,0.09298862795495852,0,0,0.04341270510368746
CMC2,0,0.4611877179180953,0,0,0,0,0,0.017772812861020164
HEBP1,0,0.2863155846112955,0,0,0,0.13673217442501487,0,0.24860983327143735
PHPT1,0,0,0.3640771271576468,0,0,0.11596751344861242,0,0.10574894672175496
TOMM22,0.21275402860314643,0.2651985057349323,0.05472974518000703,0.09569415747155269,0.09509584901630833,0,0,0
LANCL2,0.31113250980598073,0,0.0012913005187243547,0.1365625715585989,0.04249287724238519,0.11391641579209538,0,0
FARSB,0.02687776929065626,0,0,0,0.3471306693577616,0,0.2994210530977134,0
IARS2,0,0.5739480895794222,0,0,0,0,0.02306652576469998,0.11852895594693896
SIRT3,0,0.5897611965498912,0.0464581464494133,0.059410234070133544,0,0,0,0.050766291300014935
MAN2C1,0.08897137168885078,0,0,0,0,0.26770530443220936,0.03220636531912852,0.019747028335842933
OLA1,0,0,0.19320598319959503,0.1575062545463799,0,0.24955117312189454,0,0
CUTC,0,0,0.2391772211233188,0,0.056019924077702635,0.1516614410754333,0,0
ACSS1,0.43511871410765207,0.11381383516197632,0,0.027095417427141368,0,0,0,0
ABHD10,0,0.2614025110126102,0.15868364720799893,0.08992816010606945,0,0,0,0
DDX19A,0.11730488925599016,0,0.3604994380421605,0,0,0,0,0.0734382237362602
SEPTIN11,0,0.017006920371589594,0,0,0,0.1636585837994739,0.07728847089254318,0.12792797585584131
PARVA,0.4956760765671425,0,0.08876547413979981,0.09071930091386474,0.04866888880034688,0,0,0
PANK4,0,0.08885060975176645,0,0,0,0.3766669947959286,0,0
DNAJC11,0.016339004708646417,0.33730300835620614,0,0.0893791377246873,0.14331703487177114,0,0,0.006646643844333226
TMLHE,0.22839831890227288,0.12798701439688823,0.03917939014571606,0.15693832948952466,0.056782373984598934,0,0,0
ATAD3A,0,0.4395099221533996,0.08705840380904141,0,0.12714139827594306,0,0,0.013310374445012107
ARL8B,0,0,0.014451250271289288,0,0.003962123244994672,0.2580918163873192,0.12822497142328568,0
MRPS18A,0,0.2604415761914429,0,0,0,0.022684435394230335,0.21648911983850028,0
PNPO,0,0.13859613368501486,0.14978750116450185,0,0,0.03529683025702918,0,0.17077509924336032
OXSM,0.001843937847095252,0.5348646249690331,0,0,0,0.06232908160439909,0,0
MRPL22,0.42058626003684296,0.059146082170933444,0,0.13867780686540543,0.0029634512894040352,0,0,0
CZIB,0,0,0.23953373186271382,0.13167278435422725,0,0.19594860284476448,0,0
BABAM1,0.2705723592161703,0,0,0.23638080380799906,0.08613192159502904,0.11476737731690233,0,0
NDUFB11,0,0.7512087265724184,0.0818211735091706,0.08478865498972825,0.048628858649749925,0,0,0
OCIAD1,0,0.30130260307996104,0.08827972606901348,0,0,0,0,0.10784232970465416
MARCHF5,0.29803469523696186,0.06164052419869468,0,0,0,0.011570251012342964,0.2449861055599528,0
CHCHD3,0.1488097782446766,0.4280783340020335,0,0.18981775535755555,0.04872777412511728,0,0,0
SIRT5,0.041215116682825216,0.4372319706038756,0,0,0,0,0,0.10762681789140723
BABAM2,0,0,0.10697658218999756,0,0.08847193123271495,0,0.026160396758985512,0.07790419161957338
DPP3,0.011676520192987426,0,0,0,0,0.1640137395111341,0.2215938753243657,0
TUBA8,0.27512905804871896,0,0,0.24489046191529254,0,0,0,0.10318164790139592
MAP3K20,0,0,0,0,0.019174158454688606,0.3887591371940512,0.007844071486028241,0
UGGT1,0.2917283198600353,0,0,0.007505117849566744,0.055462285167994396,0.07133671058940785,0,0
TECR,0,0.07678814402530777,0.04134575015888489,0,0.3324973943201492,0.2156065040399555,0,0
ERAP1,0.061622131220836394,0,0,0,0,0.027212157508610158,0.268426704791355,0
CISD1,0,0.3211812899307388,0.025092527953124114,0,0,0.15602924701944149,0,0.06827488304561125
CLIC5,0.2736109714851415,0,0.12065488286860349,0.1525367447537667,0,0.061392635319153434,0,0
FAM120A,0.16824467946113386,0,0,0,0.17717557706630396,0,0.3841363371528555,0
GLTP,0.4150883608174322,0.23573337438502137,0,0.01270818173474627,0,0,0,0
COQ3,0.08655410143241361,0.36836577492821426,0.16256155344887113,0,0,0,0,0.11431213116215787
HSPBP1,0.1765661531072563,0.035965406101095845,0,0,0,0,0,0.046012356090029356
MAT2B,0,0,0.23393714866392465,0,0,0,0.03972549719841035,0.24733872718102787
MYOF,0.4969304392722841,0,0,0.05242518198360914,0.06923253231240688,0,0.1367593555775058,0
EHD2,0.1637180629140904,0.15962013029032354,0.21805085079262146,0.04458185996839774,0,0,0,0.08099624974317682
TMOD4,0.08280593181832652,0,0,0.7614013244671032,0.12281417684974236,0,0,0
LMCD1,0,0,0,0,0.18863667984263194,0,0.22906841763522912,0
CHMP5,0.42304136871623743,0,0,0.1978949037328198,0.019025246987488295,0,0,0
CNIH4,0.44395203337320727,0,0,0,0.0017605933573228523,0,0.2688404117976544,0
NDUFAF4,0.09181996977137734,0.4083767549247564,0.08592394069485566,0,0.030183216804468154,0,0.02263823926823949,0
EMC3,0.32502172881497104,0,0,0.15991450573399038,0.1044326976267445,0,0.14550933395588003,0
NDUFA13,0.02929148873364863,0.7510932116665476,0,0.2625513087480245,0.20630469551678132,0,0,0
PDP1,0,0.5850503307236019,0.07445302173177037,0,0,0,0.014336846905203392,0.117717516677602
MRPL36,0.17126646814420204,0,0,0,0,0,0.173120097744925,0
VAPA,0,0,0,0.13619929107659104,0.3366607365942905,0.06052315063128069,0.04092893696878262,0
RNF181,0.3491454445826802,0,0.1301211527826107,0.18967098728040252,0.11664513604186205,0,0,0
LARS1,0,0.02165244262855596,0,0,0.106425882211002,0,0.3811048865145982,0
SUCLA2,0.007325412957004208,0.6233436349993359,0,0,0,0,0.03102345716710536,0.09708804076191942
GMPR2,0,0,0,0.10253446908500863,0,0.4164931312762591,0,0
DPM3,0.2937032639617844,0.044975626494198395,0,0,0.15443204377228845,0,0.14305801186503617,0.01967377292522828
IMPACT,0.09338928262575383,0,0.21794004512386417,0,0,0.13088336437139836,0,0
ATXN10,0,0.06530770716983818,0.18465851183104282,0,0,0,0.14600586720112982,0.14011863981334804
EPS15L1,0.278873699189655,0,0,0.011326255189815768,0,0.07878041652657458,0.08601449732749232,0.02198436921980628
SAE1,0.4637636663008447,0.027338629505159473,0,0.21700259146751838,0,0,0,0.037621535371181146
RNF7,0.0887678736113294,0,0.20588605643384317,0.2719006948859624,0.03150063986819168,0.07777631019766297,0,0
MYOT,0,0.048769544047497185,0,0.3506954654806872,0.39322554214988353,0,0,0
GNG12,0.4367748856502045,0,0,0.05462871742783308,0.04857312141449441,0,0.1866582217800383,0
VPS29,0.45615950887522166,0.07780222117359839,0,0.1837881463104067,0.11497764315023966,0,0,0
EIF3K,0.3467517990922237,0.0645137805269383,0.10478692257254785,0,0.47197071706908295,0,0.07297227928869184,0.0011182253426480547
GRHPR,0.2445921600543622,0,0,0.03244562910367949,0,0.11323131898679085,0.0033954763352351835,0
CTSZ,0,0.15501456782274975,0.2648568316438681,0,0,0,0.06516791161819893,0.2309599382476346
UBA2,0,0,0.23102770213783225,0.025610461027018208,0,0.12656687562553443,0,0.1866080426327252
COPS7A,0,0,0,0,0,0.2891608585272092,0,0.1110228466430416
HSPB7,0.047354673793759565,0,0,0,0.3841156580320953,0,0.2300626878119893,0
CLIP2,0.004803841477273231,0,0,0,0.1078013398913149,0.09775116156602694,0.15178346817213764,0.037649563480584076
UQCR10,0.25500796072525234,0.2789287497150913,0,0.07788320861955175,0,0.1511825067519387,0.1373807674112288,0
DNAJB4,0,0,0,0.2797544390534191,0.09241501885582176,0,0.0811818753585023,0
NIPSNAP3A,0,0.08218077170594475,0,0,0,0.2985459752717259,0.07247128174629945,0
TES,0.4670701581009947,0,0,0.24266828748791047,0.07308310726296778,0,0.008103157196240371,0
KDM5B,0.06357208812606692,0.32007294472788583,0,0,0,0.10380835182187499,0,0.015504883872672699
WARS2,0,0.25694469475954296,0.32460948942470863,0,0,0,0.047498641531853285,0
MLX,0.30273929801112276,0,0,0.06495485957689212,0,0,0.13449541721708066,0.13262051621713347
SEPTIN9,0.2068401898390293,0,0.21689083674801393,0,0,0,0.12680739464583196,0.2400787935099209
UBQLN2,0.34439413315898354,0,0.1843692284467338,0,0.033640611500293155,0,0.08950643415042489,0
PCYOX1,0,0,0.05872222549739068,0.06164399297755023,0,0.5098517083159624,0,0
DPP7,0,0.07329570064212801,0.3792918498527373,0,0,0,0,0.11397750095842671
SMPX,0.020828684043818255,0.042865922217852126,0,0,0.27984803648184475,0,0.1972130533503392,0
BCAP29,0.10211503885743707,0,0,0.024164042264904886,0.11705067808149355,0.10033832206905156,0.051302785753462865,0
CYB5R1,0,0.15337006118988433,0.22086836359001258,0,0,0,0.11045546547485406,0.14172153453769545
PFDN2,0,0,0.08016912445491943,0.15800583205968677,0,0.17872447192565707,0,0.023922821316315762
PUF60,0.43734738739088336,0,0,0.23235010311087617,0.10101320738131551,0,0,0
ENOPH1,0.2978610108979625,0,0.08483658143798,0.09485365262425255,0,0.173918105644728,0,0.0131969423997755
NDUFA12,0.1379693243711778,0.5597995394999911,0,0.17031156993383065,0.08833241353753678,0,0,0
EIF2B4,0.401701509381834,0,0.008791558431619589,0,0.21592960816406087,0,0.017758501182938684,0.18405355492103864
ATP6V1H,0.5145852600918346,0,0,0.17600850585711125,0,0,0,0
TRMT112,0.026654547505636998,0,0.12167594027516575,0.17847465347161687,0,0.25159324943959505,0,0.02506408084550927
XPO7,0,0.03500106841461177,0.015497927428929267,0,0,0.10785355209369836,0.03355664865791789,0.05058481303971256
LCMT1,0,0,0.10640917228965588,0.1326479649246734,0,0.12131154210026185,0,0.055095415905059356
ATP5IF1,0,0.3791201113394262,0,0,0,0,0.10401345899968922,0.11370498775668247
AK3,0,0.2807293381435,0,0,0,0,0.09377621340569806,0.09529039846738896
NAGK,0,0.16585565518452175,0,0,0,0,0.14055401375083895,0.20242522342344768
SLC25A13,0,0.6475096848034136,0.05944788442195085,0.16059295354608116,0.02329823800126617,0.17664956607088014,0,0
DBNL,0.2606126404891616,0,0,0.09701672708703613,0.24684088499022808,0,0.11951928914793167,0
DCTN4,0,0,0.023245311267643197,0,0.20301583361270364,0.09907199696537856,0.166639767211744,0.14355591941233273
HSPB8,0.20466072962259746,0,0,0.271588207980909,0.24658667437246504,0,0.06271721286293745,0
STOML2,0,0.3106046590615529,0,0.07971453249153988,0,0.055763203306088,0,0.05758838072385181
VPS28,0.049913551744376825,0,0.13873444296644286,0,0.024408669936778756,0.01833250956840234,0.05976486739105347,0
JPT1,0,0,0,0.00831476702673869,0.141643257035194,0.2904747842075975,0.1835501575733351,0
APPL1,0,0.07784972332200575,0.10988298978393572,0,0,0.02658292014706347,0.0774239124845245,0.28859078225529683
PACSIN3,0,0,0.2616439868059542,0.027474101929508603,0.2520468707160798,0.11741221235937917,0,0.046428371993049083
ACAD8,0,0.522932022172836,0.18413726804560024,0,0,0,0,0.05598250115398674
AGO2,0,0.032153555654431495,0.3108917405415716,0.037951054639505766,0.2168432006647803,0,0,0.002413719503549812
MYH2,0.03274251301152439,0,0,0.478374793762843,0.35944778529635873,0,0,0
MYH13,0.2466002633811954,0,0,0.2992081083218366,0,0.03109426792323549,0.045974225767748934,0
CDV3,0,0,0,0,0.05334521262225352,0.2888747819718306,0.005780389399193542,0.05675953599446299
RAB21,0.08930471982297206,0,0,0,0,0.1937552968034724,0.05577368146146889,0
PSME2,0,0,0,0,0.16382078375558856,0.06466268325320035,0.33821999304730377,0.012302682549974787
DNPEP,0.2953029037226567,0,0.13782504127627118,0,0,0.056593978267603595,0.013405527650177575,0
MCTS1,0.1970643876235299,0,0.13090997472267016,0,0,0,0.2772815286775874,0
TBC1D24,0.48450197966219005,0,0,0.12912996379059882,0,0,0,0
TMCO1,0.3729701195792438,0,0,0.012645306768614984,0.08296239619381299,0,0.07009830707184304,0
EPDR1,0,0.15365295270158735,0.33287109356390887,0.01183021873265802,0,0,0,0.1727715973408432
MYO6,0.013027616918437462,0.19673215761276738,0,0.013195153122386314,0.296079756619097,0,0,0
NFU1,0.19431949760909992,0.3118686320274219,0.1314191212144696,0,0,0,0,0
SYNPO2,0.11537216345121283,0,0,0.3313058797301877,0.2998452531631157,0,0.01310119677375182,0
UBQLN1,0.3187553436432044,0,0.22446193964693853,0,0,0.05286324590520148,0,0.033515437711944346
SNX12,0,0,0.005574474652678207,0.18491428333780313,0,0.2700878085041594,0,0.11720274949944044
NDRG2,0.32928270655103337,0,0,0.11727877723213248,0,0.07338261166608913,0.09574688936154989,0
VPS4A,0.2261498821583116,0.07156179771781929,0.15370391832027747,0,0,0,2.9166175631686637e-4,0.30773251467752305
G3BP2,0.10889183364629793,0.049904701597753474,0.01028401448160254,0.005454751474770433,0.40038081839199774,0,0,0
STUB1,0.06766666419647023,0,0,0.0026952963419296337,0.18621847510254966,0.18555325361904387,0.05533155727071866,0
PACSIN2,0,0.08755540057299808,0.21431506098567848,0,0.1200039679866481,0,0.11161454187951304,0
SNX6,0.22065144211079696,0,0.16939824300921008,0,0,0,0,0
PSMD13,0.35478618921787164,0,0,0,0.29235564034925904,0,0.2221733855577119,0
COPS3,0.21215817966470826,0,0.10080580132653874,0.01655108484811006,0,0.16733746850780215,0,0.017631077865064643
NSFL1C,0.1721395519773881,0,0.34338474935384317,0,0,0,0.035097165521870026,0.07194172355813508
PPP6R1,0.37058029990632957,0.12221414290635976,0,0.22643243652537887,0.008159273124219072,0,0,0
LIMCH1,0.13264752569907434,0,0.20647050454140153,0.12972587638198269,0.084374635410843,0,0,0.06371112220909492
USP24,0,0.020382977114496378,0.07281455247310879,0,0,0.3001675947295734,0.04568401586924001,0.027408817373280225
MAPRE3,0.1115118847907714,0,0.021332984776184262,0.01701887130223908,0.17551638013125342,0,0.3424533400514606,0
PA2G4,0,0,0,0.09213147035073756,0.538111429377137,0,0,0
CAMK2A,0,0,0.01813382985404128,0,0.35758664651977923,0.2872678229468066,0,0
CHMP2B,0.09122645837370423,0,0,0,0,0.31132351250961154,0,0.009238649581829624
RTRAF,0,0.06436734333764052,0.08527787756240406,0.20338312863632854,0.39614966883233615,0,0,0.06394203576258663
RUVBL2,0,0.01126068637544363,0,0,0.15552124520067903,0.17117700640865005,0.005721169523709046,0.06813324833675698
APOBEC2,0,0,0.0679164264842512,0.0011488880188854393,0.35976351308171384,0.23772071689057386,0,0.01625381118055132
PIN4,0.082563117236425,0,0.2648219681387539,0,0,0.20909248692242055,0,0
EIF3L,0,0,0,0,0.3078898586695488,0.046397695664574364,0.22494697508206407,0
PLAA,0,0,0.024924645594592735,0,0,0.38841354402387956,0.09040874283135525,0
NUDC,0.15337756266817804,0,0.04123742053326051,0,0.025375330885218098,0,0.13999757047953604,0
BCS1L,0.24105140082073048,0.4697758680040582,0,0.08275588822169158,0.035866818577461275,0.16330977988467338,0,0
VDAC3,0.07362171287503663,0.20197229242820086,0.09201926388270601,0.029321411972261853,0,0.02544298066292245,0,0
CFL2,0,0,0.2963026368397457,0,0.2900692026863506,0,0,0
FARSA,0,0,0,0,0.27595756357843587,0,0.2018155257333534,0
CNPY2,0.1512915226692369,0,0.03824563266639581,0.04713317299814127,0.048484431980728236,0.09047800994678873,0.09966355159446114,0
FNDC3A,0.3719791181829193,0,0,0.325932776304211,0.011958854169255191,0.038997186313180714,0.010202371366298674,0
PADI2,0,0,0.06455962794143204,0,0.07684121190022465,0,0.29521872628797313,0.28210692849824365
GSTK1,0,0.47161515344777427,0,0,0,0,0.08505263609002137,0.06594934906839237
LAMTOR2,0.14423088229498734,0.011318543378374683,0.0735533883412844,0.16297065459763607,0,0,0,0.13514268997871728
MRPS35,0.5220231213038381,0.029611281006912894,0,0.1394532848885443,0,0,0,0.08453148801863825
COA3,0,0.6459544774557836,0.07373730098310825,0,0,0,0.18532850804056394,0
TMA7,0,0,0.2730070329288942,0.005136544741025635,0.08444867880974331,0,0,0.022942260053330138
SUGT1,0,0.13802760543238055,0.07899653943601227,0,0,0,0.1168784876307144,0.23497519677022294
COQ6,0,0.26706367798659275,0,0,0,0.14035507318051552,0,0.0499750109592219
ACOT9,0,0.4447921127866927,0,0,0,0,0.12806518862151145,0.08629310843689875
MEMO1,0.07938963773570192,0,0,0,0.10078360990570397,0,0.24514998592285286,0.0029190819072645187
TMX2,0.3347390322864305,0.013258855430755391,0,0.348820760953477,0,0,0,0
SH3GLB1,0,0,0.11472341575724687,0.01837921767718954,0,0.3045917215010355,0,0.0715026049342476
CAB39,0.044083253805227623,0,0.3489281820685878,0.12019912207857232,0.02924051503200942,0,0,0.0377464054706734
