pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,Training_Old,0.878,0.8757,76,GO:BP,FALSE,ATP Synthesis Coupled Electron Transport,Blunted,-3.2690615134475984,UQCRFS1;MT-CO1;CHCHD2;COX5B;MT-ND5;COX7A2;NDUFA1;NDUFS2;NDUFA6;UQCRB;NDUFA10;UQCRC1;NDUFB5;COX6A2;COX6B1;UQCRC2;MT-ND2;NDUFV3;UQCRQ;CYC1;GHITM;COX6C;UQCRH;NDUFC2;COX8A;NDUFA7
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,Training_Young,-3.269,6.088e-22,76,GO:BP,TRUE,ATP Synthesis Coupled Electron Transport,Blunted,-3.2690615134475984,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;MT-CO3;NDUFB4;MT-ND4;NDUFB9;NDUFB6;COX7B;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;COX6B1;NDUFS5;NDUFA12;NDUFB5;MT-CO2;NDUFA5;NDUFS2;NDUFS8;COX5B;NDUFA7;NDUFA10;UQCR11;COX6C;NDUFS4;NDUFB8;COX7A1;MT-ND2;NDUFAB1;COX4I1;COQ9;NDUFB1;COX7C;MT-CO1;NDUFV3;COX5A;COX7A2;COX6A2;CYCS;COA6;NDUFA1;CYC1
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Interaction,2.971,1,42,GO:BP,FALSE,Mitochondrial Electron Transport NADH To Ubiquinone,Blunted,-3.2886613464268692,NDUFA6;NDUFV2;NDUFS7;NDUFS6;NDUFB5;NDUFB9;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;NDUFB3;NDUFA7;NDUFS5;NDUFB10;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFA1;NDUFS3;NDUFS8;NDUFA9;NDUFA5;MT-ND5;NDUFA2;MT-ND3;NDUFS4;NDUFB1;MT-ND4
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Training_Old,-0.723,0.9792,42,GO:BP,FALSE,Mitochondrial Electron Transport NADH To Ubiquinone,Blunted,-3.2886613464268692,COQ9;PARK7;MT-ND4;NDUFA11;MT-ND3;NDUFA2;NDUFAB1;DLD;NDUFA3;NDUFS3;NDUFB7;NDUFS4;NDUFA5;NDUFA9;NDUFB1;NDUFB10;NDUFV1;NDUFA8;NDUFB4;NDUFS8;NDUFB3;NDUFA4;NDUFS1;NDUFB6;MT-ND1;NDUFS5;NDUFV2;NDUFS7;NDUFS6;NDUFB9;NDUFB8;SNCA;NDUFA7;NDUFC2;NDUFV3;MT-ND2;NDUFB5;NDUFA10;NDUFA6;NDUFS2;NDUFA1;MT-ND5
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Training_Young,-3.289,8.953999999999999e-22,42,GO:BP,TRUE,Mitochondrial Electron Transport NADH To Ubiquinone,Blunted,-3.2886613464268692,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;COQ9;NDUFB1;NDUFV3
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,Interaction,1.868,1,77,Reactome,FALSE,Eukaryotic Translation Elongation,Age-resistant,2.8096315264178204,RPL24;RPS15;RPL38;RPS12;RPS21;RPL22;RPL23;RPL31;RPS5;RPS3A;RPL23A;RPL32;RPS18;RPSA;RPS10;RPS25;RPL35;RPL18;RPS19;RPL37A;RPS20;RPL19;RPS17;EEF2;RPL10;RPS7;RPS16;RPS23;RPS13;RPLP2;RPL18A;RPS4X;RPL12;RPS9;RPL5;RPL11;RPL36AL
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,Training_Old,2.81,1.621e-12,77,Reactome,TRUE,Eukaryotic Translation Elongation,Age-resistant,2.8096315264178204,RPS15;RPS6;RPL22;RPL24;RPS12;EEF1G;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;RPLP2;RPL11;RPL12;EEF2;RPL35;RPL6;RPS3;RPL19;RPS8;RPS5;RPL7;RPS28;RPL8;RPL17;RPLP0;RPL38;RPS9;RPL4;RPL13A
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,Training_Young,1.616,1,77,Reactome,FALSE,Eukaryotic Translation Elongation,Age-resistant,2.8096315264178204,RPS11;EEF1D;EEF1G;RPS6;EEF1B2;RPL3;EEF1A1;RPS27;RPS2;RPL13A;RPS14;RPL15;RPS8;RPS28;RPS15A;RPL13;RPS3;RPL14;RPL7;EEF1A2;RPL34;RPL6;RPL28;RPS24;RPS27A;RPL29;RPL10;RPL36;RPL37A;RPS13;RPL26;RPS16;RPL36AL;RPS4X;RPL30;RPL18;RPL17;RPL10A;RPL11;RPS19;RPS17;RPL3L
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Interaction,1.884,1,32,Reactome,FALSE,Sars Cov 2 Modulates Host Translation Machinery,Age-resistant,2.701649500356756,RPS15;RPS12;RPS21;RPS5;RPS3A;RPS18;RPSA;SNRPD3;RPS10;RPS25;RPS19;RPS20;RPS17;RPS7;RPS16;RPS23;RPS13;RPS4X
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Training_Old,2.702,3.034e-9,32,Reactome,TRUE,Sars Cov 2 Modulates Host Translation Machinery,Age-resistant,2.701649500356756,RPS15;RPS6;RPS12;RPS3A;RPS21;RPS2;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPS25;RPS11;RPS4X;SNRPD3;RPS20;RPS10;RPS7;RPS15A;RPS3;RPS8;RPS5
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Training_Young,1.496,0.125,32,Reactome,FALSE,Sars Cov 2 Modulates Host Translation Machinery,Age-resistant,2.701649500356756,RPS11;RPS6;RPS27;RPS2;RPS14;RPS8;RPS28;RPS15A;RPS3;RPS24;RPS27A;RPS13;RPS16;RPS4X
GOBP_CYTOPLASMIC_TRANSLATION,Interaction,1.645,1,116,GO:BP,FALSE,Cytoplasmic Translation,Age-resistant,2.6104778552897048,RPL24;RPS15;RPL38;RPS12;RPS21;RPL22;RPL23;RPL31;RPS5;DRG2;RPS3A;RPL23A;EIF3A;RPL32;RPS18;RPSA;EIF3G;RACK1;RPS10;AKT2;RPS25;RPL35;EIF4A2;EIF4A1;RPL18;RPS19;RPL37A;RPS20;RPL19;RPS17;EIF3K;EEF2;RPL10;SH3BGRL;RPS7;RPS16;RPS23;EIF3E;RPS13;RPLP2;RPL18A;RPS4X;PAIP1;EIF5;RPL12;EIF3M;PKM
GOBP_CYTOPLASMIC_TRANSLATION,Training_Old,2.61,1.348e-11,117,GO:BP,TRUE,Cytoplasmic Translation,Age-resistant,2.6104778552897048,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;SH3BGRL;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;DRG2;RACK1;AKT2;RPL23A;RPL23;RPS4X;RPS20;PKM;RPS10;RPS7;RPS15A;EIF3C;RPLP2;RPL11;RPL12;EEF2;RPL35;RPL6;RPS3;RPL19;EIF2B3;RPS8;EIF4A2;RPS5;EIF3I;RPL7;RPS28;ETF1;RPL8;RPL17;RPLP0;EIF3E;RPL38;RPS9;RPL4;RPL13A;EIF3L;SARS1;EIF3K;RPL29;RPL31;RPL28;RPL13;EIF2B1;EIF2S2;EIF3A;RPL5;RPL36;YBX1;EIF3G
GOBP_CYTOPLASMIC_TRANSLATION,Training_Young,1.377,0.1166,116,GO:BP,FALSE,Cytoplasmic Translation,Age-resistant,2.6104778552897048,RPS11;EEF1D;YBX1;EIF2S3;RPS6;RPL3;RPS27;EIF2B1;RPS2;MCTS1;SARS1;EIF3J;ETF1;AARS1;RPL13A;RPS14;EIF3C;RPL15;RPS8;EIF3I;IMPACT;RPS28;RPS15A;RPL13;RPS3;EIF3F;RPL14;RPL7;RPL34;RPL6;DHX9;SYNCRIP;RPL28;RPS24;RPS27A;RPL29;SH3BGRL;EIF2B4;RPL10;RPL36;RPL37A;RPS13;RPL26;RPS16;EIF3L;RPS4X;RPL30;RPL18;RPL17;PKM;RPL10A
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Interaction,1.398,0.1097,114,GO:BP,FALSE,Membraneless Organelle Assembly,Age-resistant,2.090533580096925,RPL24;RPS15;RPL38;MYL2;CAPRIN1;LCP1;ACTA1;ACTN2;RPS5;G3BP2;TNNT1;MYBPC1;UBAP2L;RPSA;TPM1;G3BP1;TNNT3;FUS;C1QBP;CSRP1;TMOD4;RPS19;MYH3;VPS4B;SYNPO2L;MYH11;SQSTM1;AGO2;CASQ1;KRT19;CHMP2B;NEK7;MYL9;RPS23;MYOM1;MYOZ1;LDB3;MYBPH;LMOD2;MYBPC2;EIF5;EIF6;PGM5;WDR1;RPL5;NUMA1;RPL11
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Training_Old,2.091,5.447e-5,114,GO:BP,TRUE,Membraneless Organelle Assembly,Age-resistant,2.090533580096925,FSCN1;MYBPH;RPS15;LCP1;RPS6;GSN;RPL24;CSRP3;MSN;TUBB;RPS19;RPSA;CSRP1;RPS14;CAPG;UBAP2L;FLNA;MYH11;CASQ1;DYNC1H1;RPL11;G3BP1;NRAP;RPS3;MYL9;RPS5;CAPRIN1;ACTA1;FLNC;MAPRE1;RPS28;WDR1;RPL38;EIF2S1;SQSTM1;EZR;ACTN2;TNNT3;TPM1;FXR1;C1QBP;SBDS;CAPN3;VPS4B;RPL5;MAPRE3;TMOD4;CHMP4B;KLHL41;MYL2;MAPT
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Training_Young,1.429,0.07252,114,GO:BP,FALSE,Membraneless Organelle Assembly,Age-resistant,2.090533580096925,MSN;DYNC1H1;FSCN1;KPNB1;TUBB;EZR;MAPT;FLNA;FLNC;DDB1;PRKAA2;GSN;PPP2R1A;CSRP3;PRKDC;RPS6;MYBPH;OBSCN;RPS27;KLHL41;PRKAA1;PLEC;DBNL;RPS14;SUGT1;CDS2;LMOD3;EIF2S1;NRAP;RPS28;EIF1AX
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Interaction,-1.65,1,39,GO:BP,FALSE,Chaperone Mediated Protein Folding,Age-resistant,1.8638294012770753,CCT6A;HSPA8;HSPB6;FKBP4;CLU;CCT8;PFDN2;CCT2;CCT7;VBP1;HSPA2;TCP1;PDCD5;CCT5;HSP90AB1;HSPA5;PFDN4;HSPA1A;HSPB1;ST13;CSNK2A1
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Training_Old,1.864,0.02939,39,GO:BP,TRUE,Chaperone Mediated Protein Folding,Age-resistant,1.8638294012770753,CCT5;HSPB1;CCT4;HSPE1;PPIB;UNC45B;HSPA9;ERO1A;CCT3;PDIA4;CCT6A;CCT8;HSPB6;HSPA14;CCT2;CCT7;TCP1
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Training_Young,2.067,1,39,GO:BP,FALSE,Chaperone Mediated Protein Folding,Age-resistant,1.8638294012770753,CCT6A;CCT5;CCT8;HSPB6;HSPB1;CCT2;CCT7;CCT4;TCP1;CCT3;HSPA8;UNC45B;HSPA5;HSP90AB1;ERO1A;PDCD5;PDIA4;HSPE1;CSNK2A1;CLU;HSPA2;PPIB
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Interaction,-0.756,0.9693,43,GO:BP,FALSE,Establishment Or Maintenance Of Cell Polarity,Age-resistant,1.852304164885461,DCTN1;MSN;EZR;RAP1B;DYNLT1;PAFAH1B1;PAK1;MAP4
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Training_Old,1.852,0.03133,43,GO:BP,TRUE,Establishment Or Maintenance Of Cell Polarity,Age-resistant,1.852304164885461,FSCN1;DYNLT1;GSN;MSN;MYH9;ACTR2;CAP1;FLOT2;RACK1;CLIC4;GSK3B;ANK1;MAPRE1;ACTR3;WDR1;ACTB;EZR;DCTN1
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Training_Young,1.545,0.09,43,GO:BP,FALSE,Establishment Or Maintenance Of Cell Polarity,Age-resistant,1.852304164885461,MSN;DYNLT1;FSCN1;DCTN1;ACTR2;EZR;GSN;RAP1B;MAP4;CLIC4;PAK1;PAFAH1B1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Interaction,-0.635,0.9999,35,Reactome,FALSE,Cellular Response To Heat Stress,Age-resistant,1.852027406656119,HSPA4;HSPA8;FKBP4;EEF1A1;YWHAE;HSPA2;BAG2;HSP90AB1;HSPA5;VCP;HSPA1A;HSPB1;ST13
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Training_Old,1.852,0.03666,35,Reactome,TRUE,Cellular Response To Heat Stress,Age-resistant,1.852027406656119,CAMK2D;MAPK1;CRYAB;HSPB1;HSPA9;HSPB2;CAMK2B;SERPINH1;HSPA14;CAMK2A;GSK3B;BAG3;HIKESHI;HSPA5
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Training_Young,1.687,1,35,Reactome,FALSE,Cellular Response To Heat Stress,Age-resistant,1.852027406656119,HSPB1;CAMK2D;HSPB2;HSPA4;SERPINH1;HSPA8;CRYAB;EEF1A1;HSPA5;HSP90AB1;BAG3;HSPA2;VCP;BAG2;FKBP4;HSPA9;HSP90AA1;YWHAE
GOBP_ACTIN_FILAMENT_ORGANIZATION,Interaction,1.086,0.5542,97,GO:BP,FALSE,Actin Filament Organization,Age-resistant,1.7770082180786277,XIRP1;PREX1;CAP2;LCP1;GRB2;ACTA1;ACTN2;TWF2;TPM3;ACTN1;TPM1;TAGLN2;TPM2;TMOD4;SORBS1;SYNPO2L;PLS3;CAP1;CAPZA1;MSRB2;COBL;CORO1B;MYL9;ARPC5L;LMOD2
GOBP_ACTIN_FILAMENT_ORGANIZATION,Training_Old,1.777,0.01602,98,GO:BP,TRUE,Actin Filament Organization,Age-resistant,1.7770082180786277,FSCN1;IQGAP1;ARPC1B;LCP1;GSN;TAGLN2;PREX1;CORO1B;ACTR2;CAPG;CAP1;CTTN;TWF2;XIRP1;MYO6;FLNA;SPTBN1;TPM4;HSP90B1;NRAP;PLS3;ARPC5L;MYL9;TMSB4X;ACTA1;ZYX;ACTR3;DSTN;WDR1;CALD1;MARCKS;EZR;ACTN2;TPM1;SPTAN1;S100A10;GRB2
GOBP_ACTIN_FILAMENT_ORGANIZATION,Training_Young,1.435,0.09202,97,GO:BP,FALSE,Actin Filament Organization,Age-resistant,1.7770082180786277,FSCN1;ACTR2;EZR;MARCKS;TPM4;BIN1;FLNA;GSN;HSP90B1;ARPC1B;IQGAP1;SPTBN1;SPTAN1;ARPC4;PAK2;PFN1;ADD1;PLEC;PXN;MYO1C;LMOD3;CORO6;PAK1;PFN2;TMSB4X;CUL3;S100A10;NRAP;ARPC5;PDLIM3;CTTN;ACTR3;SYNPO2
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Interaction,1.091,0.5484,68,GO:BP,FALSE,Protein Localization To Plasma Membrane,Age-resistant,1.7422534822530669,PLEKHF1;CD81;ACTN2;ACTB;EPM2A;BSG;RACK1;FLOT2;EHD2;AKT2;KRT18;STAC3;SORBS1;EHD4;CACNB3;PPP2R5A;SQSTM1;LYPLAL1;CAMK2B
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Training_Old,1.742,0.03133,68,GO:BP,TRUE,Protein Localization To Plasma Membrane,Age-resistant,1.7422534822530669,CAMK2D;CSRP3;LGALS3;KIF5B;CAMK2B;FLOT2;RACK1;AKT2;SCP2;FLNA;SPTBN1;BSG;HSP90B1;CAMK2A;JUP;STAC3;NSF;ANK1;ATP1B1;ACTB;SQSTM1;EZR;KRT18;ACTN2;EHD4;S100A10;STX7;SEC23A;CLTC
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Training_Young,1.416,0.1387,68,GO:BP,FALSE,Protein Localization To Plasma Membrane,Age-resistant,1.7422534822530669,EZR;LGALS3;FLNA;KIF5B;CAMK2D;AP2M1;HSP90B1;CSRP3;APPL1;CLTC;SLMAP;ACSL3;SEC23A;SCARB2;SPTBN1
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Interaction,-1.079,0.5572,65,GO:BP,FALSE,Response To Toxic Substance,Age-resistant,-1.6946494531710259,MPST;DHX15;GSTP1;GSTO1;EPHX1;ALB;MT2A;PARK7;AKR1A1;SOD1;CDH13;GSR;ASS1;HP;PRDX5;PRDX1;SCFD1;GPX3;CP;TXNRD1;NXN;PRDX2;GSTZ1;AIFM1;RDH11
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Training_Old,-1.695,0.04713,65,GO:BP,TRUE,Response To Toxic Substance,Age-resistant,-1.6946494531710259,ASS1;GPX3;MT2A;MPST;GSTO1;GSTP1;SOD3;GPX1;PRDX6;TXNRD1;ALDH1A1;SOD1;CDH13;GSTZ1;PARK7;MB;MGST3;SELENOW;PRXL2A;ADH5;FIS1
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Training_Young,-0.898,0.8558,65,GO:BP,FALSE,Response To Toxic Substance,Age-resistant,-1.6946494531710259,MGST3;BLMH;COL6A1;SELENOW;GPX1;ALDH1A1;LANCL1;GPX3;PRDX6;MB;MT2A;SOD3;ADH5;TXNRD1;TXN;FIS1;SESN1;PRXL2A;GSTM1;ESD
HALLMARK_ADIPOGENESIS,Interaction,0.629,0.9999,109,Hallmark,FALSE,Adipogenesis,Age-resistant,-1.71905575434651,COL4A1;COX7B;NDUFB7;UQCR11;NDUFS3;G3BP2;COL15A1;MGST3;CYC1;NDUFA5;UQCRQ
HALLMARK_ADIPOGENESIS,Training_Old,-1.719,0.01583,109,Hallmark,TRUE,Adipogenesis,Age-resistant,-1.71905575434651,MYLK;SSPN;SLC27A1;GPX3;ATL2;TALDO1;CAVIN2;ACADS;PLIN2;ME1;ITGA7;SOD1;CMBL;COQ9;UBQLN1;QDPR;GPHN;TST;ACAA2;CPT2;SORBS1;HADH;GPD2;IDH1;MGST3;FABP4;ADIPOQ;NMT1
HALLMARK_ADIPOGENESIS,Training_Young,-1.343,0.1434,109,Hallmark,FALSE,Adipogenesis,Age-resistant,-1.71905575434651,COL4A1;MGST3;MYLK;NDUFB7;COX7B;NDUFS3;G3BP2;NDUFA5;QDPR;SORBS1;UQCR11;NDUFAB1;IDH1;COQ9;HADH;GPX3;TALDO1;CAVIN2;CRAT;CYC1;IMMT;PPM1B;UQCRQ;CMBL;ATL2;SAMM50;GPD2;COQ3;NMT1;CPT2;ITGA7;SSPN;LPCAT3;MCCC1;UQCRC1;ME1;COL15A1;STOM;UQCR10
GOBP_RESPONSE_TO_CARBOHYDRATE,Interaction,-0.887,0.8539,45,GO:BP,FALSE,Response To Carbohydrate,Age-resistant,-1.7973209845503115,ADIPOQ;PRKAA2;GSTP1;DYNLL1;PHPT1;EIF2B1;RAP1A;PRKAA1;EIF2B4;FBP1;SLC29A1;MPC2;ME1;RAC1
GOBP_RESPONSE_TO_CARBOHYDRATE,Training_Old,-1.797,0.0376,46,GO:BP,TRUE,Response To Carbohydrate,Age-resistant,-1.7973209845503115,GSTP1;GPX1;SGCB;ME1;PHPT1;PPP3CB;OXCT1;SLC29A1;MAPK13;GLUL;DYNLL1;ADIPOQ;GOT1;VAMP2;FBP1;FIS1;JAGN1;HLA-DRB1;RAC1
GOBP_RESPONSE_TO_CARBOHYDRATE,Training_Young,-0.876,0.8607,45,GO:BP,FALSE,Response To Carbohydrate,Age-resistant,-1.7973209845503115,COL1A1;GPX1;PPP3CB;OSBP;COL6A3;COL6A2;GOT1;HLA-DRB1;SGCB;NDUFAF2;SERPINF1;FIS1;ME1;JAGN1;ELAVL1;OXCT1
REACTOME_BIOLOGICAL_OXIDATIONS,Interaction,-1.104,0.5306,48,Reactome,FALSE,Biological Oxidations,Age-resistant,-1.8354482909861576,ALDH1B1;AHCY;CYB5R3;GSTP1;GSTO1;EPHX1;CNDP2;ALDH2;CYB5B;AKR1A1;MAT2B;HSP90AB1;UGP2;ACY1;BPNT1
REACTOME_BIOLOGICAL_OXIDATIONS,Training_Old,-1.835,0.03267,48,Reactome,TRUE,Biological Oxidations,Age-resistant,-1.8354482909861576,ADH1B;GSTO1;GSTP1;GGCT;ACSS2;ALDH1A1;MAOB;CMBL;MAT2A;GSTZ1;MAOA;ABHD10;MGST3;CYB5B;AHCY;FDX1;ADH5;OPLAH;GSS;ABHD14B;SULT1A1
REACTOME_BIOLOGICAL_OXIDATIONS,Training_Young,-1.093,0.5997,48,Reactome,FALSE,Biological Oxidations,Age-resistant,-1.8354482909861576,MAOB;MAOA;MGST3;ADH1B;ACSS2;GGCT;ALDH1A1;TRMT112
GOBP_LIPID_CATABOLIC_PROCESS,Interaction,-1.453,0.1097,60,GO:BP,FALSE,Lipid Catabolic Process,Age-resistant,-1.8438781424523,SCARB2;AKR1C3;ADIPOQ;ABHD16A;YWHAH;BCO2;PAFAH1B1;PCCB;PCCA;ECH1;PRKAA1;ACAA2;ACAA1;ACADS;ILVBL;ETFA;MCEE;PLIN5;ETFDH;HADHA;ECHS1;HSD17B4;PAFAH2;ABHD6;GCDH;HSD17B10
GOBP_LIPID_CATABOLIC_PROCESS,Training_Old,-1.844,0.0198,60,GO:BP,TRUE,Lipid Catabolic Process,Age-resistant,-1.8438781424523,ABHD16A;ACADS;PRDX6;CPT1B;ECHDC2;PLIN5;OXCT1;BCO2;SCARB2;ACAA2;HADHB;CPT2;HADH;IDH1;ACAT1;CPT1A;ADIPOQ;ECI1;ACADVL;HINT2;ETFA;HADHA;PAFAH2
GOBP_LIPID_CATABOLIC_PROCESS,Training_Young,-0.518,0.9994,60,GO:BP,FALSE,Lipid Catabolic Process,Age-resistant,-1.8438781424523,ECI1;ECHDC2;IDH1;HADH;CPT1B;CPT1A;PRDX6;CRAT;HADHB;HINT2;CPT2
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,Interaction,-1.043,0.6242,52,GO:BP,FALSE,Modified Amino Acid Metabolic Process,Age-resistant,-1.8611067965762214,ALDH1L1;GSTP1;ABHD16A;GSTO1;MTHFD1;ARL6IP5;PARK7;P4HB;PANK4;SOD1;GSR;ASS1;ALDH4A1;ATIC
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,Training_Old,-1.861,0.02072,52,GO:BP,TRUE,Modified Amino Acid Metabolic Process,Age-resistant,-1.8611067965762214,ASS1;SLC25A42;ABHD16A;GSTO1;GSTP1;HAGH;GPX1;GLO1;CPT1B;SOD1;ALDH9A1;ALDH1L1;GSTZ1;CPT2;PARK7;IDH1;CPT1A;SHMT1;PANK4;PCYOX1;AASDHPPT;GAMT;OPLAH;GSS;SULT1A1;CKB;CKM
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,Training_Young,-1.227,0.3952,52,GO:BP,FALSE,Modified Amino Acid Metabolic Process,Age-resistant,-1.8611067965762214,HAGH;GLO1;GPX1;IDH1;ALDH9A1;CPT1B;CHDH;ETHE1;CPT1A;CRAT;OPLAH;GAMT;PCYOX1;CPT2;TMLHE;LPCAT3;SHMT1;GSTM1;AASDHPPT;SULT1A1;GSTZ1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,Interaction,-1.502,0.08661,49,Reactome,FALSE,Metabolism Of Vitamins And Cofactors,Age-resistant,-1.8694145170405105,AKR1C3;CYB5R3;ALDH1L1;AKR1C1;CYB5A;ACACA;BCO2;GSTO1;NADK2;PCCB;MTHFD1;MMAB;PCCA
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,Training_Old,-1.869,0.02225,50,Reactome,TRUE,Metabolism Of Vitamins And Cofactors,Age-resistant,-1.8694145170405105,SLC25A42;GSTO1;MMAB;GPC1;COQ7;BCO2;COQ9;GPHN;ALDH1L1;NAXD;IDH1;PNPO;SHMT1;PANK4;ACO1;RBP4;NAXE;AASDHPPT;CYB5A;MCCC1;PDXK;COQ8A;SPR;NADK2;MTHFD1;COQ3
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,Training_Young,0.733,0.979,49,Reactome,FALSE,Metabolism Of Vitamins And Cofactors,Age-resistant,-1.8694145170405105,AKR1C3;AKR1C1;ACACA;CYB5R3;CALM1;PCCB;NAMPT;PCCA;CYB5A;NADK2;RDH11;ALDH1L1;MTHFD1;HSP90AA1
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Interaction,-1.738,0.05152,19,GO:BP,FALSE,Protein Localization To Vacuole,Age-resistant,-1.8963277926154927,TSG101;SCARB2;LAMTOR1;SH3GLB1;HSPA8;RTN4;CLU
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Training_Old,-1.896,0.03831,19,GO:BP,TRUE,Protein Localization To Vacuole,Age-resistant,-1.8963277926154927,VPS36;RTN4;TSG101;SCARB2;VPS28;SH3GLB1;LAMP2;CD81;VPS4A;VPS13A;VPS25;HGS
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Training_Young,1.064,0.6688,19,GO:BP,FALSE,Protein Localization To Vacuole,Age-resistant,-1.8963277926154927,LAMTOR1;HSPA8;SCARB2;TSG101;CLU;SH3GLB1;VPS13C
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,Interaction,-1.112,0.4942,79,GO:BP,FALSE,Sulfur Compound Metabolic Process,Age-resistant,-1.897671345828455,MPST;AHCY;ACSL3;GSTP1;ACACA;GSTO1;MTHFD1;AHCYL2;ARL6IP5;PTER;STAT5B;AKR1A1;PANK4;MAT2B;SOD1;GSR;TST;AHCYL1;MPC2;BPNT1;GPC1;MCEE;PDHX;OGDH;SUOX;DLD;HSD17B4
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,Training_Old,-1.898,0.006622,79,GO:BP,TRUE,Sulfur Compound Metabolic Process,Age-resistant,-1.897671345828455,MPST;GSTO1;GSTP1;GPC1;HAGH;STAT5B;GPX1;GLO1;ACSS2;SOD1;SUOX;MAT2A;TST;ACSF2;GSTZ1;ENOPH1;IDH1;ACAT1;PDHX;PANK4;AHCY;MCCC1;OPLAH;GSS;ABHD14B;SULT1A1;BLMH;MTHFD1;ARL6IP5;MCEE;ETHE1;OXSM;ACSL1;DLD;MPC2;SUCLG2;GCDH;COASY;ACOT2;ACSS1;DLAT;MAT2B;SOD2;PDK1
