set,setSize,pMANOVA,s.Aging,s.Training_Old,p.Aging,p.Training_Old,s.dist,SD,p.adjustMANOVA,padj_A,padj_TO,sig_A,sig_TO,reversal_quadrant,sig_joint,sig_cat,pathway_clean,database
GOBP_LYTIC_VACUOLE_ORGANIZATION,19,0.21701743907710125,0.21343913218159902,-0.1586480514262756,0.10877677341977261,0.23331225331549607,0.2659426016413848,0.2631053707217321,0.45543790975242715,0.32614309689714954,0.6130165087113034,FALSE,FALSE,TRUE,FALSE,NS,Lytic Vacuole Organization,GO:BP
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,24,0.12317430225018682,-0.11473776502470907,0.23983739837398374,0.33325536441274406,0.043043041424225145,0.265869765828434,0.2507225024795438,0.33174521821911634,0.6040903692060355,0.2800741417500774,FALSE,FALSE,TRUE,FALSE,NS,Establishment Of Cell Polarity,GO:BP
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,10,0.4550578019103228,0.18365795724465558,-0.1915439429928741,0.31582158342503946,0.2954857417123321,0.2653664020868828,0.26530780797203574,0.6769519136872607,0.5859011696766973,0.6658941294474547,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Lipid Transport,GO:BP
GOBP_REGULATION_OF_D_GLUCOSE_IMPORT,12,0.3360599891379118,0.09795530194959583,-0.2463940402599461,0.5580505874668487,0.140570010251881,0.2651513987435413,0.24349175497349415,0.5819249513700222,0.7799303606137743,0.4741201002355821,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of D Glucose Import,GO:BP
GOBP_MYOTUBE_DIFFERENTIATION,27,0.09111842866044303,-0.2436143039591315,0.10426422591173548,0.029374471950656345,0.35138105938824427,0.2649885995631992,0.24598726750089697,0.28093504907343675,0.1583920409985435,0.6979541681349163,FALSE,FALSE,TRUE,FALSE,NS,Myotube Differentiation,GO:BP
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,11,0.24537782692261748,0.0335292084341514,0.26278949187694434,0.8477450291352626,0.13227435608557586,0.2649198461028606,0.16211150107914885,0.48621201726916824,0.9376329147642078,0.4571863656767325,FALSE,FALSE,FALSE,FALSE,NS,Striated Muscle Cell Apoptotic Process,GO:BP
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,194,8.281788849623337e-7,-0.17824157306385743,0.19598362107364614,4.06401162819336e-5,6.356016309388775e-6,0.26491439767860286,0.264617172465481,3.699199019498424e-5,0.0015732240569584074,9.226817009129371e-4,TRUE,TRUE,TRUE,TRUE,Interaction,Supramolecular Fiber Organization,GO:BP
GOBP_SPINDLE_LOCALIZATION,15,0.1899331461266463,-0.02241269841269841,0.2636825396825397,0.8809802440618999,0.07804256895065408,0.2646333516085467,0.20229988292232273,0.4263805631617186,0.9540468069697005,0.35682455409984093,FALSE,FALSE,TRUE,FALSE,NS,Spindle Localization,GO:BP
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,13,0.33714325642135656,0.13079118787967506,-0.2299641367196077,0.4157256684524897,0.15237124355116896,0.2645559279323956,0.2550925363733069,0.5827392652941472,0.6693773040548983,0.49045163457053814,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Viral Genome Replication,GO:BP
GOBP_LEUKOCYTE_CHEMOTAXIS,28,0.055347258630051424,-0.04538298309261415,0.26052433431446365,0.6796479546496255,0.01768904289100317,0.2644476203794977,0.21630913855313028,0.21996574702138005,0.8529875626798613,0.19013034963564687,FALSE,FALSE,TRUE,FALSE,NS,Leukocyte Chemotaxis,GO:BP
GOBP_T_CELL_MEDIATED_IMMUNITY,17,0.22582478881942916,0.24078954746817696,-0.1086188526888353,0.08685278838986363,0.4400150074748893,0.26415461633173926,0.2470690491545661,0.46609808308465117,0.2796627677913908,0.781655005563094,FALSE,FALSE,TRUE,FALSE,NS,T Cell Mediated Immunity,GO:BP
GOBP_RESPONSE_TO_NUTRIENT_LEVELS,81,0.002198509083032042,0.1810578195370067,-0.19221384609781858,0.005627831408850672,0.0032858533197866044,0.2640607821074746,0.26394292599518254,0.03191502352201515,0.062443836396292175,0.07949939559817033,FALSE,FALSE,TRUE,TRUE,Interaction,Response To Nutrient Levels,GO:BP
GOBP_NEUROMUSCULAR_PROCESS,36,0.014636949537678034,-0.2634012078456523,-0.006867617978729086,0.006633363186156439,0.9436217307680616,0.26349072179348226,0.18139664099702998,0.11085898302015276,0.06958149433613095,0.9884480186397855,FALSE,FALSE,FALSE,FALSE,NS,Neuromuscular Process,GO:BP
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,19,0.07671207152834163,-0.06890317396544797,-0.2536159100040177,0.6047541510391679,0.056672206004887614,0.2628092030155694,0.13061162822439343,0.25334885432061877,0.810370562392485,0.32239533875932064,FALSE,FALSE,FALSE,FALSE,NS,Development Of Primary Sexual Characteristics,GO:BP
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,10,0.2643136137379139,0.25558194774346793,0.060142517814726834,0.1626954821076928,0.7425756724454502,0.26256285811485125,0.13819654621384592,0.5053897765694392,0.40995372221134513,0.9097417201312206,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Cytokine Production...,GO:BP
GOBP_XENOBIOTIC_METABOLIC_PROCESS,19,0.21786482226655482,0.14162314182402572,-0.22097227802330252,0.2873599058695861,0.09684334624189479,0.26246116275539855,0.25639368020122905,0.45560686721289134,0.5579471903011102,0.3950845647620157,FALSE,FALSE,TRUE,FALSE,NS,Xenobiotic Metabolic Process,GO:BP
GOBP_RESPONSE_TO_CARBOHYDRATE,46,0.01940831924048084,0.10389392060856957,-0.24031773383487087,0.22757608629347506,0.005219721361170189,0.26181397964002534,0.24339439502039736,0.13039271740002495,0.4850604375420635,0.10697358366068788,FALSE,FALSE,TRUE,FALSE,NS,Response To Carbohydrate,GO:BP
HALLMARK_MYC_TARGETS_V1,128,2.92177746993429e-5,-0.10639469048817313,0.238495533467539,0.04332021974566286,5.671695902074196e-6,0.26115120074018455,0.2438742161240311,0.0010603617401303193,0.19807228425138124,8.981903874012045e-4,FALSE,TRUE,TRUE,TRUE,Interaction,MYC Targets V1,Hallmark
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,10,0.24257373391911707,0.24076009501187648,0.1007125890736342,0.18848715518753828,0.5823095242541823,0.26097595473154706,0.09902854113719439,0.48449383025550335,0.43457261375798223,0.8588113765446549,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Lymphocyte Differen...,GO:BP
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,19,0.14763075515889001,0.2568300522298112,-0.04585174768983527,0.0536062516907472,0.7305335884607156,0.260890893851395,0.21402835326493183,0.36761951295827183,0.2211391015242337,0.9066866626730067,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Reactive Oxygen Spe...,GO:BP
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,22,0.18231734393281016,0.15071884637102026,-0.21209225557051645,0.22339335173791214,0.08659431185299758,0.26019088286179526,0.2565461904726244,0.41679371801962634,0.48147739284609153,0.37431089639682824,FALSE,FALSE,TRUE,FALSE,NS,Reactive Oxygen Species Pathway,Hallmark
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,53,0.0056084538257816395,-0.2554947568764526,0.04858810826638362,0.0014576938927373946,0.5454341009809298,0.2600737877146858,0.21501905598513393,0.058908465589462826,0.02514161149652021,0.839351770237438,TRUE,FALSE,TRUE,FALSE,Sig Young only,Regulation Of Muscle Contraction,GO:BP
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,21,0.17416201297046477,0.11374903351980716,-0.23377450311547732,0.36923022538666794,0.06490009551980618,0.25997953945181634,0.2457362493767412,0.4048545609936224,0.6330699336846216,0.3442212469236005,FALSE,FALSE,TRUE,FALSE,NS,Myeloid Leukocyte Differentiation,GO:BP
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,22,0.18693568830728974,0.16036137775268208,-0.20462146549103072,0.19515475441944938,0.09828173773587874,0.25997252857645453,0.258081843474376,0.42410589284657313,0.4415059509073777,0.3972315246772639,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Response To Wounding,GO:BP
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,13,0.37185955204312054,0.16036009661128597,-0.2037619849227842,0.31833100863423336,0.2047737067351453,0.2592957907195061,0.257473193032502,0.6145914038511537,0.5889046124334729,0.5680187852430305,FALSE,FALSE,TRUE,FALSE,NS,Amyloid Beta Metabolic Process,GO:BP
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,66,0.005316950222300958,0.12140438055518582,-0.22862593726429742,0.09276029514323357,0.0015330794105830688,0.2588606629211299,0.24750881135103903,0.057707171847573416,0.2927326705425958,0.05371953229961543,FALSE,FALSE,TRUE,FALSE,NS,Response To Xenobiotic Stimulus,GO:BP
GOBP_DEVELOPMENTAL_MATURATION,27,0.13316696404026876,0.16911451681566622,-0.19586348800908188,0.130584919974401,0.07993152199384775,0.25877060446055306,0.2580784221955158,0.34417930468567975,0.3610776676117564,0.3587966923653696,FALSE,FALSE,TRUE,FALSE,NS,Developmental Maturation,GO:BP
GOBP_LIPID_LOCALIZATION,70,0.006096930885502919,0.1900523925951799,-0.1753265805099546,0.006750443480370912,0.012465218622565251,0.2585716955980797,0.25836194958561776,0.062110254985649614,0.06958149433613095,0.16450311242809598,FALSE,FALSE,TRUE,FALSE,NS,Lipid Localization,GO:BP
GOBP_VASCULAR_TRANSPORT,12,0.3919101691812421,0.2177048660643525,-0.13940402599461085,0.19291310014195623,0.4044931651226322,0.25851284527389307,0.2525141191969078,0.6330653198477015,0.43942404217266073,0.7529193548897407,FALSE,FALSE,TRUE,FALSE,NS,Vascular Transport,GO:BP
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,49,0.002121263187440549,0.2522670249125788,0.05531738348776103,0.0024910905725797983,0.5076408912045417,0.2582608463824427,0.1392644270037476,0.03105244094555829,0.036298932557864025,0.8214354203277202,TRUE,FALSE,FALSE,FALSE,Sig Young only,Mitochondrial Membrane Organization,GO:BP
GOBP_HIPPO_SIGNALING,11,0.31667329394666377,0.25682682336674734,-0.02514690632561355,0.1412848904137198,0.8855028215943515,0.2580550020797962,0.19938553638193093,0.5609961783206225,0.3764747323864613,0.963655803020776,FALSE,FALSE,TRUE,FALSE,NS,Hippo Signaling,GO:BP
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,11,0.38846117236499433,-0.23954372623574144,0.09592118907708261,0.17006805008811612,0.5828097051490109,0.25803501950871954,0.2372095164678688,0.6318388069652849,0.4160934596256998,0.8588113765446549,FALSE,FALSE,TRUE,FALSE,NS,Protein Exit From Endoplasmic Reticulum,GO:BP
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,29,0.019897992409561298,0.24081727113432738,0.09134790227129963,0.025698625056181694,0.39769422812108457,0.25756047314359215,0.10569080430272032,0.1313004050826688,0.15175255880633393,0.7449283283730422,FALSE,FALSE,FALSE,FALSE,NS,Inner Mitochondrial Membrane Organization,GO:BP
GOBP_AUTOPHAGOSOME_MATURATION,19,0.17922906705333994,0.07312173563680192,-0.2465849738850944,0.5828225786202483,0.06388924193867315,0.2571982456558579,0.22606678229377064,0.4118958242835332,0.7945681012915494,0.3435633260802866,FALSE,FALSE,TRUE,FALSE,NS,Autophagosome Maturation,GO:BP
GOBP_PEPTIDE_TRANSPORT,40,0.05429633421435954,0.181710843373494,-0.18173493975903615,0.04868150094344575,0.04865160121443459,0.25699497841149926,0.2569949778466674,0.21996574702138005,0.20911914623819958,0.29716477491997706,FALSE,FALSE,TRUE,FALSE,NS,Peptide Transport,GO:BP
GOBP_RESPONSE_TO_ACTIVITY,26,0.14958577372954396,0.18632396803770668,-0.17630813418271532,0.10205464349305067,0.12185500127197847,0.25651740534378303,0.25641961855599366,0.36961477707356816,0.3124414568803063,0.4391084881209612,FALSE,FALSE,TRUE,FALSE,NS,Response To Activity,GO:BP
GOBP_AXONAL_TRANSPORT,12,0.41381027230030987,-0.1739578380091932,0.1883816769694088,0.2982005964377451,0.2599192428452167,0.2564156501125456,0.2562127281332141,0.6441979395416799,0.5702145323760175,0.6413304830543449,FALSE,FALSE,TRUE,FALSE,NS,Axonal Transport,GO:BP
GOBP_REGULATION_OF_BLOOD_PRESSURE,26,0.11980560856529429,0.10759656810398793,-0.2326103766984571,0.34519543557293264,0.04120188273053634,0.2562900872362297,0.24056263767656638,0.32893309796073394,0.6139982292966839,0.2749949414428901,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Blood Pressure,GO:BP
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,17,0.28063625925502245,-0.1514607749677564,0.20647114899343913,0.2815689688295475,0.14208590124142545,0.25606776782817525,0.25309609063610905,0.5256649071206979,0.550497355444525,0.4759877691587753,FALSE,FALSE,TRUE,FALSE,NS,Mitochondrial Electron Transport Cytochrom...,GO:BP
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,40,0.05617939204521281,-0.17426506024096386,0.1866265060240964,0.058688196166036835,0.0428928929314653,0.25533852817690644,0.25518887377905836,0.2209130946789181,0.22993401953302356,0.2800741417500774,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Protein Localization To Cell...,GO:BP
GOBP_LAMELLIPODIUM_ORGANIZATION,19,0.07704420147645888,0.23563680192848532,0.09813177983125754,0.07662392726189844,0.4610282010475506,0.2552538905402514,0.09723073357215584,0.25370699238561695,0.26695776258045417,0.7951595309156764,FALSE,FALSE,FALSE,FALSE,NS,Lamellipodium Organization,GO:BP
GOBP_MEMBRANE_INVAGINATION,11,0.3907873199734512,0.2391980642931213,-0.08857587279640511,0.17068548844993361,0.6120003215242082,0.25507136100162464,0.23177117361221694,0.6326686908863866,0.4164343429688857,0.8671337584930896,FALSE,FALSE,TRUE,FALSE,NS,Membrane Invagination,GO:BP
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,25,0.03132906662554321,-0.2244976076555024,-0.12042105263157896,0.05331103016085791,0.30010235514590233,0.254755580429441,0.0735932378199511,0.1647204826776477,0.22091119478819082,0.6668090595206146,FALSE,FALSE,FALSE,FALSE,NS,Cardiac Muscle Cell Differentiation,GO:BP
HALLMARK_KRAS_SIGNALING_UP,16,0.10097968555082416,0.20557408289661744,0.1503096712720343,0.1560855375698777,0.2997599917482868,0.2546638977882267,0.03907784021802741,0.29865299190073974,0.3980981060713425,0.6668090595206146,FALSE,FALSE,FALSE,FALSE,NS,KRAS Signaling Up,Hallmark
GOBP_REGULATION_OF_HIPPO_SIGNALING,10,0.34664593665083115,0.25415676959619954,-0.009406175771971495,0.16505337059641814,0.9590327274964879,0.25433076824133743,0.1863671459393333,0.5891289967275589,0.4137021173797991,0.9898154788279829,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Hippo Signaling,GO:BP
GOBP_NUCLEOSOME_ORGANIZATION,10,0.4090374827186571,-0.24446555819477434,0.06926365795724466,0.18177295675470226,0.7052393470880052,0.2540882985442281,0.22184005619743274,0.6418613271162128,0.42964517051111445,0.8983779264840182,FALSE,FALSE,TRUE,FALSE,NS,Nucleosome Organization,GO:BP
GOBP_REGULATION_OF_GTPASE_ACTIVITY,16,0.25366317266428134,0.24005478799428298,-0.08325393044306813,0.09764004295252614,0.5657668124758438,0.2540817155428532,0.22861378722378312,0.49538256365602923,0.30211182029005423,0.8504287487161643,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Gtpase Activity,GO:BP
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,29,0.021393406470099262,-0.0955136046550071,-0.23536218467947234,0.3765226140946947,0.029246574540214877,0.25400434376460385,0.09888787927460892,0.13701218408423865,0.6380373480087141,0.2392142541482305,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Post Translational ...,GO:BP
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,27,0.045245560317802365,0.25266070668369517,0.025329927628778198,0.023857637896195574,0.8209081821501725,0.2539272296064039,0.16074713544215255,0.19803458812465258,0.14430557366379404,0.9449216367812747,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Mitotic Cell Cycle Phase Tra...,GO:BP
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,14,0.3199529004903375,0.232406337118379,-0.10199224858910723,0.1334371637585475,0.5102564561263456,0.25380134811510335,0.23645550757295442,0.5635570805401091,0.36490979476827273,0.8214354203277202,FALSE,FALSE,TRUE,FALSE,NS,Cytochrome Complex Assembly,GO:BP
GOBP_PHOSPHOLIPID_TRANSPORT,12,0.4242593774737612,0.1841020763987954,-0.1733238231098431,0.27090482689025847,0.29996549095067543,0.2528531633018659,0.25273827731425974,0.654035252707338,0.542432423497506,0.6668090595206146,FALSE,FALSE,TRUE,FALSE,NS,Phospholipid Transport,GO:BP
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,10,0.2759741711302591,-0.23895486935866983,-0.08114014251781472,0.1918236368874291,0.6576795113590779,0.25235521060210003,0.1115918635202713,0.5202889676503369,0.4385259520444901,0.8806131504900182,FALSE,FALSE,FALSE,FALSE,NS,Intrinsic Apoptotic Signaling Pathway By p...,GO:BP
HALLMARK_OXIDATIVE_PHOSPHORYLATION,155,6.834665340913708e-7,0.24983541803818302,-0.03090849242922976,1.9952728893276676e-7,0.5213467116393519,0.25174008622100974,0.19851592286833653,3.217834330776129e-5,1.022283933296705e-5,0.8252954668497637,TRUE,FALSE,TRUE,TRUE,Interaction,OXPHOS,Hallmark
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,19,0.26194322678224313,0.18270389714744878,-0.17296102852551226,0.16985533779529077,0.19379305572442848,0.2515874230192531,0.25149308077356014,0.5033636474918147,0.4160934596256998,0.5504849616441707,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Cell Projection Org...,GO:BP
GOBP_PROTEIN_DEPHOSPHORYLATION,17,0.1532554991618737,0.250883194078394,0.01603768294734481,0.07441287555059098,0.909235023403642,0.2513952751053541,0.1660608534519857,0.3754867504078537,0.2624032979941892,0.9731646364724393,FALSE,FALSE,FALSE,FALSE,NS,Protein Dephosphorylation,GO:BP
GOBP_PROTEIN_PROCESSING,30,0.015705604237996197,0.14513189448441247,0.20524380495603514,0.17177070304129288,0.053240287192895024,0.2513728033607964,0.042505539524563034,0.11504494604425654,0.4171695045712175,0.31016971104388197,FALSE,FALSE,FALSE,FALSE,NS,Protein Processing,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,24,0.08968233198010254,-0.01705722939582337,0.25051809341622827,0.8856369671132955,0.034558953222647223,0.2510981166866128,0.18920432523858122,0.27963236298780236,0.9570593031708193,0.25748803233723533,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Protein Localizatio...,GO:BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,12,0.23116894822717288,0.24298621017593913,0.061182437787288,0.1461462106601144,0.7144835923567212,0.2505705270562782,0.12855468030131084,0.4715413440418444,0.3808723681011892,0.9012530180198467,FALSE,FALSE,FALSE,FALSE,NS,Negative Regulation Of Nucleotide Metaboli...,GO:BP
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,53,0.0026670616908143394,0.2485771279029336,0.03061691341983419,0.0019575545400672403,0.7032196363631701,0.2504555527510401,0.15412114568987395,0.0362970426984264,0.03167903336819252,0.8983779264840182,TRUE,FALSE,FALSE,FALSE,Sig Young only,Leukocyte Mediated Immunity,GO:BP
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,27,0.14859296416795628,-0.14743862636582944,0.20118490137647221,0.1875230171787472,0.07206699163980287,0.2494263680658152,0.24651406054775796,0.3676831584951418,0.43457261375798223,0.35430787188519547,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Protein Catabolic P...,GO:BP
GOBP_SENSORY_ORGAN_DEVELOPMENT,43,0.004916626410559165,-0.2366436203645506,-0.07861183442578791,0.007792097067327835,0.3770768705586133,0.24935922595931567,0.11174534748032,0.05561534550126016,0.07625748927688251,0.7275344120497823,FALSE,FALSE,FALSE,FALSE,NS,Sensory Organ Development,GO:BP
GOBP_INSULIN_SECRETION,36,0.07983594009186223,0.14638447971781304,-0.20151247929025706,0.1316099027965599,0.03788366829521777,0.2490696593564963,0.24600029886878472,0.2581680694510678,0.3633351040754475,0.26503353482035885,FALSE,FALSE,TRUE,FALSE,NS,Insulin Secretion,GO:BP
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,29,0.10082139219977014,0.23060138195523522,-0.09395973154362416,0.03267943890543829,0.38433737309727256,0.2490088924344153,0.2294993642645002,0.29865299190073974,0.16993308230827914,0.728603600533734,FALSE,FALSE,TRUE,FALSE,NS,Nuclear Receptor Mediated Signaling Pathway,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,20,0.07346942462486233,0.10730310262529832,0.2245346062052506,0.40834759474961446,0.08352584763111208,0.24885687697301487,0.08289519115007928,0.24948097016863585,0.6642705187973194,0.36466673326665977,FALSE,FALSE,FALSE,FALSE,NS,Negative Regulation Of Response To Biotic ...,GO:BP
HALLMARK_INTERFERON_ALPHA_RESPONSE,14,0.3830476595274839,0.17338682260148228,-0.1771265383830829,0.2629465530557061,0.2527869198119446,0.2478644808184739,0.2478503744486743,0.6259559314229615,0.5313838694002784,0.6365892097449365,FALSE,FALSE,TRUE,FALSE,NS,Interferon Alpha Response,Hallmark
GOBP_MEIOTIC_CELL_CYCLE,15,0.16785090127010774,0.2405079365079365,0.05961904761904761,0.10801359904030854,0.6904179646551202,0.2477872037904861,0.12790775997463327,0.3983600408890023,0.3249735570435535,0.8953261742510815,FALSE,FALSE,FALSE,FALSE,NS,Meiotic Cell Cycle,GO:BP
