uniprot_id,gene,logFC_Aging,logFC_Training_Old,sig_pi_Aging,sig_pi_Training_Old,sig_cat,quadrant,pct_observed,evidence_ok,anti_diag_dist
Q96FV2,SCRN2,-0.0769145091358574,0.00887419334522832,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.04811176868962795
Q96FW1,OTUB1,0.516930985402496,-0.122434158771537,1,0,Sig Aging only,Reversal,0.9838709677419355,TRUE,0.2789513812673249
Q96FZ7,CHMP6,0.151477465452942,0.0297363033754987,0,0,NS,Non-restored (+/+),0.8548387096774194,TRUE,0.12813748478296183
Q96GD0,PDXP,0.319910396382852,-0.117612045485046,0,0,NS,Reversal,0.6129032258064516,FALSE,0.14304653574269433
Q96GG9,DCUN1D1,-0.302334745221902,0.116412874254614,0,0,NS,Rejuvenation,0.9193548387096774,TRUE,0.13146661573185964
Q96GK7,FAHD2A,0.4664325862461,-0.0516139861158535,0,0,NS,Reversal,0.7741935483870968,TRUE,0.29332104511440815
Q96H20,SNF8,0.125919939755413,0.0684879127100189,0,0,NS,Non-restored (+/+),0.6774193548387096,FALSE,0.13746711079422078
Q96HC4,PDLIM5,-0.550917227817891,-0.252099488365069,-1,0,Sig Aging only,Non-restored (-/-),1,TRUE,0.5678185654191242
Q96HD1,CRELD1,-0.203972418744218,0.412704049107443,0,0,NS,Rejuvenation,0.5,FALSE,0.14759555127796026
Q96HE7,ERO1A,-0.17768287719489,0.174994884434636,0,0,NS,Rejuvenation,0.9032258064516129,TRUE,0.0019006979085559482
Q96HN2,AHCYL2,0.0370469770265345,0.0537751446398005,0,0,NS,Non-restored (+/+),0.9193548387096774,TRUE,0.06422093811201512
Q96HS1,PGAM5,0.266959154841192,-0.177013450860844,0,0,NS,Reversal,0.7741935483870968,TRUE,0.0636012172231019
Q96HY6,DDRGK1,-0.195280809694907,0.110242752231336,0,0,NS,Rejuvenation,0.9838709677419355,TRUE,0.06013098709142234
Q96I23,PYURF,-0.858026932896749,0.13955673638468,-1,0,Sig Aging only,Rejuvenation,0.6612903225806451,TRUE,0.5080351480341153
Q96I99,SUCLG2,0.0194721909851765,-0.0964581865702527,0,0,NS,Reversal,1,TRUE,0.05443731953460498
Q96IU4,ABHD14B,0.059982065163684,-0.0815069355051605,0,0,NS,Reversal,1,TRUE,0.01522038178261923
Q96IV0,NGLY1,-0.413454204554416,0.280587653578991,0,0,NS,Rejuvenation,0.8709677419354839,TRUE,0.09395083918759109
Q96JJ7,TMX3,-1.35723061513997,0.154966161742902,-1,0,Sig Aging only,Rejuvenation,0.4032258064516129,TRUE,0.8501293477766045
Q96K17,BTF3L4,-0.196097343196445,-0.0218555800455178,0,0,NS,Non-restored (-/-),0.9032258064516129,TRUE,0.15411599000382298
Q96K76,USP47,-0.022003690015282,-0.172621937036528,0,0,NS,Non-restored (-/-),0.7419354838709677,TRUE,0.1376211006810188
Q96KP4,CNDP2,0.0141798769094841,-0.0370737160174173,0,0,NS,Reversal,1,TRUE,0.016188388880613348
Q96L96,ALPK3,-0.477175256988712,0.172277532782854,0,0,NS,Rejuvenation,0.8548387096774194,TRUE,0.21559524835430796
Q96MF2,STAC3,-0.293753245554321,0.162429689470276,0,0,NS,Rejuvenation,0.7903225806451613,TRUE,0.09285977703656008
Q96MF6,COQ10A,0.0940366772723387,0.120561386431028,0,0,NS,Non-restored (+/+),1,TRUE,0.1517437460741533
Q96MG2,JSRP1,-0.0948109794304486,0.0215910024584467,0,0,NS,Rejuvenation,1,TRUE,0.051774342235225396
Q96PE7,MCEE,0.833881505561298,-0.131560999534873,1,0,Sig Aging only,Reversal,0.5806451612903226,TRUE,0.4966155923776526
Q96PU8,QKI,-0.105359547621401,0.243938016298571,0,0,NS,Rejuvenation,0.4838709677419355,FALSE,0.09798977492807447
Q96Q06,PLIN4,0.612259636776205,-0.287603808633712,1,0,Sig Aging only,Reversal,1,TRUE,0.22956633763129117
Q96QK1,VPS35,0.156244560358431,0.0310337021843701,0,0,NS,Non-restored (+/+),0.9193548387096774,TRUE,0.13242572941284925
Q96QR8,PURB,0.0541010975772274,-0.0597350330919504,0,0,NS,Reversal,0.8225806451612904,TRUE,0.003983794007228355
Q96RK4,BBS4,-0.107926264239229,-0.156558558201755,0,0,NS,Non-restored (-/-),1,TRUE,0.18701901146893973
Q96RL7,VPS13A,-0.536325147187014,-0.120951088352694,0,0,NS,Non-restored (-/-),0.2903225806451613,FALSE,0.4647644832628939
Q96RP9,GFM1,-0.0530475614097199,-0.228188128637122,0,0,NS,Non-restored (-/-),0.7580645161290323,TRUE,0.19886366354379992
Q96RQ3,MCCC1,0.628153356978572,-0.137434077056064,1,0,Sig Aging only,Reversal,0.8548387096774194,TRUE,0.346990930492185
Q96S19,METTL26,0.0335838297735513,0.00584683503488748,0,0,NS,Non-restored (+/+),0.9193548387096774,TRUE,0.027881690472740816
Q96S66,CLCC1,-0.212318133638064,-0.0795881154238849,0,0,NS,Non-restored (-/-),0.46774193548387094,FALSE,0.20640888818243333
Q96S96,PEBP4,-9.798619044794e-4,-0.440342486974746,0,0,NS,Non-restored (-/-),0.7258064516129032,TRUE,0.3120620255816756
Q96S99,PLEKHF1,-0.0164275724070855,0.0467534369295457,0,0,NS,Rejuvenation,0.6451612903225806,FALSE,0.02144362444917615
Q99417,MYCBP,-0.25821602417898,0.0908358952076203,0,0,NS,Rejuvenation,0.8225806451612904,TRUE,0.11835562423152732
Q99426,TBCB,0.174122391131672,0.0214275203589267,0,0,NS,Non-restored (+/+),1,TRUE,0.1382746684754315
Q99436,PSMB7,0.083975876597286,0.0285298443498938,0,0,NS,Non-restored (+/+),1,TRUE,0.07955355820403225
Q99447,PCYT2,0.222666271102206,-0.479899882359703,0,-1,Sig Training_Old only,Reversal,0.7741935483870968,TRUE,0.18189163086928034
Q99460,PSMD1,-0.108367953764059,0.0180606071655021,0,0,NS,Rejuvenation,1,TRUE,0.06385693717080347
Q99471,PFDN5,-0.0727048775966495,-0.154346374630595,0,0,NS,Non-restored (-/-),0.9354838709677419,TRUE,0.16054948012678177
Q99487,PAFAH2,-0.00858613215733328,-0.114157563403108,0,0,NS,Non-restored (-/-),0.9193548387096774,TRUE,0.08679289947868515
Q99497,PARK7,0.0530560814920946,-0.0967181683289091,0,0,NS,Reversal,1,TRUE,0.030873757683067427
Q99536,VAT1,0.00857554399941662,0.0763585057157208,0,0,NS,Non-restored (+/+),1,TRUE,0.06005744250720902
Q99541,PLIN2,1.1196332793795,-0.425437886270057,1,0,Sig Aging only,Reversal,0.7903225806451613,TRUE,0.4908702699361483
Q99584,S100A13,-0.306725945411682,0.661422389481181,0,1,Sig Training_Old only,Rejuvenation,1,TRUE,0.2508082608642977
Q99598,TSNAX,-0.147956985624411,-0.233163610348115,0,0,NS,Non-restored (-/-),0.5645161290322581,FALSE,0.26949295786203153
Q99613,EIF3C,-0.491081697123626,0.163242216949218,-1,0,Sig Aging only,Rejuvenation,1,TRUE,0.2318175195719966
Q99623,PHB2,0.187148685934865,0.0510599654707562,0,0,NS,Non-restored (+/+),1,TRUE,0.16843895274621715
Q99627,COPS8,0.180768979927592,-0.028913194037397,0,0,NS,Reversal,0.9516129032258065,TRUE,0.10737825596536932
Q99643,SDHC,-0.345836696480891,-0.153474163162823,0,0,NS,Non-restored (-/-),0.9354838709677419,TRUE,0.3530660947741546
Q99653,CHP1,-0.362634269201685,-0.0500598321942292,0,0,NS,Non-restored (-/-),0.8225806451612904,TRUE,0.29181879765273955
Q99714,HSD17B10,0.0899289868793609,-0.0119080885744509,0,0,NS,Reversal,1,TRUE,0.05516910626566787
Q99733,NAP1L4,-0.223708406876554,-0.0238708468515618,0,0,NS,Non-restored (-/-),1,TRUE,0.17506496919225548
Q99735,MGST2,-0.649707352516284,0.0961518786657187,-1,0,Sig Aging only,Rejuvenation,0.8709677419354839,TRUE,0.39142282932266725
Q99757,TXN2,-0.150912179539617,0.112398650033587,0,0,NS,Rejuvenation,0.9354838709677419,TRUE,0.027233177881141997
Q99766,DMAC2L,0.338704819649731,-0.29764018152143,0,0,NS,Reversal,0.8225806451612904,TRUE,0.029037084087493267
Q99798,ACO2,0.290883836541298,-0.0219933687292659,0,0,NS,Reversal,1,TRUE,0.190134273186311
Q99807,COQ7,0.370035288175956,-0.124649539928427,1,0,Sig Aging only,Reversal,1,TRUE,0.1735139265923627
Q99808,SLC29A1,0.0630151959557068,-0.182892648566607,0,0,NS,Reversal,0.6612903225806451,FALSE,0.08476615965253652
Q99816,TSG101,-0.16176904542408,-0.196814533109947,0,0,NS,Non-restored (-/-),0.7903225806451613,TRUE,0.25355688000354937
Q99829,CPNE1,-0.224385835147693,-0.262367610303826,0,0,NS,Non-restored (-/-),0.9193548387096774,TRUE,0.3441866620446853
Q99832,CCT7,-0.120750082370122,0.0921853782886259,0,0,NS,Rejuvenation,1,TRUE,0.02019829595861294
Q99873,PRMT1,-0.0237081973294515,-0.0969211494280913,0,0,NS,Non-restored (-/-),1,TRUE,0.08529782910236199
Q9BPW8,NIPSNAP1,-0.0280733063260037,-0.225256218499364,0,0,NS,Non-restored (-/-),1,TRUE,0.17913102487878332
Q9BPX5,ARPC5L,0.160658039764979,0.214068754256203,0,0,NS,Non-restored (+/+),0.46774193548387094,FALSE,0.2649718571446724
Q9BPX6,MICU1,0.71665923465708,-0.0824207914364408,1,0,Sig Aging only,Reversal,0.8225806451612904,TRUE,0.4484743040905131
Q9BQ69,MACROD1,-0.250103847333619,-0.0993364243235355,0,0,NS,Non-restored (-/-),1,TRUE,0.24709158570844328
Q9BQA1,WDR77,0.079866087948691,-0.175957593556692,0,0,NS,Reversal,0.9516129032258065,TRUE,0.06794695522984266
Q9BQE5,APOL2,-0.288266535278858,0.239025647585876,0,0,NS,Rejuvenation,0.8387096774193549,TRUE,0.03481856559935277
Q9BQS8,FYCO1,-0.0150785483213909,-0.00642909240643874,0,0,NS,Non-restored (-/-),0.9354838709677419,TRUE,0.015208198605972311
Q9BR39,JPH2,-0.274065036124192,-0.0918384203941507,0,0,NS,Non-restored (-/-),1,TRUE,0.2587328153637171
Q9BR76,CORO1B,-0.0740614424731163,0.32559743743802,0,0,NS,Rejuvenation,0.3548387096774194,FALSE,0.17786280775218866
Q9BRA2,TXNDC17,-0.183103297174934,0.14491075189034,0,0,NS,Rejuvenation,1,TRUE,0.027006207761510723
Q9BRC7,PLCD4,0.118195868044431,0.0190801256265338,0,0,NS,Non-restored (+/+),0.9838709677419355,TRUE,0.09706878601886078
Q9BRF8,CPPED1,-0.410072038706097,0.056715277008184,0,0,NS,Rejuvenation,0.9516129032258065,TRUE,0.24986096237471314
Q9BRG1,VPS25,-0.00260718105610636,-0.0917897089303672,0,0,NS,Non-restored (-/-),0.8709677419354839,TRUE,0.06674868103235596
Q9BRT3,MIEN1,-0.502313054843196,0.317111272872026,0,0,NS,Rejuvenation,0.5967741935483871,FALSE,0.13095743591964676
Q9BRX2,PELO,-0.22450884420498,0.143038785485267,0,0,NS,Rejuvenation,0.8709677419354839,TRUE,0.05760803098437527
Q9BRX8,PRXL2A,0.115770559507176,-0.186753043381426,0,0,NS,Reversal,1,TRUE,0.05019219569294693
Q9BS26,ERP44,0.0715459726381518,-0.359970573814245,0,0,NS,Reversal,0.8225806451612904,TRUE,0.203946991352641
Q9BS92,NIPSNAP3B,0.29285878070786,-0.093959390333513,0,0,NS,Reversal,0.9354838709677419,TRUE,0.14064310770757105
Q9BSD7,NTPCR,0.143878740269777,-0.0593148635033671,0,0,NS,Reversal,0.9193548387096774,TRUE,0.059795690704951984
Q9BSE5,AGMAT,0.237299810026375,0.0333380689323803,0,0,NS,Non-restored (+/+),0.7741935483870968,TRUE,0.19136987945767991
Q9BSH4,TACO1,0.443004577171298,-0.0473618652115597,0,0,NS,Reversal,0.9516129032258065,TRUE,0.2797616445537669
Q9BSJ8,ESYT1,-0.174159590515028,-0.132924266742993,0,0,NS,Non-restored (-/-),1,TRUE,0.21714107786006845
Q9BSL1,UBAC1,0.208322797228334,0.095650698068745,0,0,NS,Non-restored (+/+),1,TRUE,0.21494171982554167
Q9BT78,COPS4,0.159910776696513,-0.034086298946189,0,0,NS,Reversal,1,TRUE,0.08897134145650995
Q9BTE1,DCTN5,0.4370540523405,-0.13709606764291,0,0,NS,Reversal,0.7580645161290323,TRUE,0.21210232505071652
Q9BTE6,AARSD1,-0.207459763730959,-0.0409691505555685,0,0,NS,Non-restored (-/-),0.9354838709677419,TRUE,0.17566576993481517
Q9BTV4,TMEM43,-0.214169629094926,0.200830475212829,0,0,NS,Rejuvenation,1,TRUE,0.009432206165321647
Q9BTZ2,DHRS4,0.141620737711506,0.34954875338747,0,0,NS,Non-restored (+/+),0.5645161290322581,FALSE,0.3473092778680315
Q9BUB7,TMEM70,-0.119927239079892,0.229649248819864,0,0,NS,Rejuvenation,0.9354838709677419,TRUE,0.07758517713255061
Q9BUF5,TUBB6,0.0575798224073374,0.237477855605551,0,0,NS,Non-restored (+/+),0.9838709677419355,TRUE,0.20863728496407025
Q9BUK0,CHCHD7,0.29529701286059,-0.0176915117758973,0,0,NS,Reversal,0.9516129032258065,TRUE,0.1962967323116757
Q9BUR5,APOO,0.0594934517442134,-0.00793507805790128,0,0,NS,Reversal,1,TRUE,0.036457275660541355
Q9BV20,MRI1,0.00478846842120184,0.0847655618720857,0,0,NS,Non-restored (+/+),0.5161290322580645,FALSE,0.06332426210296911
Q9BV23,ABHD6,-0.698865062345639,-0.0360895317537846,-1,0,Sig Aging only,Non-restored (-/-),0.9032258064516129,TRUE,0.519691377351909
Q9BV57,ADI1,-0.238267854731344,0.0646798191633486,0,0,NS,Rejuvenation,0.5,FALSE,0.12274527708298115
Q9BV79,MECR,0.240948373344484,-0.0610944410554062,0,0,NS,Reversal,1,TRUE,0.12717593514467304
Q9BV86,NTMT1,0.404992551019735,0.228825531705702,0,0,NS,Non-restored (+/+),0.7903225806451613,TRUE,0.44817706433381266
Q9BVC6,TMEM109,-0.174090444036256,-0.184855713924527,0,0,NS,Non-restored (-/-),1,TRUE,0.2538132623749273
Q9BVK6,TMED9,0.119499576224754,0.0396599537342688,0,0,NS,Non-restored (+/+),0.9032258064516129,TRUE,0.11254278292448848
Q9BVV7,TIMM21,0.129235650280918,0.0863409078543711,0,0,NS,Non-restored (+/+),0.8870967741935484,TRUE,0.15243564612231889
Q9BW30,TPPP3,0.286051976763659,0.0704539429995918,0,0,NS,Non-restored (+/+),0.7096774193548387,TRUE,0.2520877533977418
Q9BW91,NUDT9,0.0353383915576089,-0.0643814131423817,0,0,NS,Reversal,0.8064516129032258,TRUE,0.020536517508740117
Q9BWH2,FUNDC2,-0.0471721329283561,-0.201893801399361,0,0,NS,Non-restored (-/-),1,TRUE,0.17611621112569206
Q9BX66,SORBS1,-0.0377484942941315,-0.299578436060731,0,0,NS,Non-restored (-/-),0.45161290322580644,FALSE,0.2385261599307655
Q9BX68,HINT2,-0.0941079152470152,-0.169635492803533,0,0,NS,Non-restored (-/-),1,TRUE,0.1864947523257933
Q9BXB4,OSBPL11,-0.361128750115947,0.17872656336777001,0,0,NS,Rejuvenation,0.5645161290322581,FALSE,0.12897782315289094
Q9BXI3,NT5C1A,-0.577475202605982,0.261328734406373,0,0,NS,Rejuvenation,1,TRUE,0.22354931151212068
Q9BXJ8,TMEM120A,-0.00107731251939924,-0.164468017589561,0,0,NS,Non-restored (-/-),0.5,FALSE,0.11705822551381133
Q9BXJ9,NAA15,0.0331001044229637,0.011185915372792,0,0,NS,Non-restored (+/+),0.5161290322580645,FALSE,0.03131494490934053
Q9BXK5,BCL2L13,0.0989417794469922,-0.0213006504652995,0,0,NS,Reversal,1,TRUE,0.054900568801934294
Q9BXS5,AP1M1,-0.167901572621492,0.0139738720032447,0,0,NS,Rejuvenation,0.7580645161290323,TRUE,0.10884332091961538
Q9BXW6,OSBPL1A,-0.326914385992815,0.107575661410067,0,0,NS,Rejuvenation,0.9032258064516129,TRUE,0.1550958995292696
Q9BXW7,HDHD5,0.112220479895001,0.111582263689943,0,0,NS,Non-restored (+/+),0.967741935483871,TRUE,0.158252437637068
Q9BY44,EIF2A,-0.318435236564717,0.0129748101792906,0,0,NS,Rejuvenation,0.8870967741935484,TRUE,0.21599313888126923
Q9BYD1,MRPL13,-0.312145616074577,0.153754982631639,0,0,NS,Rejuvenation,0.6774193548387096,FALSE,0.11199909098393422
Q9BYD2,MRPL9,-0.897000931557731,0.313832265305276,-1,0,Sig Aging only,Rejuvenation,0.6612903225806451,TRUE,0.41236251848262534
Q9BYD3,MRPL4,-0.123886072760133,0.181782055728206,0,0,NS,Rejuvenation,0.4838709677419355,FALSE,0.04093864216018527
Q9BYD6,MRPL1,-0.325550457400546,0.12793700740762,0,0,NS,Rejuvenation,0.8225806451612904,TRUE,0.13973381054366665
Q9BYT8,NLN,0.0649240323537299,0.19670701419491,0,0,NS,Non-restored (+/+),0.5967741935483871,FALSE,0.18500108718347652
Q9BYV2,TRIM54,-0.573540415318558,0.0862163963748586,-1,0,Sig Aging only,Rejuvenation,0.9838709677419355,TRUE,0.3445901184301714
Q9BYV7,BCO2,0.16913311735361,-0.383696156992176,0,0,NS,Reversal,0.5,FALSE,0.15171898032042802
Q9BZE1,MRPL37,-0.152546114243975,0.0426278937776985,0,0,NS,Rejuvenation,0.6612903225806451,FALSE,0.07772391906766206
Q9BZE9,ASPSCR1,-0.295262519720776,-0.205231018149078,0,0,NS,Non-restored (-/-),0.43548387096774194,FALSE,0.3539023745678198
Q9BZL1,UBL5,-0.0401693269553967,-0.0157588864901825,0,0,NS,Non-restored (-/-),0.9838709677419355,TRUE,0.03954721898701769
Q9BZQ8,NIBAN1,-0.00732296327185011,-0.112256422966286,0,0,NS,Non-restored (-/-),0.967741935483871,TRUE,0.08455539489911136
Q9BZV1,UBXN6,-0.0478293116968196,0.107910603770421,0,0,NS,Rejuvenation,0.7580645161290323,TRUE,0.04248388904769311
Q9C0E8,LNPK,0.0529121925120037,-0.0315038524933549,0,0,NS,Reversal,0.9838709677419355,TRUE,0.015137982401133907
Q9GZP4,PITHD1,0.339645309215935,-0.099569325114448,0,0,NS,Reversal,0.6129032258064516,FALSE,0.16975935635819522
Q9GZT3,SLIRP,0.0531374753248564,0.0846187876991742,0,0,NS,Non-restored (+/+),0.9516129032258065,TRUE,0.09740838773520968
Q9GZT8,NIF3L1,-0.133585507758266,-0.113866900705677,0,0,NS,Non-restored (-/-),1,TRUE,0.17497527604579752
Q9GZT9,EGLN1,0.394515896736063,0.035210189052664403,0,0,NS,Non-restored (+/+),0.6129032258064516,FALSE,0.3038622293139612
Q9GZV1,ANKRD2,-0.223021877287451,0.327900746457278,0,0,NS,Rejuvenation,1,TRUE,0.07416055959316142
Q9GZZ1,NAA50,0.179809239385804,0.0055319580665163,0,0,NS,Non-restored (+/+),0.967741935483871,TRUE,0.13105601755177054
Q9H061,TMEM126A,0.0568131789681239,-0.113233644040488,0,0,NS,Reversal,0.9838709677419355,TRUE,0.0398952934503674
Q9H074,PAIP1,0.237777113707104,0.0371815760909264,0,0,NS,Non-restored (+/+),0.9516129032258065,TRUE,0.19442515410235567
Q9H078,CLPB,0.182304770940227,0.0645918561703134,0,0,NS,Non-restored (+/+),0.6129032258064516,FALSE,0.1745822792819495
Q9H0E2,TOLLIP,-0.232701604191735,-0.0665148988076076,0,0,NS,Non-restored (-/-),1,TRUE,0.21157801831376008
Q9H0N5,PCBD2,0.28256101655948,-0.16781180213308,0,0,NS,Reversal,1,TRUE,0.08113994765673666
Q9H0P0,NT5C3A,0.0872393108018272,-0.104205895203339,0,0,NS,Reversal,1,TRUE,0.011997186883882896
Q9H0R4,HDHD2,0.0133871279879365,-0.0467468866296272,0,0,NS,Reversal,0.9838709677419355,TRUE,0.02358891155428602
Q9H0U4,RAB1B,-0.00932079457588486,-0.095192149708609,0,0,NS,Non-restored (-/-),1,TRUE,0.07390181162533742
Q9H0W9,C11orf54,0.168629618945864,-0.266090561999999,0,0,NS,Reversal,1,TRUE,0.06891529373441478
Q9H1E3,NUCKS1,0.190546205192344,-0.117843260320093,0,0,NS,Reversal,1,TRUE,0.05140874533140041
Q9H1E5,TMX4,-0.0812525174392,-0.115781910886298,0,0,NS,Non-restored (-/-),0.967741935483871,TRUE,0.1393243803961744
Q9H1R3,MYLK2,-0.227081774232783,-0.551359868116908,0,0,NS,Non-restored (-/-),1,TRUE,0.5504413640634596
Q9H223,EHD4,0.178339193380825,0.12617281554137,0,0,NS,Non-restored (+/+),0.5806451612903226,FALSE,0.21532250646162251
Q9H299,SH3BGRL3,0.225154979910386,0.234783558511122,0,0,NS,Non-restored (+/+),0.8387096774193549,TRUE,0.3252256594468777
Q9H2G2,SLK,-0.0990502919387524,0.195318128645855,0,0,NS,Rejuvenation,0.6774193548387096,FALSE,0.06807164014575148
Q9H2H8,PPIL3,0.167063808180615,-0.0269497676541874,0,0,NS,Reversal,0.9193548387096774,TRUE,0.09907558819568368
Q9H2I8,LRMDA,-0.601699880754019,0.00684133538869602,-1,0,Sig Aging only,Rejuvenation,1,TRUE,0.4206285112745854
Q9H2S6,TNMD,0.160585767829467,-0.169061271314799,0,0,NS,Reversal,0.9838709677419355,TRUE,0.005993085988448469
Q9H2U2,PPA2,0.0646302247306174,-0.025977581458573,0,0,NS,Reversal,1,TRUE,0.027331546168447178
Q9H2W6,MRPL46,-0.0255583828586587,0.0720528523433757,0,0,NS,Rejuvenation,0.7741935483870968,TRUE,0.03287655466031439
Q9H330,TMEM245,0.249232454687206,-0.0744656057909943,0,0,NS,Reversal,0.6129032258064516,FALSE,0.12357882398111597
Q9H3H3,C11orf68,-0.168237693690191,0.0215414867248107,0,0,NS,Rejuvenation,0.8064516129032258,TRUE,0.10372988271956565
Q9H3K2,GHITM,-0.218097921702814,0.0828071575481601,0,0,NS,Rejuvenation,1,TRUE,0.09566501676566566
Q9H3K6,BOLA2,-0.0210013200114965,0.157711115426025,0,0,NS,Rejuvenation,0.9193548387096774,TRUE,0.09666842339223869
Q9H3N1,TMX1,0.214053817199581,-0.00592722278746649,0,0,NS,Reversal,0.967741935483871,TRUE,0.14716772625406838
Q9H444,CHMP4B,0.0234958541201422,0.0728324177176418,0,0,NS,Non-restored (+/+),1,TRUE,0.06811437423647819
Q9H477,RBKS,-0.113169380537183,-0.281355962575958,0,0,NS,Non-restored (-/-),0.9193548387096774,TRUE,0.2789715454652514
Q9H479,FN3K,0.278492304664454,-0.00995105509918659,0,0,NS,Reversal,1,TRUE,0.1898873385959096
Q9H496,TOR1AIP2,0.0976187681493066,0.100466078531758,0,0,NS,Non-restored (+/+),0.5,FALSE,0.14006713833847836
Q9H4A4,RNPEP,0.335806827094601,-0.223033618375194,0,0,NS,Reversal,1,TRUE,0.07974270062165859
Q9H4G4,GLIPR2,-0.164596090386995,0.607388532265103,0,1,Sig Training_Old only,Rejuvenation,0.5967741935483871,TRUE,0.3131015383101604
Q9H4M9,EHD1,0.0984871524634521,-0.0481590566832146,0,0,NS,Reversal,1,TRUE,0.035587337810412005
Q9H6F2,TMEM38A,-0.549029267459996,-0.125991495808162,-1,0,Sig Aging only,Non-restored (-/-),1,TRUE,0.47731175914863366
Q9H6K4,OPA3,0.0526385370374669,-0.0860015375224812,0,0,NS,Reversal,0.7096774193548387,TRUE,0.023591203883683687
Q9H773,DCTPP1,0.367519748523119,-0.0647601638947357,0,0,NS,Reversal,0.6935483870967742,FALSE,0.21408335535995224
Q9H7C9,AAMDC,0.315106742978177,-0.275460965845184,0,0,NS,Reversal,1,TRUE,0.028033797856149907
Q9H7Z7,PTGES2,-0.0387085058779739,0.0626448753720865,0,0,NS,Rejuvenation,1,TRUE,0.01692556918627383
Q9H832,UBE2Z,0.211648505889087,-0.0630744970876833,0,0,NS,Reversal,0.6290322580645161,FALSE,0.10505768913154234
Q9H845,ACAD9,0.0564276721427817,0.0041552943655141,0,0,NS,Non-restored (+/+),0.8387096774193549,TRUE,0.04283862644241346
Q9H8H3,METTL7A,0.138417058168539,-0.347071091870742,0,0,NS,Reversal,1,TRUE,0.14754068215275415
Q9H8M1,COQ10B,-0.229994534518745,-0.139967000334313,0,0,NS,Non-restored (-/-),0.8064516129032258,TRUE,0.26160231007278056
Q9H8S9,MOB1A,0.104524463649231,-0.0253207501802173,0,0,NS,Reversal,0.5645161290322581,FALSE,0.05600548288909587
Q9H8Y8,GORASP2,-0.00913046651263372,-0.0607946991350978,0,0,NS,Non-restored (-/-),0.9354838709677419,TRUE,0.04944455880510358
Q9H910,JPT2,0.734815862657774,0.414117110663422,1,0,Sig Aging only,Non-restored (+/+),0.5483870967741935,TRUE,0.8124182965642402
Q9H987,SYNPO2L,-1.8304287542026,0.0886707941369203,-1,0,Sig Aging only,Rejuvenation,0.9354838709677419,TRUE,1.23160886474809
Q9H993,ARMT1,-0.138363500978283,-0.261189325790294,0,0,NS,Non-restored (-/-),0.8870967741935484,TRUE,0.28252651325031475
Q9H9A6,LRRC40,0.30008838465495,-0.0193688171090081,0,0,NS,Reversal,0.3709677419354839,FALSE,0.19849870982349058
Q9H9B4,SFXN1,0.322053928524909,0.0659836376431358,0,0,NS,Non-restored (+/+),0.967741935483871,TRUE,0.27438399439254807
Q9H9P8,L2HGDH,0.266190753737916,-0.0342519085096278,0,0,NS,Reversal,1,TRUE,0.1640055302814997
Q9H9Q2,COPS7B,1.01339887334584,-0.455490221325272,1,0,Sig Aging only,Reversal,0.3870967741935484,TRUE,0.3945009911263893
Q9HA64,FN3KRP,0.262738435980239,0.0463078600247435,0,0,NS,Non-restored (+/+),0.5806451612903226,FALSE,0.21852873160570815
Q9HA65,TBC1D17,0.079447692882642,-0.026650501770149,0,0,NS,Reversal,0.9516129032258065,TRUE,0.03733325186324592
Q9HB71,CACYBP,0.184589039499631,0.060381038939795,0,0,NS,Non-restored (+/+),0.9354838709677419,TRUE,0.17322000365231857
Q9HBH5,RDH14,0.011121357208264,0.137622901860297,0,0,NS,Non-restored (+/+),0.9032258064516129,TRUE,0.10517807424994807
Q9HBI1,PARVB,0.0356845939035217,-0.0700396601411697,0,0,NS,Reversal,0.8064516129032258,TRUE,0.02429270030475391
Q9HBL0,TNS1,0.305051385652607,-0.0655024180199923,0,0,NS,Reversal,0.967741935483871,TRUE,0.1693866994392586
Q9HBL7,PLGRKT,0.200456058181771,-0.0324136882179609,0,0,NS,Reversal,0.9516129032258065,TRUE,0.11882389932806874
Q9HC38,GLOD4,0.16619658610875,-0.0759274358833864,0,0,NS,Reversal,1,TRUE,0.06382992825630175
Q9HCC0,MCCC2,0.0764160052528844,-0.0109477113832384,0,0,NS,Reversal,0.7741935483870968,TRUE,0.04629307454794036
Q9HCP6,HHATL,-0.328255167518236,-0.163687071895836,0,0,NS,Non-restored (-/-),1,TRUE,0.34785569344178635
Q9HCU5,PREB,0.187362879862537,-0.00976018224344699,0,0,NS,Reversal,0.7903225806451613,TRUE,0.12558407184348244
Q9HD33,MRPL47,-0.0179088870169828,-0.159333803595128,0,0,NS,Non-restored (-/-),0.5806451612903226,FALSE,0.12532950844757276
Q9HDC5,JPH1,-0.239180298499701,-0.0173950545671353,0,0,NS,Non-restored (-/-),1,TRUE,0.18142617203889255
Q9HDC9,APMAP,-0.0815457797259072,0.149550649500767,0,0,NS,Rejuvenation,0.5806451612903226,FALSE,0.04808670457151144
Q9NNW7,TXNRD2,0.135603206343326,-0.0884679857115884,0,0,NS,Reversal,0.9193548387096774,TRUE,0.03332963414142573
Q9NP72,RAB18,0.0951420664780613,-0.075727492108534,0,0,NS,Reversal,0.9838709677419355,TRUE,0.013728177190543294
Q9NP74,PALMD,0.190965781132363,-0.00295225490236461,0,0,NS,Reversal,0.7741935483870968,TRUE,0.1329456393520267
