gene,logFC_A,logFC_TO,pi_A,pi_TO,pi_int,sig_cat,reversed,quadrant
MPC2,-0.0457912275670864,-0.0647418261607591,0.9852598920120196,0.96326946471091,0.9018988257474873,NS,FALSE,Q3
ETHE1,-0.276159300639478,-0.0728877274900483,0.633370632110254,0.9530171102165736,0.7918297300383157,NS,FALSE,Q3
ACSL3,-0.0475826110530448,-0.0265635393927717,0.9792323236856132,0.9928731947121778,0.428038265230626,NS,FALSE,Q3
ASMTL,0.0617949069402961,-0.0910001087900021,0.9884146360302266,0.9376875914567984,0.9879143255867968,NS,TRUE,Q2
CDS2,0.354663086931044,-0.0764687570772544,0.1997807358468056,0.9448729714656318,0.5435920740433741,NS,TRUE,Q2
SNAP29,0.441761829932144,-0.114186581483423,0.2859924141313225,0.8778906210265754,0.08172293776998749,NS,TRUE,Q2
OXSR1,0.0448870845856,-0.0859057456058707,0.9742479546207784,0.8696442139226663,0.9959681841805154,NS,TRUE,Q2
LSM8,-0.389638559294596,0.0303213477184912,0.314607335839037,0.994556713356382,0.13048504104689834,NS,TRUE,Q4
AP2A1,0.0265331138775551,0.205130078796522,0.9961044021260932,0.5738218409520548,0.97732111185666,NS,FALSE,Q1
CAVIN2,0.0282454458086931,-0.202321248288541,0.9936377877365378,0.5110649385985422,0.9896809555898068,NS,TRUE,Q2
BAG2,-0.082375560441756,-0.0318691203426322,0.9660887556981445,0.9938187345531952,0.7687948001471967,NS,FALSE,Q3
BAG3,-0.305171295083348,0.161450039243931,0.3736972489985589,0.7722007648577935,0.9794020678381784,NS,TRUE,Q4
MLYCD,0.71829497440006,-0.027758701808434,0.05647952531808142,0.9963463166173724,0.9194027679879644,NS,TRUE,Q2
AIFM1,-0.00196410521120427,-0.0440679312473087,0.9999620455310368,0.9726207140438696,0.9965036879066256,NS,FALSE,Q3
EML2,0.0822879716225593,0.0519143605883698,0.9683284227518266,0.9842576097440378,0.9768737073359084,NS,FALSE,Q1
BPNT1,0.322926518179344,-0.013874625802206,0.27984988168243824,0.9986162267966135,0.93036872815679,NS,TRUE,Q2
DDAH2,0.474750886196098,0.00524344189226511,0.03166758341300094,0.9997899062123906,0.3163675687554078,Sig Young only,FALSE,Q1
ABHD16A,0.581720646791084,-0.464915264025649,0.18985088874352488,0.1444114174873292,0.24691960957287343,NS,TRUE,Q2
TXNDC12,0.437380767097903,-0.589857205576592,0.6583021496233485,0.22926406082246611,0.15707082045470236,NS,TRUE,Q2
NUDT3,0.267236909457484,-0.111718206979901,0.35700137796069725,0.8610777392310178,0.9917001593420228,NS,TRUE,Q2
NDUFB10,-0.0749571670583684,-0.0196912916024701,0.965579968601382,0.9975294401429464,0.24167793969429657,NS,FALSE,Q3
CLPTM1,0.266174313358068,-0.210293936540076,0.8123943427163355,0.7412060552207581,0.21683664122631857,NS,TRUE,Q2
MOCS2,-0.463424675220864,-0.0251354534631432,0.11689947480660874,0.995696098101831,0.7596686552724443,NS,FALSE,Q3
TOMM40,0.026961715489314,0.0271183269532642,0.99492316175896,0.9938581194451378,0.3072623742538519,NS,FALSE,Q1
PEX11B,0.0922821921997237,-0.252605872570561,0.9708210180120692,0.634423681110072,0.9751160667571104,NS,TRUE,Q2
CYB5A,0.391396609487284,-0.136466366959606,0.2469000836215875,0.8541012580076369,0.433151691384503,NS,TRUE,Q2
ADH1B,0.534402745777399,-0.693862945007663,0.2456139319712262,0.03406599350333743,0.932194625306398,Sig Old only,TRUE,Q2
LDHA,-0.515828721363057,0.111434689383035,0.05209323620117151,0.9138166171515972,0.9999557722447058,NS,TRUE,Q4
ALDH1A1,0.087274427324946,-0.248801751029376,0.952471124983878,0.5065117920713389,0.9870407268833202,NS,TRUE,Q2
GLUD1,0.169658102936218,0.160524199453395,0.7270862135104001,0.7084935337673353,0.8144163581107026,NS,FALSE,Q1
CYB5R3,0.24379224666113,-0.0366201157399892,0.3927735208490384,0.9861092819778576,0.4839324542353749,NS,TRUE,Q2
GSR,-0.0587566772864854,0.0491598346435289,0.9555761122528128,0.9639897438767154,0.8833884336858481,NS,TRUE,Q4
MT-CO1,-0.751278984352641,0.284796510806366,0.01391644473168341,0.5861914792253278,0.04992425542016105,Interaction,TRUE,Q4
MT-CO2,-0.0707109386052238,-0.0130102653349269,0.9673834455096542,0.9988720462344246,0.38064066113724165,NS,FALSE,Q3
MT-CO3,-0.175902437648894,-0.073274600152061,0.8347116231453744,0.9676980678944634,0.2521496518028946,NS,FALSE,Q3
SOD1,0.0145612824982031,-0.162051858885306,0.9983310460302064,0.6667459362426423,0.9364013380667152,NS,TRUE,Q2
CP,0.635080754759311,-0.029154303198311,0.00919513082137328,0.994650432510926,0.88878551789924,Sig Young only,TRUE,Q2
F13A1,0.686288722368726,0.125410763366681,0.07787450281996042,0.913754759895,0.2603267634718702,NS,FALSE,Q1
HPRT1,-0.13232289869692,0.557168818158644,0.8981583965081852,0.00534877960116596,0.9996656729093496,Sig Old only,TRUE,Q4
GOT2,0.188576594330982,0.0450240359674474,0.5860897766071047,0.976929247059836,0.8772316159512689,NS,FALSE,Q1
PGK1,-0.287585175712827,0.0558556278686027,0.20166721036113172,0.9620622420431124,0.9999868521838616,NS,TRUE,Q4
AK1,-0.145667785805085,-0.0356757286273819,0.8048967667692001,0.98877874708103,0.7931205996490325,NS,FALSE,Q3
HP,0.933353088334144,-0.0603502163983762,0.00933486693776658,0.9890909623623332,0.6949592893702284,Sig Young only,TRUE,Q2
CFB,0.50896360945184,0.0354645150783206,0.10063501086567972,0.9931502051879122,0.9089634396990254,NS,FALSE,Q1
MT-ATP6,-0.328558953683526,-0.177177617811793,0.4408893257047503,0.7948551339586823,0.8072141567643835,NS,FALSE,Q3
CA2,0.419308198148968,-0.0900418386691193,0.13320030580622247,0.9391742512907996,0.9418537508097572,NS,TRUE,Q2
ASS1,0.434513306231505,-0.646283542739724,0.53227922061603306,0.03708538825682576,0.6535652069454219,Sig Old only,TRUE,Q2
SERPINA1,0.432526951509445,-0.0910250659511078,0.16190540930909764,0.9458586465653608,0.8340675230459059,NS,TRUE,Q2
SERPINA3,0.400262192794301,-0.0648741601956999,0.20126381899527504,0.9723954230576314,0.8406688459677819,NS,TRUE,Q2
AGT,0.268728754738166,-0.150340026024953,0.5037761830688642,0.7977683926111895,0.7757791991680512,NS,TRUE,Q2
A2M,-0.0536777567329452,0.0677026297445629,0.9898534284907006,0.9806144720398738,0.6233038262545575,NS,TRUE,Q4
C3,0.618698981847171,-0.0291093115631753,0.04194023201966013,0.9961802694194212,0.7498783279437987,Sig Young only,TRUE,Q2
CST3,0.0428562556024374,0.153277328900888,0.9881195049335402,0.7819381817307228,0.9900742179176732,NS,FALSE,Q1
CSTA,-0.179246075735982,0.563149076360421,0.9223117285428404,0.2595678952971541,0.86947704553933,NS,TRUE,Q4
JCHAIN,0.372707202496997,-0.277193388657949,0.7405702611778345,0.7573675518542173,0.971519747766742,NS,TRUE,Q2
IGKV3-20,0.386041243616909,0.118900386043826,0.6309749180639527,0.9509902771709068,0.9954120784045342,NS,FALSE,Q1
IGHV3-7,0.263174651394792,0.36371087784196,0.7270095673052731,0.4290016153235342,0.981961967802551,NS,FALSE,Q1
IGKC,0.483383302810168,0.367459339385142,0.22272695104842427,0.3867976559361776,0.998095182247585,NS,FALSE,Q1
IGHG1,0.418396498365215,0.252939512512373,0.2616314479844323,0.6157918211418677,0.919546666471894,NS,FALSE,Q1
IGHG2,0.664299138606275,0.17774074467377,0.02681691591607982,0.8342430572413371,0.7416514187590634,Sig Young only,FALSE,Q1
IGHG3,0.298575000746482,0.0521013444656795,0.7312604507072512,0.9915355861354318,0.7015332494450487,NS,FALSE,Q1
IGHM,0.246387765404307,0.186885977816548,0.795171849065052,0.8624202229295305,0.9283958389996496,NS,FALSE,Q1
IGHA1,0.659364057552825,0.0828544352831493,0.05169684682840622,0.9713498150758874,0.7428742602846405,NS,FALSE,Q1
HLA-B,0.23215426778925,0.103375425514376,0.8048084601398869,0.9453581243211668,0.08558325864899746,NS,FALSE,Q1
HLA-DRB1,0.0802798988985174,-0.185031100871885,0.9767597607797046,0.8147203824065833,0.9258747817639594,NS,TRUE,Q2
MB,0.280398574231697,-0.111907625781761,0.2015019396913756,0.8155197620147908,0.999624299549018,NS,TRUE,Q2
COL1A1,-0.834824749354215,0.0277522387629467,0.090389083420992,0.998348668572908,0.01077268069497407,Interaction,TRUE,Q4
COL3A1,-0.954503355632923,0.3476617654077,0.042802966879484,0.707856303193066,5.29949022212369e-4,Interaction,TRUE,Q4
COL4A1,-0.684782972937686,-0.079490400622209,0.2158163097994524,0.984086341576543,0.00150795111681362,Interaction,FALSE,Q3
CRYAB,-0.18626813025125,0.361388616164568,0.779038571343161,0.20927774434943291,0.9996532863251149,NS,TRUE,Q4
KRT14,0.0622179539853285,0.0171962894401858,0.993599975153615,0.9994490189880226,0.9799533987048222,NS,FALSE,Q1
LMNA,-0.420764924331731,0.0851826282696528,0.24651847963088117,0.9595480910035712,0.1393372561017649,NS,TRUE,Q4
TNNC2,-0.713884552832486,0.258188569732127,0.06556279776536877,0.7496781954079756,0.31638115495892166,NS,TRUE,Q4
APOE,0.363438418279802,-0.108007628121761,0.618153034783519,0.9477195410733348,0.9950982903725452,NS,TRUE,Q2
APOC2,0.584994535216534,-0.134072769717061,0.2023737335720102,0.9225523318104288,0.943195104222638,NS,TRUE,Q2
LRG1,1.0802078910003,-0.415372431567146,5.581875644484353e-5,0.21409239399555716,0.15798962199541006,Sig Young only,TRUE,Q2
FN1,-0.261166583432715,-0.136744638504574,0.8812532965683861,0.9437929454444548,0.9895085224618646,NS,FALSE,Q3
RBP4,0.316883423267974,-0.267196962094705,0.829479407455103,0.6998028658185476,0.9844208658027856,NS,TRUE,Q2
ORM1,0.333454938035597,-0.00142293011651873,0.6018810241140372,0.9999930123624544,0.8297322702856997,NS,TRUE,Q2
TTR,0.307645184526404,0.0147392014839696,0.49284497553009465,0.9988729610521428,0.763410694691959,NS,FALSE,Q1
ALB,0.38943878911482,-0.0223481173015223,0.17156634991585254,0.9966757223085452,0.6877364104233449,NS,TRUE,Q2
TFRC,0.100922067707579,-0.533904744745637,0.97533114997193,0.26096778121441644,0.3158026339436499,NS,TRUE,Q2
TF,0.314594162016963,0.0233822008309303,0.44326863609378575,0.9969210775995035,0.8862663128647985,NS,FALSE,Q1
FTL,0.434360931002459,0.410452585187688,0.6789673746489537,0.6509545758792884,0.2288130271665689,NS,FALSE,Q1
FTH1,0.642474588562489,0.120948351106104,0.1063812041601138,0.9456919769256366,0.07245395554500138,NS,FALSE,Q1
MT2A,0.704105735395693,-0.534807706711916,0.0121179247347412,0.06328755646695713,0.5904997352263266,Sig Young only,TRUE,Q2
MT-ND1,-0.174197167172728,0.0180230743719392,0.805215759846283,0.9980635372330126,0.180144345188085,NS,TRUE,Q4
MT-ND2,-0.803253697726777,0.143118778633745,0.00346022230198018,0.8890901965211032,0.13589234898905733,Sig Young only,TRUE,Q4
MT-ND3,-0.288504828451916,-0.144824604970573,0.5622672557149946,0.8698738526249391,0.5530527680020539,NS,FALSE,Q3
MT-ND4,-0.816540974525264,-0.217864516383397,3.995859056454346e-4,0.6971987817244275,0.614208420143426,Sig Young only,FALSE,Q3
MT-ND5,-0.452721460402376,0.236067277216254,0.33231322339406916,0.751168029992869,0.39318585467243106,NS,TRUE,Q4
MT-ATP8,-0.0584232149131232,0.0820754658926397,0.9811815682926506,0.953883517268453,0.914253542196864,NS,TRUE,Q4
CAT,0.128070687226238,-0.0585236784506407,0.9140467907455104,0.9807482378246354,0.9989704858717569,NS,TRUE,Q2
ALDOA,0.0175737515892322,-0.0139316276382466,0.9968749031814446,0.9977326966061982,0.9951676544958308,NS,TRUE,Q2
CSTB,0.301678495583005,0.0351784619756685,0.3622008615970764,0.9908808257423304,0.938787239083378,NS,FALSE,Q1
ANXA1,0.152043656770125,0.238353792653626,0.9007856011598464,0.7005325827383028,0.562778860215464,NS,FALSE,Q1
SOD2,0.824577681522737,-0.0623829307927366,1.0758570549744824e-4,0.9763787297523864,0.998440800243896,Sig Young only,TRUE,Q2
KRT1,-0.231231638114888,0.0318195618176702,0.8492053543355307,0.9970956390627544,0.7880809211060656,NS,TRUE,Q4
VWF,-0.131180545212878,0.166013330574614,0.9544194447717274,0.8786341223126617,0.9266901481443354,NS,TRUE,Q4
GAPDH,-0.198257091572845,0.186472443637154,0.5888214435271533,0.5670171622320295,0.9991285690598156,NS,TRUE,Q4
HLA-A,0.412795528925514,0.126770221631102,0.19964905956192383,0.8898913108256106,0.9933288909216542,NS,FALSE,Q1
CAPNS1,-0.0341984545814746,0.106603165535613,0.9810805621346708,0.7167463470611516,0.9913336708323452,NS,TRUE,Q4
HSPB1,-0.214480479921598,0.389604803888894,0.7303080333505274,0.1852614517188206,0.9098076852181932,NS,TRUE,Q4
RPN1,-0.119860031310601,0.0056545404612045,0.7769604698668736,0.9996006038586204,0.9995013316677428,NS,TRUE,Q4
RPN2,-0.156557977449424,0.00252147429364058,0.8270887096801103,0.9999597216662026,0.8898284832663803,NS,TRUE,Q4
GNAI2,0.134908131231072,-0.0362081310865427,0.750701647709022,0.9830881495414842,0.9836853089707974,NS,TRUE,Q2
ATP1A1,-0.0298073658190319,0.110490778728106,0.9903130132699852,0.796931555784991,0.9275709279948632,NS,TRUE,Q4
ATP1B1,0.0160738467899328,0.0787604396973514,0.9975389959907957,0.9119306250377884,0.9739066028706674,NS,FALSE,Q1
APOD,0.138018727851986,-0.289924680596076,0.9252419657685276,0.5962630997864593,0.9984496280462216,NS,TRUE,Q2
ALDH2,0.549591691215497,-0.105935204475283,0.06216157021552329,0.93490801464389,0.7887526686574096,NS,TRUE,Q2
S100A8,-0.016002473803276,0.291311876448503,0.9994683253382648,0.758846184471734,0.9958015962212564,NS,TRUE,Q4
SLC25A5,0.023859463203447,0.0264917620613225,0.9949333870727566,0.992561150053751,0.994428094857542,NS,FALSE,Q1
SERPING1,0.257210385528268,0.0337186063894173,0.6956638201031842,0.9941533638374564,0.8626723420069877,NS,FALSE,Q1
PCCA,0.381132253279478,-0.0249179143631757,0.12412121913795886,0.9949574097287333,0.7773827218333098,NS,TRUE,Q2
PCCB,0.499660738707608,0.0240763165459406,0.03231754817541639,0.9957949241392088,0.7081747566300343,Sig Young only,FALSE,Q1
EIF2S1,-0.07245785246106,0.0552554277123853,0.905529146756339,0.9376882753886244,0.967629558260538,NS,TRUE,Q4
RPLP1,-0.392388339139252,0.00741548035007611,0.2898038941693432,0.9997274315200873,0.997545019295729,NS,TRUE,Q4
RPLP2,-0.278037612453168,0.23276089879861,0.5482272254022632,0.6167617342593412,0.8729199435349984,NS,TRUE,Q4
RPLP0,-0.284407556059492,0.152113457249012,0.4897193019067903,0.8218258594221558,0.9637022074389762,NS,TRUE,Q4
FABP3,0.313630921317873,-0.138141877479462,0.36779856874224326,0.8429850125122766,0.8048583898952976,NS,TRUE,Q2
CLEC3B,0.689101241667309,-0.0723166263302097,0.0234617037167624,0.9692053239364308,0.31990694659808633,Sig Young only,TRUE,Q2
SSB,-0.0580278743228106,0.0126370032377068,0.9833923278797004,0.9991457592072394,0.9181012101259504,NS,TRUE,Q4
ITGB1,0.151004605900582,-0.115137311874463,0.6458200530145715,0.7565708894752858,0.9307146941553244,NS,TRUE,Q2
KRT18,-0.312403357211863,0.274985458511853,0.695369765626944,0.7195071495897605,0.28944153945291545,NS,TRUE,Q4
KRT8,-0.282260921259716,-0.00361581556792245,0.8112401833142691,0.999969259990872,0.8206248279202331,NS,FALSE,Q3
MYL1,-0.876951512259872,0.406239779423018,0.01178573303334613,0.4412345249360227,0.07801585393089436,Sig Young only,TRUE,Q4
GSN,-0.14098684784965,0.473493404400251,0.9028304314435964,0.10121420553953414,0.9902612690926472,NS,TRUE,Q4
PTMA,0.31349135514588,0.041834856052466,0.5551832121336001,0.9895154246872674,0.9409280215483768,NS,FALSE,Q1
ATP5F1B,0.065186174118665,0.0878672734214057,0.9566879301921218,0.8996782826231339,0.9994600476623308,NS,FALSE,Q1
S100A9,-0.0211861639230086,0.343179755421524,0.998961972101787,0.6311733180451753,0.9230442900437944,NS,TRUE,Q4
S100A6,-0.457011346346331,0.531965706785055,0.5131410109503348,0.2901972008027164,0.20057959738908857,NS,TRUE,Q4
EIF4E,-0.210491706161896,-0.0676842055845555,0.48095768517573334,0.9393105980435652,0.9999925457410752,NS,FALSE,Q3
CKM,0.148382597586249,-0.0604518979395294,0.6785151939649358,0.9449589380548044,0.9820293876842952,NS,TRUE,Q2
ENO1,-0.0291877919870238,0.14353638720452,0.9947961792670748,0.8150706825852816,0.9791758646215812,NS,TRUE,Q4
PYGL,0.526349458185418,-0.056142586363503,0.11041537742157773,0.9845633717346748,0.6862756751557807,NS,TRUE,Q2
GPI,-0.0212864067476275,0.083712851372141,0.9945861770328732,0.8719022428089969,0.9992248915160478,NS,TRUE,Q4
NPM1,0.0127797151832247,-0.00783521200336068,0.99899766046997,0.9995670346026888,0.9989814666482094,NS,TRUE,Q2
TPM3,-0.752052816028929,0.178715198449826,0.0903523882547482,0.9034451355420912,0.0380517883178861,Interaction,TRUE,Q4
EPHX1,-0.0800934953613002,-0.0190810989872254,0.9635638255503626,0.9978562424518308,0.629576278213475,NS,FALSE,Q3
DBI,0.0747062940016043,-0.235857514966135,0.9611918305709194,0.49496291079908233,0.9993825529434534,NS,TRUE,Q2
LDHB,0.37761338382462,-0.0791496457339811,0.3905156821111539,0.9687324740136668,0.8666860020957371,NS,TRUE,Q2
GPX1,0.0742204368897319,-0.142649178812199,0.9264641402622572,0.6376174379549444,0.9797956025302508,NS,TRUE,Q2
P4HB,0.015729390061086,0.00696968934706632,0.9973248651708164,0.9994117238888108,0.8822301412209901,NS,FALSE,Q1
H1-0,0.0437326185847091,-0.236482002023433,0.9906720833854156,0.6158201924920681,0.17592590378924447,NS,TRUE,Q2
CTSD,0.469860632476237,-0.157154345692245,0.01010383980522674,0.6943134959171755,0.9719869913605352,Sig Young only,TRUE,Q2
ANXA2,-0.0859904293632603,0.143198071832561,0.9383241511494412,0.7768203923398588,0.8779227039684776,NS,TRUE,Q4
CAPN1,0.181286320795099,-0.0528442439185532,0.375907422017634,0.941962016358542,0.8187501838809341,NS,TRUE,Q2
TUBB,-0.0861136284051227,0.21193508101388,0.9148835428418314,0.37667258195235326,0.9430904912288396,NS,TRUE,Q4
CA3,0.614097053413893,-0.07304388975394,2.630459255759152e-4,0.9455743151077872,0.4148430504998379,Sig Young only,TRUE,Q2
DCN,-0.142034939007353,-0.0566655430234739,0.910106336814424,0.9847705118625728,0.6457415098961382,NS,FALSE,Q3
PSAP,0.68043752555803,-0.147287780642483,2.4640386477993204e-4,0.7965811747929531,0.9999997956253804,Sig Young only,TRUE,Q2
PFN1,0.0223491230044814,-5.3637755824809e-4,0.9947931875562016,0.99999683974587394,0.8128701052908558,NS,TRUE,Q2
BPGM,-0.0464959028401424,-0.0653217327340307,0.9893921640963174,0.974355967539622,0.8815633869348789,NS,FALSE,Q3
APRT,-0.0530489119048347,0.0917967110574338,0.9724800128794984,0.8902530919657581,0.9975188215159956,NS,TRUE,Q4
EPRS1,-0.00327368845591991,6.2236131119419e-4,0.9998586113166564,0.999994162162034,0.40468358182138914,NS,TRUE,Q4
CTSB,0.483212805097679,0.156751989601215,0.02202695410617107,0.7464581701820848,0.9364395652357876,Sig Young only,FALSE,Q1
HSP90AA1,0.0226992519203009,0.0377977555124609,0.9949425973352316,0.9823418106149224,0.9471231682794616,NS,FALSE,Q1
UQCRH,-2.42874158047357e-5,0.0566862136663566,0.9999999951438352,0.9612380309445132,0.7368380494058496,NS,TRUE,Q4
TPM2,-1.04803330993243,0.259779320432184,0.0027154727551819,0.7811546772756751,0.19915066107724155,Sig Young only,TRUE,Q4
FH,0.217829535177501,0.123294114681709,0.3003073251714376,0.6975664689961486,0.9860994827215958,NS,FALSE,Q1
COL1A2,-0.74146488203662,-0.0831668059391681,0.24935995571702452,0.986704364247447,0.01944001827240913,Interaction,FALSE,Q3
ANXA6,0.0158089569108029,0.0743143757465177,0.9972365610949394,0.9075214334916248,0.9958248918372764,NS,FALSE,Q1
PFKM,-0.222394228935901,-0.0174930083265217,0.5797923631786679,0.9976468030801596,0.7701113498124678,NS,FALSE,Q3
HSP90AB1,-0.0256649014099359,0.0681554031573341,0.9932165111635236,0.9331630279552714,0.8437972250448026,NS,TRUE,Q4
SOD3,0.323438013557432,-0.432137351211086,0.6447405503578091,0.2505504329075049,0.9784222935236572,NS,TRUE,Q2
CTSG,-0.0506469452613807,0.100214819589691,0.9980283968479704,0.9775543820443092,0.00118397586209133,Interaction,TRUE,Q4
PDHA1,-0.099856904295077,3.1481829488555e-4,0.8495305347923804,0.9999987987432036,0.9999334962433484,NS,TRUE,Q4
COL4A2,-0.226780660114262,-0.0443363744771013,0.8614199459543989,0.9944197986785742,0.01446232648600031,Interaction,FALSE,Q3
CYC1,0.111129148781625,0.0646615970749984,0.8767820297645246,0.9547203361439172,0.5823284077511728,NS,FALSE,Q1
MYL3,-0.353063924381711,0.046430568793081,0.6583142001465321,0.9938335657025456,0.03246920539344172,Interaction,TRUE,Q4
CFH,0.511070594048892,0.101712665662632,0.10269172501811916,0.935767694521703,0.938139669388352,NS,FALSE,Q1
NFIC,0.123038378163095,-0.128811118015729,0.9068999212061668,0.8601462139755733,0.1763973854335444,NS,TRUE,Q2
VIM,-0.74394450900818,0.183508460477331,0.00273259184864206,0.7935006310830485,0.9114371666500248,Sig Young only,TRUE,Q4
SERPINF2,-0.124031643112822,0.0710483858687176,0.9304091345634856,0.9687332903861564,0.982616323058708,NS,TRUE,Q4
RPS17,-0.30504761254786,0.26504413970725,0.3620418859682807,0.38051376329845854,0.7480259018145282,NS,TRUE,Q4
KRT19,-0.405073868214412,0.180913900344756,0.5650503829849619,0.8958176387567219,0.5859526827419682,NS,TRUE,Q4
