uniprot_id,contrast,max_rank_shift,min_rank,max_rank,sensitive,gene
P06703,Training_Old,177,178,355,TRUE,S100A6
P56192,Training_Old,165,144,309,TRUE,MARS1
Q9NVS2,Training_Old,160,198,358,TRUE,MRPS18A
P27338,Training_Old,437,241,678,TRUE,MAOB
O14744,Training_Old,873,312,1185,TRUE,PRMT5
Q9UM00,Training_Old,483,286,769,TRUE,TMCO1
P13929,Training_Old,945,314,1259,TRUE,ENO3
P51687,Training_Old,535,291,826,TRUE,SUOX
P15531,Training_Old,74,313,387,TRUE,NME1
Q969M7,Training_Old,404,317,721,TRUE,UBE2F
O60684,Training_Old,33,294,327,FALSE,KPNA6
P22307,Training_Old,205,114,319,TRUE,SCP2
Q9NZA1,Training_Old,296,298,594,TRUE,CLIC5
P21333,Training_Old,231,192,423,TRUE,FLNA
P14618,Training_Old,952,222,1174,TRUE,PKM
P05556,Training_Old,1094,323,1417,TRUE,ITGB1
P35613,Training_Old,212,324,536,TRUE,BSG
P02786,Training_Old,137,194,331,TRUE,TFRC
Q9BZE9,Training_Old,371,286,657,TRUE,ASPSCR1
P49354,Training_Old,201,152,353,TRUE,FNTA
Q9Y277,Training_Old,259,240,499,TRUE,VDAC3
P41227,Training_Old,101,279,380,TRUE,NAA10
P07339,Training_Old,584,198,782,TRUE,CTSD
P30837,Training_Old,146,217,363,TRUE,ALDH1B1
P55769,Training_Old,594,331,925,TRUE,SNU13
P20810,Training_Old,209,179,388,TRUE,CAST
P20073,Training_Old,891,68,959,TRUE,ANXA7
Q9BYV7,Training_Old,143,284,427,TRUE,BCO2
Q14108,Training_Old,772,336,1108,TRUE,SCARB2
O14558,Training_Old,164,291,455,TRUE,HSPB6
Q9Y4L1,Training_Old,315,209,524,TRUE,HYOU1
Q14157,Training_Old,302,37,339,TRUE,UBAP2L
P55809,Training_Old,104,336,440,TRUE,OXCT1
O60884,Training_Old,194,316,510,TRUE,DNAJA2
P61020,Training_Old,651,342,993,TRUE,RAB5B
Q9UKX2,Training_Old,320,229,549,TRUE,MYH2
Q93008,Training_Old,176,168,344,TRUE,USP9X
Q13451,Training_Old,662,345,1007,TRUE,FKBP5
O95359,Training_Old,735,346,1081,TRUE,TACC2
P68036,Training_Old,824,291,1115,TRUE,UBE2L3
P01780,Training_Old,222,126,348,TRUE,IGHV3-7
Q8N0U4,Training_Old,132,287,419,TRUE,FAM185A
P61019,Training_Old,568,350,918,TRUE,RAB2A
P54619,Training_Old,91,351,442,TRUE,PRKAG1
P49189,Training_Old,359,217,576,TRUE,ALDH9A1
P24298,Training_Old,158,292,450,TRUE,GPT
Q92696,Training_Old,90,274,364,TRUE,RABGGTA
P68366,Training_Old,312,275,587,TRUE,TUBA4A
P00367,Training_Old,63,315,378,TRUE,GLUD1
Q99613,Training_Old,383,206,589,TRUE,EIF3C
Q9BVC6,Training_Old,176,347,523,TRUE,TMEM109
P46199,Training_Old,51,320,371,TRUE,MTIF2
P47985,Training_Old,538,339,877,TRUE,UQCRFS1
P52943,Training_Old,230,131,361,TRUE,CRIP2
Q0VDF9,Training_Old,280,170,450,TRUE,HSPA14
P35555,Training_Old,71,297,368,TRUE,FBN1
Q9HD33,Training_Old,682,364,1046,TRUE,MRPL47
Q9Y490,Training_Old,335,365,700,TRUE,TLN1
Q9Y5J7,Training_Old,143,223,366,TRUE,TIMM9
P23588,Training_Old,815,362,1177,TRUE,EIF4B
O96011,Training_Old,531,316,847,TRUE,PEX11B
Q13698,Training_Old,678,361,1039,TRUE,CACNA1S
Q9UQ80,Training_Old,150,298,448,TRUE,PA2G4
O75880,Training_Old,103,371,474,TRUE,SCO1
P62244,Training_Old,206,228,434,TRUE,RPS15A
P14625,Training_Old,295,373,668,TRUE,HSP90B1
P62913,Training_Old,235,139,374,TRUE,RPL11
P62081,Training_Old,316,59,375,TRUE,RPS7
Q9GZV1,Training_Old,214,262,476,TRUE,ANKRD2
Q01082,Training_Old,108,365,473,TRUE,SPTBN1
P52294,Training_Old,92,349,441,TRUE,KPNA1
Q08722,Training_Old,621,379,1000,TRUE,CD47
Q9NUU7,Training_Old,935,380,1315,TRUE,DDX19A
Q9UKS6,Training_Old,133,359,492,TRUE,PACSIN3
Q9NZB2,Training_Old,81,333,414,TRUE,FAM120A
P49840,Training_Old,394,383,777,TRUE,GSK3A
O95140,Training_Old,535,379,914,TRUE,MFN2
O75208,Training_Old,596,264,860,TRUE,COQ9
Q14204,Training_Old,107,385,492,TRUE,DYNC1H1
P05387,Training_Old,259,220,479,TRUE,RPLP2
O94903,Training_Old,874,382,1256,TRUE,PLPBP
O75339,Training_Old,247,142,389,TRUE,CILP
P38606,Training_Old,147,316,463,TRUE,ATP6V1A
P15104,Training_Old,377,377,754,TRUE,GLUL
Q5U5X0,Training_Old,191,381,572,TRUE,LYRM7
P46109,Training_Old,740,393,1133,TRUE,CRKL
Q9NZL4,Training_Old,530,394,924,TRUE,HSPBP1
O43865,Training_Old,88,307,395,TRUE,AHCYL1
Q15046,Training_Old,1065,360,1425,TRUE,KARS1
Q96DG6,Training_Old,141,284,425,TRUE,CMBL
P05976,Training_Old,524,145,669,TRUE,MYL1
Q969Q0,Training_Old,228,171,399,TRUE,RPL36AL
P21796,Training_Old,567,254,821,TRUE,VDAC1
Q9NQX3,Training_Old,483,387,870,TRUE,GPHN
P05023,Training_Old,367,352,719,TRUE,ATP1A1
P41250,Training_Old,709,403,1112,TRUE,GARS1
Q7Z6Z7,Training_Old,285,201,486,TRUE,HUWE1
P63010,Training_Old,95,310,405,TRUE,AP2B1
Q9UHD9,Training_Old,833,359,1192,TRUE,UBQLN2
P63279,Training_Old,363,402,765,TRUE,UBE2I
P26640,Training_Old,146,408,554,TRUE,VARS1
Q9Y676,Training_Old,149,260,409,TRUE,MRPS18B
O75369,Training_Old,295,249,544,TRUE,FLNB
Q9BQA1,Training_Old,527,411,938,TRUE,WDR77
O75298,Training_Old,674,163,837,TRUE,RTN2
Q58WW2,Training_Old,1023,413,1436,TRUE,DCAF6
P84103,Training_Old,72,361,433,TRUE,SRSF3
P31153,Training_Old,1176,415,1591,TRUE,MAT2A
P15088,Training_Old,155,408,563,TRUE,CPA3
P67936,Training_Old,210,207,417,TRUE,TPM4
Q8TCA0,Training_Old,387,268,655,TRUE,LRRC20
Q13643,Training_Old,135,299,434,TRUE,FHL3
P09104,Training_Old,638,420,1058,TRUE,ENO2
Q9BS26,Training_Old,138,323,461,TRUE,ERP44
P60468,Training_Old,269,250,519,TRUE,SEC61B
Q92973,Training_Old,197,226,423,TRUE,TNPO1
P12955,Training_Old,815,424,1239,TRUE,PEPD
Q16586,Training_Old,845,425,1270,TRUE,SGCA
Q9NVD7,Training_Old,522,370,892,TRUE,PARVA
Q9BV86,Training_Old,195,235,430,TRUE,NTMT1
Q99808,Training_Old,238,369,607,TRUE,SLC29A1
Q9BTV4,Training_Old,231,198,429,TRUE,TMEM43
P78371,Training_Old,316,430,746,TRUE,CCT2
P13639,Training_Old,612,431,1043,TRUE,EEF2
P09417,Training_Old,375,283,658,TRUE,QDPR
P07305,Training_Old,102,373,475,TRUE,H1-0
P26639,Training_Old,222,242,464,TRUE,TARS1
P61081,Training_Old,786,425,1211,TRUE,UBE2M
Q9BQE5,Training_Old,177,259,436,TRUE,APOL2
P26368,Training_Old,227,210,437,TRUE,U2AF2
Q16762,Training_Old,481,359,840,TRUE,TST
Q13642,Training_Old,1304,439,1743,TRUE,FHL1
Q96CM8,Training_Old,518,440,958,TRUE,ACSF2
P23396,Training_Old,243,410,653,TRUE,RPS3
P55060,Training_Old,931,372,1303,TRUE,CSE1L
P11171,Training_Old,214,229,443,TRUE,EPB41
P35749,Training_Old,208,236,444,TRUE,MYH11
P49585,Training_Old,907,445,1352,TRUE,PCYT1A
O15264,Training_Old,447,446,893,TRUE,MAPK13
Q9BUF5,Training_Old,269,178,447,TRUE,TUBB6
P01857,Training_Old,283,354,637,TRUE,IGHG1
O75439,Training_Old,164,308,472,TRUE,PMPCB
O60493,Training_Old,1135,450,1585,TRUE,SNX3
P12268,Training_Old,250,358,608,TRUE,IMPDH2
P51570,Training_Old,395,449,844,TRUE,GALK1
O95881,Training_Old,200,311,511,TRUE,TXNDC12
P21397,Training_Old,357,384,741,TRUE,MAOA
P42765,Training_Old,525,333,858,TRUE,ACAA2
P55290,Training_Old,388,421,809,TRUE,CDH13
Q00796,Training_Old,338,448,786,TRUE,SORD
P39059,Training_Old,371,119,490,TRUE,COL15A1
Q8NBN7,Training_Old,113,415,528,TRUE,RDH13
P30050,Training_Old,220,253,473,TRUE,RPL12
Q13885,Training_Old,206,461,667,TRUE,TUBB2A
P36873,Training_Old,301,422,723,TRUE,PPP1CC
Q9Y263,Training_Old,1292,463,1755,TRUE,PLAA
P61221,Training_Old,90,387,477,TRUE,ABCE1
O43708,Training_Old,721,465,1186,TRUE,GSTZ1
Q13283,Training_Old,244,239,483,TRUE,G3BP1
Q9BXB4,Training_Old,578,206,784,TRUE,OSBPL11
P00395,Training_Old,269,208,477,TRUE,MT-CO1
P23786,Training_Old,471,386,857,TRUE,CPT2
P52565,Training_Old,846,237,1083,TRUE,ARHGDIA
Q13685,Training_Old,377,102,479,TRUE,AAMP
Q14118,Training_Old,765,399,1164,TRUE,DAG1
P13797,Training_Old,152,321,473,TRUE,PLS3
Q9UBY9,Training_Old,302,366,668,TRUE,HSPB7
O00186,Training_Old,286,189,475,TRUE,STXBP3
Q86VF7,Training_Old,240,266,506,TRUE,NRAP
P05090,Training_Old,87,437,524,TRUE,APOD
P61088,Training_Old,217,323,540,TRUE,UBE2N
P62140,Training_Old,114,449,563,TRUE,PPP1CB
P42766,Training_Old,159,336,495,TRUE,RPL35
Q02878,Training_Old,241,248,489,TRUE,RPL6
Q9UHV9,Training_Old,750,465,1215,TRUE,PFDN2
P55786,Training_Old,646,248,894,TRUE,NPEPPS
P62070,Training_Old,706,484,1190,TRUE,RRAS2
P61158,Training_Old,101,424,525,TRUE,ACTR3
P55084,Training_Old,776,285,1061,TRUE,HADHB
Q8N3K9,Training_Old,535,335,870,TRUE,CMYA5
P02144,Training_Old,659,115,774,TRUE,MB
Q9UMX0,Training_Old,162,370,532,TRUE,UBQLN1
P07858,Training_Old,194,296,490,TRUE,CTSB
Q9H1E3,Training_Old,853,491,1344,TRUE,NUCKS1
P63167,Training_Old,680,393,1073,TRUE,DYNLL1
Q96HS1,Training_Old,137,493,630,TRUE,PGAM5
Q9HDC9,Training_Old,384,110,494,TRUE,APMAP
Q14444,Training_Old,293,219,512,TRUE,CAPRIN1
Q16836,Training_Old,643,329,972,TRUE,HADH
Q9NR50,Training_Old,272,227,499,TRUE,EIF2B3
Q99832,Training_Old,272,448,720,TRUE,CCT7
Q9UK41,Training_Old,1213,443,1656,TRUE,VPS28
Q14240,Training_Old,214,500,714,TRUE,EIF4A2
Q86UT6,Training_Old,874,501,1375,TRUE,NLRX1
Q9NWV4,Training_Old,531,379,910,TRUE,CZIB
P29992,Training_Old,699,503,1202,TRUE,GNA11
Q99598,Training_Old,491,489,980,TRUE,TSNAX
Q99497,Training_Old,889,281,1170,TRUE,PARK7
P0DOY3,Training_Old,369,240,609,TRUE,IGLC3
Q9BX66,Training_Old,239,351,590,TRUE,SORBS1
Q96MF2,Training_Old,378,405,783,TRUE,STAC3
P54296,Training_Old,173,377,550,TRUE,MYOM2
Q9BXI3,Training_Old,322,299,621,TRUE,NT5C1A
Q2TBA0,Training_Old,311,299,610,TRUE,KLHL40
Q92890,Training_Old,261,269,530,TRUE,UFD1
Q8NBX0,Training_Old,141,513,654,TRUE,SCCPDH
O00330,Training_Old,750,357,1107,TRUE,PDHX
Q5JTV8,Training_Old,248,503,751,TRUE,TOR1AIP1
P07355,Training_Old,456,312,768,TRUE,ANXA2
Q06323,Training_Old,199,382,581,TRUE,PSME1
P0CW19,Training_Old,360,158,518,TRUE,LIMS3
P30419,Training_Old,575,519,1094,TRUE,NMT1
Q9BPX5,Training_Old,123,398,521,TRUE,ARPC5L
Q9NUJ1,Training_Old,576,521,1097,TRUE,ABHD10
P68133,Training_Old,627,296,923,TRUE,ACTA1
Q8IW45,Training_Old,534,465,999,TRUE,NAXD
O14732,Training_Old,381,450,831,TRUE,IMPA2
P84098,Training_Old,289,290,579,TRUE,RPL19
P17987,Training_Old,111,492,603,TRUE,TCP1
Q0ZGT2,Training_Old,204,338,542,TRUE,NEXN
Q9UHY7,Training_Old,614,523,1137,TRUE,ENOPH1
Q13347,Training_Old,226,303,529,TRUE,EIF3I
Q9NVH6,Training_Old,355,175,530,TRUE,TMLHE
P09429,Training_Old,838,531,1369,TRUE,HMGB1
P46782,Training_Old,201,361,562,TRUE,RPS5
Q13098,Training_Old,1027,508,1535,TRUE,GPS1
P24752,Training_Old,756,358,1114,TRUE,ACAT1
Q9BYT8,Training_Old,221,314,535,TRUE,NLN
P23368,Training_Old,204,332,536,TRUE,ME2
O75891,Training_Old,355,522,877,TRUE,ALDH1L1
P61925,Training_Old,539,507,1046,TRUE,PKIA
P49841,Training_Old,328,222,550,TRUE,GSK3B
P43304,Training_Old,430,511,941,TRUE,GPD2
Q96DE0,Training_Old,808,541,1349,TRUE,NUDT16
P62241,Training_Old,251,300,551,TRUE,RPS8
P67870,Training_Old,248,295,543,TRUE,CSNK2B
P61970,Training_Old,684,302,986,TRUE,NUTF2
Q9H3K6,Training_Old,301,244,545,TRUE,BOLA2
P62072,Training_Old,686,542,1228,TRUE,TIMM10
P15090,Training_Old,505,302,807,TRUE,FABP4
O75874,Training_Old,925,410,1335,TRUE,IDH1
Q9UQM7,Training_Old,243,355,598,TRUE,CAMK2A
P01034,Training_Old,265,285,550,TRUE,CST3
P62136,Training_Old,167,522,689,TRUE,PPP1CA
P62328,Training_Old,389,163,552,TRUE,TMSB4X
P61077,Training_Old,489,407,896,TRUE,UBE2D3
P53778,Training_Old,454,554,1008,TRUE,MAPK12
P61586,Training_Old,968,307,1275,TRUE,RHOA
Q9UHQ9,Training_Old,728,289,1017,TRUE,CYB5R1
O95747,Training_Old,1123,513,1636,TRUE,OXSR1
Q8TB37,Training_Old,125,460,585,TRUE,NUBPL
Q8N3L3,Training_Old,951,559,1510,TRUE,TXLNB
Q9H0P0,Training_Old,740,348,1088,TRUE,NT5C3A
P0DOY2,Training_Old,252,443,695,TRUE,IGLC2
P42704,Training_Old,290,451,741,TRUE,LRPPRC
Q5VYK3,Training_Old,1207,563,1770,TRUE,ECPAS
P41567,Training_Old,611,564,1175,TRUE,EIF1
P06744,Training_Old,960,556,1516,TRUE,GPI
P82909,Training_Old,323,513,836,TRUE,MRPS36
P14923,Training_Old,322,269,591,TRUE,JUP
Q9BXW6,Training_Old,362,270,632,TRUE,OSBPL1A
P14866,Training_Old,193,421,614,TRUE,HNRNPL
Q07065,Training_Old,97,565,662,TRUE,CKAP4
Q9NRN7,Training_Old,526,571,1097,TRUE,AASDHPPT
Q96L96,Training_Old,275,297,572,TRUE,ALPK3
P16157,Training_Old,337,246,583,TRUE,ANK1
P31949,Training_Old,198,376,574,TRUE,S100A11
O95817,Training_Old,415,349,764,TRUE,BAG3
Q10589,Training_Old,508,576,1084,TRUE,BST2
O60763,Training_Old,772,464,1236,TRUE,USO1
P50416,Training_Old,197,460,657,TRUE,CPT1A
P03905,Training_Old,233,537,770,TRUE,MT-ND4
P07602,Training_Old,396,381,777,TRUE,PSAP
P11216,Training_Old,535,253,788,TRUE,PYGB
P30622,Training_Old,763,582,1345,TRUE,CLIP1
P11217,Training_Old,583,229,812,TRUE,PYGM
P17174,Training_Old,614,417,1031,TRUE,GOT1
O00629,Training_Old,288,585,873,TRUE,KPNA4
O75531,Training_Old,366,360,726,TRUE,BANF1
Q9UHD8,Training_Old,767,587,1354,TRUE,SEPTIN9
Q8TDC0,Training_Old,252,371,623,TRUE,MYOZ3
Q9Y266,Training_Old,1244,589,1833,TRUE,NUDC
Q14914,Training_Old,288,306,594,TRUE,PTGR1
Q07866,Training_Old,278,329,607,TRUE,KLC1
P25311,Training_Old,325,580,905,TRUE,AZGP1
Q9H1E5,Training_Old,1116,593,1709,TRUE,TMX4
P04083,Training_Old,228,418,646,TRUE,ANXA1
O14880,Training_Old,380,426,806,TRUE,MGST3
P17980,Training_Old,264,596,860,TRUE,PSMC3
Q15848,Training_Old,651,588,1239,TRUE,ADIPOQ
Q9HBH5,Training_Old,322,305,627,TRUE,RDH14
Q9Y6H1,Training_Old,309,345,654,TRUE,CHCHD2
P15374,Training_Old,404,277,681,TRUE,UCHL3
Q16595,Training_Old,596,593,1189,TRUE,FXN
Q04759,Training_Old,1380,602,1982,TRUE,PRKCQ
P09874,Training_Old,185,425,610,TRUE,PARP1
P46926,Training_Old,760,558,1318,TRUE,GNPDA1
Q01469,Training_Old,464,480,944,TRUE,FABP5
Q9GZT8,Training_Old,776,570,1346,TRUE,NIF3L1
Q9Y371,Training_Old,719,607,1326,TRUE,SH3GLB1
O60271,Training_Old,379,577,956,TRUE,SPAG9
P0DMV8,Training_Old,654,275,929,TRUE,HSPA1A
P35241,Training_Old,916,548,1464,TRUE,RDX
P34896,Training_Old,230,611,841,TRUE,SHMT1
Q6IQ26,Training_Old,266,573,839,TRUE,DENND5A
O43169,Training_Old,309,589,898,TRUE,CYB5B
O14924,Training_Old,171,613,784,TRUE,RGS12
P27361,Training_Old,538,615,1153,TRUE,MAPK3
P60228,Training_Old,147,484,631,TRUE,EIF3E
P23381,Training_Old,702,518,1220,TRUE,WARS1
O60784,Training_Old,631,517,1148,TRUE,TOM1
Q14315,Training_Old,349,474,823,TRUE,FLNC
P18124,Training_Old,312,396,708,TRUE,RPL7
Q96FQ6,Training_Old,220,408,628,TRUE,S100A16
P01019,Training_Old,514,622,1136,TRUE,AGT
P46459,Training_Old,323,317,640,TRUE,NSF
P50502,Training_Old,1053,290,1343,TRUE,ST13
P15121,Training_Old,823,320,1143,TRUE,AKR1B1
Q9Y5J9,Training_Old,420,260,680,TRUE,TIMM8B
O95292,Training_Old,859,390,1249,TRUE,VAPB
Q15392,Training_Old,487,173,660,TRUE,DHCR24
P47897,Training_Old,293,569,862,TRUE,QARS1
Q9NVE7,Training_Old,868,630,1498,TRUE,PANK4
P62857,Training_Old,240,424,664,TRUE,RPS28
Q9NQ88,Training_Old,234,598,832,TRUE,TIGAR
O94979,Training_Old,89,583,672,TRUE,SEC31A
O15239,Training_Old,224,448,672,TRUE,NDUFA1
P62495,Training_Old,263,372,635,TRUE,ETF1
Q16181,Training_Old,276,360,636,TRUE,SEPTIN7
Q8N8N7,Training_Old,432,515,947,TRUE,PTGR2
Q6P4A7,Training_Old,245,420,665,TRUE,SFXN4
P60602,Training_Old,557,639,1196,TRUE,ROMO1
P49755,Training_Old,809,630,1439,TRUE,TMED10
P24844,Training_Old,163,494,657,TRUE,MYL9
A0A0U1RRL7,Training_Old,165,632,797,TRUE,MMP24OS
P35606,Training_Old,423,220,643,TRUE,COPB2
P61758,Training_Old,1045,415,1460,TRUE,VBP1
O95425,Training_Old,395,645,1040,TRUE,SVIL
Q13162,Training_Old,306,364,670,TRUE,PRDX4
O43390,Training_Old,232,419,651,TRUE,HNRNPR
Q8IUZ5,Training_Old,420,648,1068,TRUE,PHYKPL
Q15149,Training_Old,323,488,811,TRUE,PLEC
O43747,Training_Old,412,251,663,TRUE,AP1G1
P60660,Training_Old,740,255,995,TRUE,MYL6
P06702,Training_Old,264,426,690,TRUE,S100A9
Q9BQ69,Training_Old,671,432,1103,TRUE,MACROD1
P19971,Training_Old,340,335,675,TRUE,TYMP
Q6IQ22,Training_Old,865,655,1520,TRUE,RAB12
P06733,Training_Old,851,656,1507,TRUE,ENO1
Q6ZMU5,Training_Old,750,657,1407,TRUE,TRIM72
O94874,Training_Old,1069,658,1727,TRUE,UFL1
Q9H2S6,Training_Old,216,537,753,TRUE,TNMD
O00231,Training_Old,208,660,868,TRUE,PSMD11
O95989,Training_Old,717,661,1378,TRUE,NUDT3
Q96CX2,Training_Old,356,306,662,TRUE,KCTD12
Q7Z2W9,Training_Old,176,623,799,TRUE,MRPL21
Q9Y2J8,Training_Old,437,615,1052,TRUE,PADI2
P60981,Training_Old,215,518,733,TRUE,DSTN
P78344,Training_Old,1456,666,2122,TRUE,EIF4G2
P68402,Training_Old,458,209,667,TRUE,PAFAH1B2
Q7Z4H3,Training_Old,965,668,1633,TRUE,HDDC2
Q96AE4,Training_Old,1181,669,1850,TRUE,FUBP1
P21399,Training_Old,842,633,1475,TRUE,ACO1
Q04917,Training_Old,229,671,900,TRUE,YWHAH
P61803,Training_Old,873,664,1537,TRUE,DAD1
O75083,Training_Old,546,574,1120,TRUE,WDR1
Q96PU8,Training_Old,440,234,674,TRUE,QKI
Q0VDG4,Training_Old,579,662,1241,TRUE,SCRN3
P52566,Training_Old,680,676,1356,TRUE,ARHGDIB
P05388,Training_Old,350,400,750,TRUE,RPLP0
Q13126,Training_Old,756,678,1434,TRUE,MTAP
P62917,Training_Old,229,502,731,TRUE,RPL8
Q9Y237,Training_Old,774,680,1454,TRUE,PIN4
P82675,Training_Old,163,568,731,TRUE,MRPS5
P23526,Training_Old,1044,375,1419,TRUE,AHCY
Q53FT3,Training_Old,330,368,698,TRUE,HIKESHI
P18621,Training_Old,267,468,735,TRUE,RPL17
P42126,Training_Old,861,470,1331,TRUE,ECI1
Q9UBF9,Training_Old,441,434,875,TRUE,MYOT
P08670,Training_Old,533,427,960,TRUE,VIM
Q9BS40,Training_Old,429,259,688,TRUE,LXN
A1L4K1,Training_Old,489,215,704,TRUE,FSD2
Q9Y235,Training_Old,436,494,930,TRUE,APOBEC2
Q92616,Training_Old,381,410,791,TRUE,GCN1
P60709,Training_Old,617,567,1184,TRUE,ACTB
Q9UHX1,Training_Old,1426,693,2119,TRUE,PUF60
P34949,Training_Old,792,570,1362,TRUE,MPI
Q8N3D4,Training_Old,264,480,744,TRUE,EHBP1L1
P63302,Training_Old,231,696,927,TRUE,SELENOW
P30566,Training_Old,649,545,1194,TRUE,ADSL
Q15942,Training_Old,451,247,698,TRUE,ZYX
Q6UWP2,Training_Old,227,479,706,TRUE,DHRS11
Q13619,Training_Old,1383,700,2083,TRUE,CUL4A
P62979,Training_Old,162,557,719,TRUE,RPS27A
Q96CV9,Training_Old,777,702,1479,TRUE,OPTN
Q86Y39,Training_Old,177,638,815,TRUE,NDUFA11
E9PAV3,Training_Old,696,540,1236,TRUE,NACA
P09488,Training_Old,314,464,778,TRUE,GSTM1
Q9UJZ1,Training_Old,197,509,706,TRUE,STOML2
O95394,Training_Old,809,707,1516,TRUE,PGM3
O00159,Training_Old,597,708,1305,TRUE,MYO1C
P08133,Training_Old,737,709,1446,TRUE,ANXA6
Q13409,Training_Old,161,615,776,TRUE,DYNC1I2
Q9NQR4,Training_Old,1205,711,1916,TRUE,NIT2
Q01085,Training_Old,324,388,712,TRUE,TIAL1
Q9HCP6,Training_Old,187,626,813,TRUE,HHATL
Q04837,Training_Old,299,528,827,TRUE,SSBP1
O96005,Training_Old,214,621,835,TRUE,CLPTM1
Q9BYD1,Training_Old,237,519,756,TRUE,MRPL13
O75131,Training_Old,1157,717,1874,TRUE,CPNE3
O15173,Training_Old,618,707,1325,TRUE,PGRMC2
P11021,Training_Old,496,719,1215,TRUE,HSPA5
Q00059,Training_Old,611,690,1301,TRUE,TFAM
P00846,Training_Old,423,564,987,TRUE,MT-ATP6
P35237,Training_Old,356,453,809,TRUE,SERPINB6
Q9BYD3,Training_Old,371,352,723,TRUE,MRPL4
P10109,Training_Old,329,724,1053,TRUE,FDX1
P36507,Training_Old,1319,725,2044,TRUE,MAP2K2
Q99757,Training_Old,312,414,726,TRUE,TXN2
Q96CT7,Training_Old,380,347,727,TRUE,CCDC124
P49748,Training_Old,770,509,1279,TRUE,ACADVL
P41236,Training_Old,736,729,1465,TRUE,PPP1R2
Q9P032,Training_Old,344,386,730,TRUE,NDUFAF4
P61978,Training_Old,945,704,1649,TRUE,HNRNPK
Q9BRX8,Training_Old,381,732,1113,TRUE,PRXL2A
Q7Z4W1,Training_Old,516,663,1179,TRUE,DCXR
P10606,Training_Old,656,601,1257,TRUE,COX5B
P63173,Training_Old,531,204,735,TRUE,RPL38
Q14195,Training_Old,420,710,1130,TRUE,DPYSL3
P29218,Training_Old,1074,576,1650,TRUE,IMPA1
P29966,Training_Old,243,495,738,TRUE,MARCKS
P18206,Training_Old,686,739,1425,TRUE,VCL
Q00577,Training_Old,950,740,1690,TRUE,PURA
Q8NBU5,Training_Old,324,417,741,TRUE,ATAD1
P03915,Training_Old,341,529,870,TRUE,MT-ND5
Q13501,Training_Old,423,416,839,TRUE,SQSTM1
Q9UHG3,Training_Old,666,546,1212,TRUE,PCYOX1
Q9Y3B7,Training_Old,344,481,825,TRUE,MRPL11
O75122,Training_Old,451,746,1197,TRUE,CLASP2
P07741,Training_Old,339,526,865,TRUE,APRT
Q8N5M9,Training_Old,850,700,1550,TRUE,JAGN1
Q9H061,Training_Old,808,721,1529,TRUE,TMEM126A
Q9NSE4,Training_Old,189,608,797,TRUE,IARS2
P06576,Training_Old,939,751,1690,TRUE,ATP5F1B
P35609,Training_Old,353,507,860,TRUE,ACTN2
Q93034,Training_Old,1015,648,1663,TRUE,CUL5
P46781,Training_Old,409,439,848,TRUE,RPS9
P13489,Training_Old,706,472,1178,TRUE,RNH1
Q6NVY1,Training_Old,559,454,1013,TRUE,HIBCH
Q9NVS9,Training_Old,399,740,1139,TRUE,PNPO
P05783,Training_Old,459,477,936,TRUE,KRT18
P63098,Training_Old,493,759,1252,TRUE,PPP3R1
P05198,Training_Old,311,694,1005,TRUE,EIF2S1
Q9Y5L4,Training_Old,233,537,770,TRUE,TIMM13
Q9Y5Z4,Training_Old,538,531,1069,TRUE,HEBP2
P27694,Training_Old,933,761,1694,TRUE,RPA1
O75928,Training_Old,452,647,1099,TRUE,PIAS2
P28074,Training_Old,784,615,1399,TRUE,PSMB5
P36578,Training_Old,338,435,773,TRUE,RPL4
L0R6Q1,Training_Old,539,228,767,TRUE,SLC35A4
O60313,Training_Old,279,593,872,TRUE,OPA1
P13807,Training_Old,588,614,1202,TRUE,GYS1
Q05682,Training_Old,439,385,824,TRUE,CALD1
Q9BZV1,Training_Old,490,291,781,TRUE,UBXN6
Q13200,Training_Old,227,685,912,TRUE,PSMD2
P98095,Training_Old,282,491,773,TRUE,FBLN2
Q99873,Training_Old,1091,774,1865,TRUE,PRMT1
P05413,Training_Old,315,475,790,TRUE,FABP3
P14406,Training_Old,475,435,910,TRUE,COX7A2
P31939,Training_Old,433,552,985,TRUE,ATIC
Q8TCS8,Training_Old,522,778,1300,TRUE,PNPT1
P25789,Training_Old,384,779,1163,TRUE,PSMA4
Q9HC38,Training_Old,944,762,1706,TRUE,GLOD4
P30044,Training_Old,916,484,1400,TRUE,PRDX5
P43897,Training_Old,347,449,796,TRUE,TSFM
Q9Y3D6,Training_Old,401,661,1062,TRUE,FIS1
Q16186,Training_Old,1060,768,1828,TRUE,ADRM1
Q9UK76,Training_Old,313,472,785,TRUE,JPT1
P20472,Training_Old,341,445,786,TRUE,PVALB
Q9H223,Training_Old,158,691,849,TRUE,EHD4
O60936,Training_Old,523,739,1262,TRUE,NOL3
Q9P003,Training_Old,253,536,789,TRUE,CNIH4
P14735,Training_Old,375,415,790,TRUE,IDE
Q9BX68,Training_Old,145,717,862,TRUE,HINT2
P40429,Training_Old,359,573,932,TRUE,RPL13A
Q9NY65,Training_Old,404,482,886,TRUE,TUBA8
Q96A33,Training_Old,455,444,899,TRUE,CCDC47
P09493,Training_Old,714,373,1087,TRUE,TPM1
A6NNS2,Training_Old,526,765,1291,TRUE,DHRS7C
Q14353,Training_Old,544,594,1138,TRUE,GAMT
